primary_sentiment,sentiment_score,sentiment_combo_score,intent,message_quality,summary_length,has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,historical_avg_sentiment,industry_close_rate,sale_score
2,2,2,10,2,2,0,1,1,0,2,2,0.256
4,2,3,8,4,3,1,3,2,0,2,3,0.9518
2,2,2,10,1,1,0,2,1,0,2,1,0.3433
3,1,1,9,2,2,1,2,3,1,1,2,0.7161
5,2,2,1,1,1,0,2,1,0,2,2,0.3859
2,2,2,8,2,2,1,3,2,0,2,3,0.9314
2,2,2,10,1,1,0,1,1,0,2,2,0.2208
7,3,2,9,2,2,1,3,1,0,2,3,0.9484
4,2,2,8,4,3,0,3,1,0,3,3,0.8901
5,2,2,9,1,1,1,3,2,0,2,2,0.8609
7,2,2,6,4,3,0,2,1,0,2,2,0.5682
3,1,1,7,2,2,1,2,2,0,1,2,0.5978
4,2,2,1,1,1,0,2,1,0,2,2,0.3884
4,2,2,2,2,2,1,1,1,0,2,1,0.1962
1,1,1,2,1,1,0,1,1,0,1,1,0.0733
5,2,2,5,3,2,1,2,2,0,2,2,0.6869
1,1,1,8,4,3,1,3,1,0,1,3,0.9262
5,3,2,2,1,1,0,1,1,0,3,1,0.1251
7,3,3,4,1,1,0,2,3,1,3,1,0.4808
1,1,1,2,1,1,0,1,2,1,1,1,0.1096
4,2,3,4,2,2,0,2,2,1,2,2,0.5879
3,2,1,4,2,2,0,1,1,0,1,2,0.2209
2,2,2,7,2,2,1,2,1,0,2,2,0.6559
4,2,3,5,2,2,0,2,2,1,3,2,0.5693
7,2,2,9,3,3,1,3,2,0,2,2,0.8993
5,2,3,1,1,1,0,1,3,1,2,1,0.155
1,1,1,2,1,1,0,1,2,0,1,2,0.1379
1,1,1,5,2,2,1,2,3,1,1,2,0.6843
1,1,1,2,1,1,0,1,1,0,1,1,0.0733
1,1,1,1,1,1,0,1,1,0,1,2,0.1216
2,2,2,6,4,3,0,2,1,0,2,2,0.5811
1,1,1,9,2,2,1,2,1,0,1,3,0.7322
7,3,2,6,2,2,0,2,2,1,2,2,0.6858
5,2,2,1,2,2,0,2,1,0,2,1,0.2944
6,3,3,8,2,2,1,3,2,1,2,3,0.9666
5,2,2,3,3,2,1,3,3,1,2,3,0.9508
5,2,2,10,1,1,0,1,2,1,3,2,0.2749
1,1,1,7,2,2,0,2,2,1,1,3,0.6761
1,1,1,7,3,2,1,2,1,0,1,3,0.7459
5,2,3,8,2,2,1,3,2,1,2,2,0.9136
5,2,3,4,3,3,1,2,2,1,2,1,0.6368
1,1,1,6,2,2,0,1,1,0,1,2,0.1725
6,3,2,3,2,2,1,3,1,0,3,3,0.9272
7,3,3,3,4,3,0,3,3,1,3,3,0.9452
1,1,1,8,4,3,1,3,1,0,1,3,0.9262
5,2,2,2,2,2,0,2,2,0,2,1,0.3252
3,1,1,7,3,2,1,2,1,0,1,2,0.6112
7,2,3,10,2,2,0,2,3,1,3,1,0.4901
6,3,2,10,1,1,0,2,1,0,3,1,0.4024
5,2,3,3,3,2,1,3,2,1,2,3,0.948
7,3,2,2,1,1,0,1,2,1,3,2,0.2848
3,1,1,1,1,1,1,1,2,0,1,1,0.133
7,3,2,7,2,2,1,2,1,0,3,2,0.7084
6,3,2,2,1,1,0,2,1,0,2,1,0.3496
7,2,2,5,3,3,1,2,1,0,3,2,0.6412
1,1,1,8,3,2,1,3,1,0,1,2,0.8497
4,2,2,10,1,1,0,1,2,0,3,1,0.1297
6,3,2,8,2,2,0,3,2,0,3,3,0.9034
1,1,1,4,3,3,1,1,1,0,1,2,0.3027
7,2,3,4,1,1,1,2,3,1,2,2,0.702
2,2,2,1,2,2,1,1,1,0,2,1,0.1928
1,1,1,2,2,2,0,1,2,1,1,1,0.13
5,2,2,5,2,2,0,2,2,1,3,2,0.5558
1,1,1,10,1,1,0,1,3,1,1,1,0.1612
1,1,1,4,2,2,1,1,1,0,1,2,0.2634
4,2,3,1,2,2,0,2,3,1,2,1,0.4315
3,2,1,5,2,2,1,2,1,0,1,2,0.6511
1,1,1,2,2,2,0,1,1,0,1,1,0.0876
4,2,2,3,3,3,0,3,2,0,2,3,0.8743
3,1,1,2,2,2,0,1,3,1,1,1,0.1393
1,1,1,5,4,3,1,2,1,0,1,2,0.6414
7,3,3,10,1,1,1,2,3,1,2,1,0.7165
6,3,2,3,4,3,1,3,2,0,3,3,0.9524
7,2,2,10,1,1,0,1,1,0,2,2,0.2119
4,2,3,9,1,1,1,2,3,1,2,2,0.751
1,1,1,1,1,1,0,1,1,0,1,1,0.0704
4,2,2,1,2,2,0,2,1,0,2,1,0.2966
1,1,1,1,1,1,0,1,2,1,1,1,0.1054
1,1,1,4,1,1,1,1,1,0,1,2,0.2275
6,3,2,4,2,2,0,2,1,0,3,2,0.5357
2,2,2,3,3,3,1,3,1,0,2,3,0.9231
7,3,2,10,1,1,0,1,1,0,2,1,0.1821
4,2,2,10,1,1,0,2,2,0,2,2,0.5087
5,2,3,5,3,3,0,2,3,1,2,2,0.6644
6,3,3,8,3,2,1,3,2,1,3,3,0.9678
2,2,2,2,2,2,0,1,2,1,2,2,0.275
6,3,2,9,1,1,0,3,1,0,3,2,0.799
4,2,2,7,4,3,0,2,1,0,2,2,0.5865
2,2,2,6,3,3,1,2,1,0,3,2,0.6629
1,1,1,9,1,1,1,2,2,0,1,2,0.5768
4,2,2,5,2,2,1,2,1,0,2,2,0.6313
6,3,3,4,1,1,0,2,3,1,2,2,0.6585
1,1,1,6,1,1,0,1,1,0,1,2,0.1465
6,3,3,5,3,3,1,2,3,1,3,2,0.8311
7,3,3,2,2,2,1,2,3,1,3,1,0.6585
2,2,2,3,4,3,0,3,1,0,2,2,0.8043
3,1,1,7,3,2,1,2,1,0,1,2,0.6112
2,2,2,10,2,2,0,2,1,0,2,2,0.5371
5,2,2,4,2,2,1,2,2,0,2,1,0.4955
5,2,3,1,1,1,0,1,2,1,2,2,0.2326
7,3,2,7,4,3,0,3,1,0,3,2,0.8616
5,2,2,4,1,1,0,2,2,1,3,2,0.4968
1,1,1,4,3,3,0,1,1,0,1,1,0.1127
5,2,2,9,1,1,1,3,2,1,3,3,0.9338
6,3,3,6,2,2,0,2,3,1,3,1,0.5532
5,2,2,1,1,1,0,2,1,0,3,2,0.3579
6,3,3,3,2,2,1,3,1,0,3,3,0.9301
5,2,2,2,2,2,0,1,1,0,2,2,0.191
2,2,2,3,2,2,1,3,1,0,2,3,0.9082
6,3,2,4,2,2,0,2,2,0,3,2,0.5607
2,2,2,6,2,2,1,2,1,0,2,2,0.6461
3,1,1,7,3,3,0,2,1,0,1,2,0.4659
4,2,2,6,1,1,0,2,1,0,2,1,0.3011
7,3,2,10,1,1,0,2,1,0,2,1,0.4289
7,2,3,1,1,1,0,2,2,1,2,1,0.3537
6,3,3,7,4,3,1,2,2,0,3,3,0.8806
7,3,2,9,1,1,0,3,3,1,2,3,0.9331
4,2,2,5,4,3,1,2,1,0,2,3,0.8164
6,3,3,5,2,2,1,2,2,1,2,2,0.8051
1,1,1,9,4,3,1,2,1,0,1,2,0.68
2,2,2,2,1,1,1,1,2,0,2,1,0.1852
5,2,3,4,3,3,1,2,2,0,2,2,0.695
3,1,1,3,4,3,0,3,3,1,1,3,0.9012
4,2,2,4,4,3,1,2,2,1,2,2,0.7839
7,3,3,2,2,2,0,1,2,0,2,1,0.1813
6,3,3,6,2,2,0,2,3,1,3,2,0.6936
4,2,2,9,1,1,1,3,3,1,2,2,0.9068
4,2,2,7,3,2,1,2,2,0,2,3,0.8154
5,2,2,10,1,1,0,1,1,0,2,1,0.1306
2,2,2,3,2,2,0,3,3,1,2,3,0.9011
7,3,3,7,2,2,1,2,3,1,2,3,0.9001
5,2,2,4,1,1,1,2,1,0,3,1,0.3935
1,1,1,1,1,1,0,1,2,0,1,1,0.0773
7,3,2,1,1,1,0,2,1,0,3,1,0.3113
4,2,2,4,3,2,0,2,2,0,2,2,0.5318
7,2,2,5,1,1,0,2,1,0,2,2,0.4222
2,2,3,9,3,2,1,2,2,1,2,2,0.7982
1,1,1,2,2,2,0,1,3,1,1,1,0.1418
5,2,2,2,1,1,0,1,2,0,2,1,0.1053
4,2,2,10,2,2,0,2,2,0,2,1,0.4074
5,2,3,2,1,1,0,2,3,1,3,1,0.3643
2,2,1,9,4,3,1,3,1,0,2,2,0.905
4,2,2,8,4,3,1,3,1,0,3,3,0.938
6,3,3,8,4,3,1,3,1,0,3,3,0.9591
1,1,1,1,2,2,0,1,2,0,1,1,0.0923
6,3,3,2,1,1,0,2,2,1,3,1,0.4369
2,2,2,2,1,1,0,1,1,0,2,2,0.1672
6,3,3,1,2,2,1,2,1,0,3,1,0.5201
1,1,1,8,3,2,1,2,1,0,1,3,0.754
5,2,2,4,2,2,1,2,1,0,2,2,0.6188
4,2,2,1,2,2,0,2,1,0,3,2,0.4061
1,1,1,9,2,2,1,2,3,1,1,2,0.7203
4,2,2,8,4,3,0,3,1,0,3,2,0.8158
2,2,2,10,2,2,1,1,3,1,2,2,0.5256
7,2,2,6,2,2,1,2,1,0,2,1,0.4865
1,1,1,4,2,2,0,1,2,1,1,2,0.2294
6,3,3,10,1,1,0,2,2,0,3,2,0.5873
4,2,2,1,2,2,0,1,1,0,2,2,0.1861
2,2,2,6,1,1,0,2,2,0,2,2,0.4709
1,1,1,2,2,2,0,1,1,0,1,1,0.0876
1,1,1,8,3,2,0,2,2,1,1,3,0.7184
2,2,2,8,2,2,1,3,1,0,2,3,0.9246
3,1,1,5,2,2,0,1,1,0,2,2,0.1478
1,1,1,9,1,1,1,2,1,0,2,2,0.5223
3,1,1,1,1,1,0,1,1,0,1,1,0.069
1,1,1,8,4,3,0,2,1,0,1,3,0.6655
4,2,3,7,3,3,1,2,2,1,2,2,0.7866
5,3,2,10,1,1,0,2,2,1,2,1,0.5442
5,2,3,10,1,1,0,1,3,1,2,2,0.3307
6,3,2,2,1,1,0,2,1,0,3,1,0.323
5,2,2,9,1,1,1,2,1,0,2,2,0.6238
5,2,3,8,2,2,0,3,3,1,3,3,0.9103
7,2,3,5,2,2,0,2,2,1,2,2,0.5907
1,1,1,1,1,1,0,1,1,0,1,1,0.0704
2,2,1,6,2,2,0,2,1,0,2,2,0.483
5,2,2,3,2,2,1,3,1,0,2,3,0.9055
6,3,2,6,2,2,0,2,1,0,3,2,0.5571
1,1,1,7,2,2,1,2,1,0,1,2,0.5785
4,2,2,4,4,3,0,2,2,0,3,2,0.5502
7,3,2,9,1,1,0,3,1,0,2,3,0.8902
7,3,3,8,4,3,0,3,2,1,3,3,0.9508
1,1,1,8,4,3,1,2,3,1,1,3,0.865
3,2,1,8,4,3,1,3,1,0,2,3,0.9429
7,2,2,5,2,2,0,2,2,0,2,2,0.4954
3,1,1,3,4,3,1,3,2,1,1,3,0.9391
1,1,1,5,2,2,0,1,1,0,1,2,0.1664
7,3,2,10,1,1,0,2,1,0,3,1,0.3999
4,2,2,2,2,2,0,1,2,0,3,1,0.1136
2,2,2,5,2,2,0,2,1,0,2,2,0.4833
4,2,2,5,2,2,0,2,1,0,2,2,0.478
5,2,3,6,2,2,1,2,3,1,2,2,0.761
3,1,1,10,1,1,1,1,3,1,1,1,0.2603
3,1,1,3,3,2,1,3,1,0,2,3,0.8786
3,1,1,4,2,2,0,1,2,0,1,1,0.1018
7,3,2,4,1,1,1,2,1,0,3,1,0.4903
1,1,1,5,2,2,1,2,1,0,1,2,0.5573
5,2,2,2,2,2,0,1,1,0,2,1,0.1144
2,2,2,7,3,3,0,2,2,0,2,2,0.5779
2,2,2,10,1,1,0,1,3,1,2,2,0.328
7,3,2,3,2,2,1,3,1,0,3,3,0.9265
5,3,2,5,1,1,1,2,1,0,3,2,0.6522
3,1,1,9,2,2,1,2,3,1,1,3,0.8217
3,1,1,9,3,2,0,2,2,1,1,2,0.5879
5,2,2,2,2,2,0,2,1,0,2,1,0.3034
2,2,2,2,2,2,1,2,1,0,2,2,0.6058
2,2,2,5,3,2,0,2,1,0,2,2,0.5226
7,3,3,3,4,3,1,3,2,0,3,3,0.9539
4,2,2,3,3,3,0,3,2,0,2,3,0.8743
3,2,1,3,3,3,1,3,1,0,1,2,0.8751
1,1,1,6,3,2,0,1,3,1,1,2,0.2958
1,1,1,2,1,1,0,1,3,1,1,1,0.1198
4,2,2,2,1,1,0,1,1,0,2,1,0.0971
1,1,1,8,3,3,0,3,1,0,1,3,0.8515
6,3,2,9,2,2,1,3,2,0,3,2,0.909
4,2,2,2,1,1,0,1,2,1,2,1,0.1434
4,2,2,3,4,3,1,3,1,0,3,3,0.9243
2,2,2,5,1,1,0,2,2,0,2,2,0.4602
2,2,2,1,2,2,0,1,2,0,2,1,0.1238
1,1,1,3,2,2,0,3,1,0,1,3,0.792
7,2,3,9,1,1,1,3,3,1,3,3,0.9411
5,2,2,7,2,2,1,2,1,0,2,2,0.6487
2,2,2,8,4,3,1,3,2,1,2,3,0.9644
7,3,3,3,4,3,1,3,2,0,2,3,0.9589
3,2,2,10,2,2,0,1,2,1,2,1,0.2247
7,3,2,1,1,1,0,2,1,0,3,2,0.4525
4,2,1,2,1,1,0,1,1,0,2,1,0.0933
6,3,2,7,2,2,0,2,2,0,3,3,0.7264
6,3,3,3,3,3,1,3,1,0,3,2,0.8984
2,2,1,2,1,1,0,2,1,0,2,1,0.2617
3,1,1,7,2,2,1,2,1,0,1,2,0.5733
1,1,1,5,1,1,1,2,2,0,1,2,0.5343
7,3,2,6,1,1,0,2,1,0,3,2,0.5062
4,2,2,5,2,2,0,2,1,0,3,2,0.4483
4,2,2,10,1,1,0,2,1,0,2,2,0.4834
5,2,2,6,3,2,0,2,1,0,2,1,0.3772
1,1,1,8,4,3,1,2,1,0,1,3,0.7882
4,2,2,5,2,2,0,2,1,0,2,2,0.478
4,2,2,3,3,2,0,3,1,0,2,2,0.7683
4,2,2,1,1,1,1,1,2,0,2,2,0.2803
7,2,2,3,3,3,1,3,1,0,2,3,0.9193
5,2,3,10,2,2,0,2,3,1,2,1,0.5253
3,1,1,7,3,2,1,2,1,0,1,2,0.6112
6,3,2,2,2,2,0,2,2,1,3,1,0.474
6,3,3,8,4,3,1,3,3,1,3,3,0.9758
1,1,1,10,2,2,0,1,2,1,1,2,0.2782
7,2,2,3,4,3,1,3,1,0,3,3,0.922
4,2,2,2,2,2,0,1,1,0,2,1,0.1155
7,3,2,1,2,2,0,2,1,0,2,1,0.3822
3,2,1,2,1,1,0,1,3,1,1,1,0.1679
2,2,2,3,3,2,1,3,2,0,2,3,0.9276
4,2,2,3,3,3,1,3,1,0,2,3,0.9216
5,2,2,6,1,1,0,2,3,1,2,2,0.573
2,2,2,8,2,2,1,3,1,0,2,3,0.9246
5,2,2,2,1,1,0,1,2,0,2,1,0.1053
4,2,2,3,3,3,1,3,2,0,2,3,0.9286
6,3,3,9,3,2,1,3,1,0,3,2,0.9169
2,2,2,7,2,2,0,2,3,1,2,2,0.6371
6,3,3,5,2,2,1,2,1,0,3,2,0.7019
5,2,2,1,1,1,0,2,1,0,3,1,0.2337
4,2,2,4,4,3,0,2,2,0,3,1,0.4009
1,1,1,3,2,2,1,3,1,0,1,3,0.8768
1,1,1,6,2,2,0,1,3,1,1,2,0.2641
6,3,3,1,2,2,0,2,3,1,3,2,0.646
3,1,2,3,2,2,1,3,2,1,1,2,0.8612
4,2,2,10,2,2,0,1,3,1,2,1,0.2409
3,1,1,4,4,3,1,1,1,0,1,2,0.3322
1,1,1,4,3,2,0,1,2,0,1,1,0.1193
6,3,3,1,1,1,0,2,2,1,3,2,0.576
6,3,2,3,2,2,1,3,2,0,2,3,0.9408
6,3,2,10,2,2,0,1,1,0,3,2,0.3071
7,3,3,4,4,3,1,2,3,1,2,2,0.8602
7,2,2,5,2,2,0,2,2,0,3,2,0.4655
2,2,2,9,3,3,1,3,1,0,2,3,0.9396
7,3,3,10,2,2,0,1,3,1,3,2,0.4411
6,3,2,6,2,2,0,2,1,0,3,2,0.5571
4,2,1,10,2,2,0,1,1,0,2,1,0.1499
4,2,2,5,1,1,0,2,2,0,2,2,0.4549
2,2,2,9,1,1,1,2,1,0,2,2,0.6312
4,2,2,7,2,2,1,2,1,0,2,3,0.7733
7,3,3,8,2,2,1,3,2,1,2,3,0.9663
5,3,2,7,2,2,0,2,1,0,2,3,0.7322
2,2,2,2,1,1,0,1,1,0,2,1,0.099
7,2,2,7,2,2,1,2,1,0,2,2,0.6439
5,2,2,7,4,3,1,2,1,0,2,3,0.8275
3,2,1,8,4,3,1,3,3,1,1,2,0.946
1,1,1,5,2,2,0,2,2,1,1,2,0.5117
6,3,2,5,3,3,1,2,1,0,2,2,0.755
6,3,2,5,2,2,1,2,1,0,2,2,0.7174
6,3,3,8,3,2,1,3,3,1,3,3,0.9708
1,1,1,9,2,2,0,2,1,0,1,3,0.5939
6,3,2,5,4,3,0,2,2,0,3,2,0.6544
6,3,3,5,2,2,1,2,3,1,3,2,0.8021
3,1,1,8,4,3,1,2,1,0,1,3,0.7846
2,2,2,6,4,3,1,1,2,1,2,2,0.5449
2,2,1,9,3,3,1,2,1,0,2,3,0.8152
7,2,2,5,1,1,1,2,1,0,2,2,0.5775
5,2,2,7,3,2,0,2,1,0,2,2,0.5362
1,1,1,4,1,1,1,1,3,1,1,2,0.3365
5,2,2,2,2,2,0,1,1,0,3,1,0.1028
7,2,2,6,2,2,0,2,3,1,2,2,0.6146
5,2,2,8,3,2,0,3,2,0,2,3,0.8917
3,2,1,7,2,2,1,2,2,0,1,2,0.6924
7,3,2,4,4,3,0,2,3,1,3,2,0.7364
5,2,1,2,2,2,0,1,1,0,2,1,0.11
3,2,1,7,3,3,1,2,1,0,2,3,0.8002
7,3,2,1,1,1,0,2,2,1,3,1,0.413
7,3,2,1,1,1,0,2,2,0,3,1,0.3334
2,2,2,3,2,2,1,3,1,0,2,3,0.9082
5,2,1,9,2,2,0,3,1,0,2,3,0.8639
4,2,2,4,2,2,1,2,2,0,2,1,0.4982
4,2,2,1,2,2,0,1,1,0,2,1,0.1111
1,1,1,9,2,2,1,2,3,1,1,2,0.7203
7,3,2,6,1,1,0,2,1,0,3,2,0.5062
2,2,2,5,3,2,1,2,2,0,2,2,0.6937
1,1,1,5,3,3,1,1,2,1,1,2,0.4136
6,3,2,8,3,2,1,3,2,0,2,3,0.9584
1,1,1,2,1,1,0,1,2,0,1,1,0.0804
7,3,3,2,2,2,0,1,2,1,3,1,0.2165
5,2,2,1,1,1,0,1,3,1,2,2,0.2429
2,2,3,6,1,1,1,2,3,1,2,2,0.7302
5,2,3,1,1,2,0,1,3,1,3,1,0.1444
3,1,1,4,2,2,1,1,1,0,2,1,0.1452
4,2,3,1,2,2,0,1,3,1,2,1,0.1837
5,2,3,5,3,3,1,2,2,1,3,2,0.748
5,2,2,7,3,3,1,2,1,0,2,2,0.6916
4,2,2,2,1,1,0,1,2,0,2,1,0.1063
7,3,3,3,3,3,0,3,2,1,3,3,0.9301
7,3,2,2,1,1,1,1,1,0,3,1,0.2074
5,2,2,7,2,2,1,2,1,0,2,2,0.6487
4,2,2,9,1,1,0,3,1,0,2,3,0.8467
7,2,2,6,2,2,1,2,1,0,2,2,0.634
3,1,1,1,1,1,0,1,2,0,2,1,0.0678
4,2,2,7,2,2,1,2,3,1,2,3,0.8546
1,1,1,6,2,2,0,1,1,0,1,2,0.1725
4,2,2,3,4,3,0,3,3,1,2,3,0.9268
2,2,2,7,2,2,1,2,1,0,2,3,0.777
4,2,2,4,2,2,0,2,1,0,2,1,0.3243
2,2,2,4,4,3,1,2,3,1,2,1,0.6915
6,3,2,1,1,1,1,2,1,0,3,2,0.6096
6,3,2,3,2,2,1,3,1,0,3,3,0.9272
3,1,2,8,3,3,1,3,3,1,2,2,0.9017
4,2,2,8,4,3,0,3,2,0,2,3,0.9099
2,2,2,3,2,2,1,3,2,1,2,3,0.939
2,2,3,4,2,2,0,2,2,1,2,1,0.4436
5,3,2,4,2,2,1,2,1,0,3,1,0.544
3,2,1,1,2,2,0,1,1,0,1,1,0.1199
7,2,2,9,2,2,1,3,1,0,2,3,0.924
4,2,3,5,2,2,0,2,2,1,2,3,0.7314
1,1,1,6,1,1,0,1,2,0,1,2,0.1596
6,3,2,8,4,3,1,3,1,0,3,3,0.9574
2,2,1,6,4,3,0,2,1,0,2,2,0.5703
6,3,2,9,3,2,1,3,1,0,3,2,0.9135
6,3,2,7,2,2,1,2,1,0,3,2,0.7106
1,1,1,7,2,2,0,2,1,0,1,2,0.4232
4,2,2,4,3,3,0,2,2,1,2,2,0.6237
5,2,2,10,2,2,1,1,1,0,2,1,0.2543
6,3,3,6,3,3,1,2,2,0,2,2,0.7882
6,3,3,8,4,3,1,3,2,0,3,2,0.9342
2,2,3,3,3,3,1,3,3,1,2,3,0.9558
3,1,1,3,2,2,0,3,2,1,1,3,0.853
6,3,2,3,2,2,0,3,1,0,3,3,0.872
5,2,3,9,2,2,1,3,2,0,3,3,0.9272
6,3,2,7,3,2,0,2,2,1,2,3,0.8313
5,2,3,4,3,2,1,1,3,1,2,2,0.5034
3,2,1,6,1,1,0,1,2,0,2,2,0.1999
4,2,3,8,4,3,1,3,2,1,2,3,0.9652
7,3,2,3,3,2,0,3,1,0,3,3,0.8875
6,3,2,4,3,3,0,2,2,1,3,1,0.5439
7,3,3,9,2,2,1,3,2,1,3,2,0.9356
7,3,2,4,1,1,1,2,1,0,3,2,0.6375
1,1,1,5,1,1,0,1,1,0,1,2,0.1412
4,2,2,10,2,2,0,1,1,0,2,2,0.252
7,3,2,5,2,2,0,2,2,1,2,2,0.6765
6,3,3,10,1,1,1,2,1,0,2,2,0.7305
6,3,2,7,2,2,0,2,1,0,3,3,0.7059
4,2,3,10,2,2,0,1,2,1,2,1,0.2306
3,1,1,8,3,2,1,2,1,0,2,3,0.7269
6,3,2,1,2,2,0,2,1,0,2,1,0.3847
3,1,1,10,1,1,1,1,1,0,1,2,0.2719
3,2,1,4,3,3,0,1,1,0,1,2,0.256
5,2,3,3,2,2,1,3,3,1,3,3,0.9387
5,2,3,8,4,3,1,3,3,1,2,3,0.9681
7,3,3,3,4,3,1,3,2,0,2,3,0.9589
5,2,2,7,3,2,0,2,2,0,2,2,0.5612
5,2,1,2,1,1,0,1,1,0,2,2,0.1569
3,1,1,1,2,2,1,1,1,0,1,1,0.1441
5,2,2,2,2,2,0,1,3,1,2,1,0.182
2,2,1,2,1,1,0,2,1,0,2,2,0.3931
1,1,1,8,2,2,1,3,2,0,1,3,0.9072
7,3,3,3,4,3,1,3,2,0,2,3,0.9589
6,3,2,1,1,1,0,2,1,0,3,2,0.4551
5,2,2,10,2,2,0,1,1,0,2,2,0.25
3,2,2,5,2,2,0,2,2,1,1,2,0.6188
2,2,2,9,2,2,1,2,1,0,2,3,0.7916
5,2,1,4,1,1,0,2,1,0,2,2,0.4062
5,2,3,6,1,1,1,2,3,1,2,1,0.5893
5,2,2,6,2,2,0,2,2,1,2,2,0.5955
4,2,2,6,2,2,0,2,3,1,2,2,0.6221
7,3,2,10,1,1,1,2,1,0,2,1,0.5841
1,1,1,5,4,3,0,2,2,0,1,3,0.6592
1,1,1,6,2,2,1,1,1,0,1,1,0.1758
6,3,2,3,2,2,1,3,1,0,3,3,0.9272
5,2,2,10,2,2,1,2,2,0,2,1,0.5599
6,3,3,3,3,2,1,3,2,0,3,3,0.9452
1,1,1,3,3,3,1,3,1,0,1,3,0.8963
2,2,2,7,3,3,1,2,2,0,2,3,0.824
1,1,1,2,1,1,0,1,2,0,1,1,0.0804
5,2,3,10,1,1,0,2,3,1,2,1,0.4769
6,3,2,8,2,2,1,3,1,0,3,3,0.9405
4,2,3,2,1,1,1,1,3,1,2,1,0.2657
3,1,1,7,3,2,0,2,3,1,1,3,0.7258
1,1,1,5,3,3,1,1,3,1,1,3,0.5879
2,2,2,3,2,2,0,3,2,1,2,3,0.8917
4,2,2,2,1,1,0,2,1,0,2,1,0.2661
6,3,2,10,2,2,0,2,1,0,2,2,0.6274
6,3,2,8,3,3,1,3,1,0,3,2,0.913
4,2,3,7,4,3,1,2,3,1,2,2,0.8268
6,3,2,8,4,3,0,3,2,0,3,3,0.93
1,1,1,2,1,1,1,1,1,0,1,1,0.1288
3,1,1,2,2,2,0,1,1,0,1,1,0.0859
7,3,3,10,1,1,0,2,2,0,3,2,0.5848
3,1,1,10,2,2,1,1,1,0,1,1,0.1987
4,2,3,10,2,2,0,2,2,1,2,2,0.6488
4,2,2,10,2,2,0,2,2,0,2,1,0.4074
4,2,2,3,3,3,0,3,2,0,2,3,0.8743
2,2,2,1,1,1,0,1,1,0,2,1,0.0952
5,2,2,6,2,2,0,2,1,0,2,1,0.341
7,3,2,7,2,2,1,2,1,0,3,2,0.7084
2,2,2,3,3,2,1,3,1,0,2,3,0.9205
5,2,3,7,2,2,1,2,3,1,2,3,0.8587
3,1,1,3,2,2,1,3,2,1,1,3,0.9156
6,3,2,4,2,2,0,2,1,0,3,1,0.387
7,3,3,4,2,2,1,2,3,1,2,1,0.7032
3,1,1,3,2,2,1,3,3,1,1,2,0.8678
6,3,2,3,3,3,0,3,1,0,3,3,0.8921
6,3,2,10,1,1,1,2,1,0,3,2,0.6971
2,2,1,3,3,3,1,3,1,0,2,3,0.9199
7,3,3,9,2,2,1,3,3,1,2,3,0.9707
2,2,3,8,3,2,1,3,2,0,2,3,0.9432
5,2,3,9,3,3,1,3,2,1,2,2,0.9306
2,2,2,5,2,2,1,2,1,0,2,2,0.6362
3,1,1,9,2,2,1,2,1,0,1,3,0.728
3,2,1,5,3,2,0,1,2,1,2,2,0.3236
2,2,3,7,2,2,1,2,2,0,2,3,0.8012
2,2,2,5,4,3,0,2,1,0,2,2,0.5706
6,3,3,5,4,3,1,2,2,1,3,2,0.8388
4,2,3,8,3,3,1,3,3,1,3,3,0.9588
1,1,1,10,2,2,0,1,3,1,1,1,0.1892
3,2,1,4,3,2,0,1,3,1,2,1,0.2171
4,2,2,6,3,2,1,2,2,0,2,2,0.6983
4,2,2,6,2,2,0,2,2,0,2,2,0.5141
1,1,1,5,4,3,0,1,3,1,1,2,0.3281
1,1,1,9,4,3,1,2,2,0,1,3,0.8112
2,2,2,3,3,3,1,3,3,1,2,2,0.9188
3,1,1,9,1,1,1,2,1,0,2,2,0.517
3,1,1,2,1,1,0,1,3,1,1,1,0.1176
1,1,1,9,3,3,1,2,3,1,1,2,0.7577
4,2,2,4,3,3,1,2,2,0,2,2,0.6878
2,2,2,5,2,2,0,2,1,0,2,2,0.4833
4,2,2,5,2,2,0,2,2,1,2,2,0.5877
5,3,2,7,2,2,0,2,1,0,2,3,0.7322
3,1,1,7,2,2,0,2,3,1,1,2,0.553
3,1,1,4,2,2,0,1,2,0,1,2,0.1716
7,2,2,5,2,2,1,2,1,0,2,2,0.6239
4,2,3,7,3,3,1,2,2,1,2,2,0.7866
3,1,1,2,2,2,0,1,1,0,1,1,0.0859
4,2,2,10,1,1,0,1,3,1,2,1,0.2072
1,1,1,4,2,2,0,1,1,0,1,2,0.1605
7,3,3,3,2,2,1,3,2,0,2,3,0.9426
4,2,2,6,2,2,1,2,2,1,2,1,0.6035
7,2,2,7,3,2,1,2,1,0,2,2,0.6791
7,3,2,10,1,1,0,1,1,0,3,2,0.2653
6,3,3,8,2,2,1,3,3,1,3,3,0.966
2,2,1,10,2,2,0,1,1,0,2,1,0.1526
6,3,3,9,1,1,1,3,3,1,2,2,0.9378
3,1,1,5,1,1,0,2,3,1,1,2,0.4832
2,2,3,7,3,3,0,2,2,1,2,2,0.6681
3,1,1,4,2,2,0,1,1,0,1,1,0.0929
4,2,3,4,2,2,1,2,2,1,2,2,0.7274
1,1,1,6,3,3,0,1,1,0,2,2,0.1833
7,3,2,1,1,1,0,2,2,0,2,1,0.3605
