lead_id,primary_sentiment,sentiment_score,sentiment_combo_score,intent,message_quality,summary_length,has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,historical_avg_sentiment,industry_close_rate,sale_closed
lead:00001269,dissatisfied,-0.44,1,ready_to_buy,medium,225,1,2.04,5,1,-0.15,0.606,1
lead:00001270,urgent,0.77,4,evaluating,medium,179,0,1.23,1,1,0.47,0.6,1
lead:00001271,urgent,0.67,5,closing,detailed,494,1,2.82,1,0,0.73,0.624,1
lead:00001272,dissatisfied,-0.58,-2,comparison_shopping,medium,218,0,0.16,0,0,-0.35,0.476,1
lead:00001273,urgent,0.85,6,negotiating,medium,170,0,1.8,7,1,0.47,0.53,1
lead:00001274,satisfied,0.78,3,ready_to_buy,detailed,400,1,2.31,0,0,0.59,0.64,1
lead:00001275,negotiating,0.61,5,window_shopping,short,112,0,0.64,1,1,0.44,0.463,0
lead:00001276,urgent,0.9,8,ready_to_buy,long,302,1,2.89,2,1,0.55,0.66,1
lead:00001277,curious,0.45,6,upsell_opportunity,short,109,0,2.18,3,1,0.4,0.649,1
lead:00001278,curious,0.32,6,churning,short,129,0,0.5,5,1,0.22,0.306,0
lead:00001279,interested,0.6,6,upsell_opportunity,short,121,1,2.11,1,0,0.5,0.54,1
lead:00001280,curious,0.39,6,evaluating,detailed,362,1,0.82,6,1,0.25,0.565,1
lead:00001281,angry,-0.51,-2,churning,medium,188,0,0.0,0,0,-0.16,0.351,0
lead:00001282,satisfied,0.92,8,comparison_shopping,long,309,1,0.82,5,1,0.65,0.511,1
lead:00001283,urgent,0.59,6,at_risk,medium,203,0,0.65,6,1,0.34,0.453,0
lead:00001284,interested,0.58,2,information_seeking,medium,208,0,1.05,0,0,0.38,0.414,1
lead:00001285,urgent,0.61,3,ready_to_buy,medium,206,0,2.6,0,0,0.36,0.575,1
lead:00001286,interested,0.44,7,upsell_opportunity,detailed,367,1,2.2,7,1,0.55,0.607,1
lead:00001287,dissatisfied,-0.35,0,window_shopping,short,133,0,0.0,5,1,-0.27,0.516,1
lead:00001288,urgent,0.6,3,churning,short,128,0,0.48,1,0,0.33,0.267,1
lead:00001289,urgent,0.8,3,ready_to_buy,medium,175,0,2.97,0,0,0.57,0.684,1
lead:00001290,satisfied,0.95,8,negotiating,long,300,1,1.53,6,1,0.86,0.519,1
lead:00001291,dissatisfied,-0.59,-2,comparison_shopping,medium,172,1,0.14,0,0,-0.55,0.508,0
lead:00001292,interested,0.25,2,information_seeking,long,299,0,0.68,0,0,0.07,0.399,1
lead:00001293,negotiating,0.62,6,ready_to_buy,medium,174,1,2.57,3,0,0.6,0.611,1
lead:00001294,dissatisfied,-0.62,0,churning,medium,216,0,0.0,2,0,-0.1,0.268,0
lead:00001295,dissatisfied,-0.49,-2,churning,short,143,1,0.03,0,0,-0.6,0.38,0
lead:00001296,interested,0.58,6,ready_to_buy,medium,190,1,2.47,1,0,0.4,0.598,1
lead:00001297,angry,-0.64,0,negotiating,detailed,445,0,0.82,4,1,-0.37,0.522,1
lead:00001298,urgent,0.59,4,window_shopping,medium,224,0,0.45,0,0,0.35,0.407,0
lead:00001299,angry,-0.92,-3,closing,long,322,1,1.98,0,0,-0.65,0.632,1
lead:00001300,urgent,0.86,4,information_seeking,long,329,1,1.17,0,0,0.68,0.491,1
lead:00001301,angry,-0.68,-3,information_seeking,detailed,437,0,0.24,1,0,-0.58,0.479,0
lead:00001302,dissatisfied,-0.39,2,negotiating,medium,204,1,0.83,5,1,-0.33,0.569,0
lead:00001303,interested,0.52,4,closing,medium,192,0,2.81,0,0,0.59,0.711,1
lead:00001304,curious,0.31,1,window_shopping,medium,220,0,0.34,0,0,0.15,0.438,0
lead:00001305,urgent,0.76,4,window_shopping,short,145,0,0.42,0,0,0.26,0.424,0
lead:00001306,urgent,0.77,7,at_risk,short,134,0,0.77,7,1,0.41,0.486,0
lead:00001307,angry,-0.55,0,evaluating,long,296,0,0.52,5,1,-0.45,0.441,0
lead:00001308,satisfied,0.95,5,upsell_opportunity,long,316,1,2.6,0,0,0.65,0.576,1
lead:00001309,interested,0.35,3,negotiating,medium,171,1,1.26,0,0,0.18,0.616,1
lead:00001310,negotiating,0.63,2,window_shopping,short,152,0,0.54,0,0,0.27,0.368,0
lead:00001311,curious,0.23,2,window_shopping,short,162,0,0.47,0,0,-0.05,0.464,0
lead:00001312,curious,0.13,4,information_seeking,short,100,0,0.53,4,1,-0.17,0.514,1
lead:00001313,urgent,0.88,7,ready_to_buy,medium,173,0,2.8,3,0,0.63,0.634,1
lead:00001314,angry,-0.81,-4,closing,detailed,340,1,2.18,0,0,-0.58,0.64,1
lead:00001315,negotiating,0.59,6,ready_to_buy,medium,203,1,2.79,1,0,0.37,0.58,1
lead:00001316,dissatisfied,-0.46,1,upsell_opportunity,medium,206,1,1.8,1,0,-0.53,0.603,0
lead:00001317,angry,-0.91,-3,churning,medium,221,0,0.0,1,1,-0.38,0.42,0
lead:00001318,interested,0.37,3,upsell_opportunity,long,318,1,2.42,0,0,-0.12,0.574,1
lead:00001319,urgent,0.6,6,evaluating,detailed,386,0,1.29,1,1,0.37,0.592,1
lead:00001320,curious,0.23,5,information_seeking,medium,201,0,0.87,6,1,0.06,0.434,0
lead:00001321,dissatisfied,-0.44,1,ready_to_buy,detailed,358,0,1.98,4,1,-0.05,0.631,1
lead:00001322,satisfied,0.99,7,negotiating,medium,205,1,1.83,2,1,0.74,0.615,1
lead:00001323,urgent,0.55,3,negotiating,medium,224,1,1.44,0,0,0.59,0.626,1
lead:00001324,angry,-0.93,-3,ready_to_buy,long,303,0,1.55,0,0,-0.73,0.58,0
lead:00001325,satisfied,0.78,6,evaluating,detailed,354,1,1.39,1,1,0.31,0.472,0
lead:00001326,negotiating,0.65,3,at_risk,medium,188,1,0.57,0,0,0.7,0.303,0
lead:00001327,urgent,0.83,4,comparison_shopping,medium,168,1,0.74,0,0,0.48,0.425,0
lead:00001328,angry,-0.95,-5,at_risk,short,108,0,0.0,0,0,-0.56,0.474,0
lead:00001329,urgent,0.9,7,negotiating,detailed,457,1,1.43,1,0,0.31,0.5,1
lead:00001330,satisfied,0.95,7,closing,medium,192,0,3.08,4,1,0.71,0.689,1
lead:00001331,curious,0.19,5,information_seeking,medium,176,0,0.76,7,1,0.07,0.541,1
lead:00001332,satisfied,0.96,8,at_risk,short,103,0,0.84,7,1,0.54,0.439,0
lead:00001333,negotiating,0.45,5,window_shopping,short,100,0,0.8,5,1,0.5,0.506,0
lead:00001334,negotiating,0.35,4,window_shopping,short,106,1,0.73,1,0,0.18,0.467,0
lead:00001335,urgent,0.56,6,negotiating,long,271,1,1.19,1,0,0.16,0.511,1
lead:00001336,interested,0.36,2,closing,medium,204,1,2.93,0,0,0.35,0.66,1
lead:00001337,angry,-0.89,-1,churning,short,156,0,0.0,2,1,-0.53,0.425,0
lead:00001338,urgent,0.84,5,at_risk,medium,170,0,0.96,0,0,0.55,0.362,1
lead:00001339,urgent,0.61,4,churning,short,157,0,0.18,1,0,0.61,0.353,0
lead:00001340,interested,0.51,5,upsell_opportunity,short,153,1,2.19,0,0,0.45,0.54,1
lead:00001341,urgent,0.72,4,information_seeking,detailed,385,1,1.2,0,0,0.64,0.486,1
lead:00001342,negotiating,0.6,7,window_shopping,short,108,1,0.48,1,1,0.63,0.461,0
lead:00001343,satisfied,0.98,7,churning,short,163,1,0.59,4,1,0.6,0.285,0
lead:00001344,curious,0.01,1,ready_to_buy,long,324,1,2.29,0,0,0.07,0.599,1
lead:00001345,angry,-0.52,-3,closing,long,316,0,2.08,0,0,-0.12,0.608,0
lead:00001346,negotiating,0.31,4,negotiating,long,301,1,1.1,2,0,-0.04,0.541,0
lead:00001347,satisfied,0.95,7,ready_to_buy,medium,186,1,2.72,4,1,0.78,0.648,1
lead:00001348,satisfied,0.78,5,evaluating,medium,207,0,1.2,6,1,0.57,0.44,1
lead:00001349,negotiating,0.55,4,at_risk,medium,222,0,0.72,0,0,0.28,0.341,0
lead:00001350,interested,0.43,6,negotiating,medium,221,1,1.22,3,1,0.17,0.61,1
lead:00001351,dissatisfied,-0.71,-3,window_shopping,medium,174,0,0.0,1,0,-0.41,0.452,0
lead:00001352,urgent,0.85,5,comparison_shopping,short,131,0,0.79,0,0,0.79,0.497,1
lead:00001353,negotiating,0.59,3,at_risk,short,136,0,0.74,1,0,0.57,0.432,1
lead:00001354,urgent,0.56,3,ready_to_buy,long,237,1,2.5,0,0,0.44,0.641,1
lead:00001355,angry,-0.79,-2,ready_to_buy,medium,185,1,1.87,0,0,-0.45,0.594,1
lead:00001356,urgent,0.66,4,window_shopping,short,149,0,0.51,0,0,0.34,0.396,0
lead:00001357,angry,-0.52,0,ready_to_buy,medium,180,0,1.94,7,1,-0.45,0.58,1
lead:00001358,curious,0.33,3,comparison_shopping,medium,213,0,0.25,0,0,0.11,0.469,1
lead:00001359,dissatisfied,-0.46,0,comparison_shopping,detailed,457,1,0.0,0,0,-0.18,0.5,0
lead:00001360,urgent,0.89,8,upsell_opportunity,long,322,1,2.03,6,1,0.76,0.61,1
lead:00001361,interested,0.49,2,churning,medium,206,0,0.33,0,0,0.35,0.325,0
lead:00001362,satisfied,0.96,6,closing,long,254,0,2.92,2,0,0.82,0.686,1
lead:00001363,angry,-0.53,-1,comparison_shopping,long,312,1,0.28,1,0,-0.46,0.472,1
lead:00001364,satisfied,0.81,8,negotiating,medium,191,1,1.7,3,1,0.67,0.632,1
lead:00001365,dissatisfied,-0.58,-2,window_shopping,medium,181,0,0.13,0,0,-0.38,0.464,0
lead:00001366,dissatisfied,-0.43,-3,churning,short,126,0,0.06,0,0,-0.21,0.331,0
lead:00001367,urgent,0.72,7,comparison_shopping,short,137,0,0.49,4,1,0.45,0.421,0
lead:00001368,angry,-0.94,0,churning,short,104,0,0.0,4,1,-0.58,0.275,0
lead:00001369,angry,-0.54,0,comparison_shopping,medium,214,0,0.36,2,1,-0.26,0.373,0
lead:00001370,curious,0.4,5,window_shopping,medium,221,0,0.34,2,0,0.14,0.503,0
lead:00001371,interested,0.45,5,evaluating,detailed,449,0,1.11,2,0,0.41,0.522,1
lead:00001372,negotiating,0.59,3,evaluating,long,279,1,1.4,0,0,0.44,0.449,1
lead:00001373,dissatisfied,-0.52,0,closing,medium,198,1,2.16,3,1,-0.45,0.647,1
lead:00001374,curious,0.46,3,closing,detailed,401,1,2.67,0,0,0.28,0.665,1
lead:00001375,angry,-0.72,0,upsell_opportunity,medium,172,1,1.65,1,1,-0.3,0.587,0
lead:00001376,satisfied,0.95,6,comparison_shopping,long,249,1,0.86,0,0,0.55,0.536,0
lead:00001377,urgent,0.56,5,at_risk,short,141,0,0.64,1,0,0.41,0.439,0
lead:00001378,urgent,0.88,4,information_seeking,medium,175,1,0.66,0,0,0.41,0.459,1
lead:00001379,interested,0.55,4,at_risk,medium,185,0,0.63,2,0,0.59,0.368,1
lead:00001380,negotiating,0.31,5,closing,long,292,0,2.66,3,1,0.3,0.639,1
lead:00001381,angry,-0.67,-2,evaluating,medium,179,0,0.67,0,0,-0.45,0.533,1
lead:00001382,urgent,0.63,3,at_risk,medium,190,0,0.55,0,0,0.34,0.324,1
lead:00001383,urgent,0.56,3,ready_to_buy,long,306,1,2.57,0,0,0.44,0.62,1
lead:00001384,curious,0.44,4,evaluating,long,277,1,1.24,1,0,0.03,0.533,1
lead:00001385,curious,0.27,4,negotiating,long,319,1,0.96,1,0,0.05,0.575,1
lead:00001386,negotiating,0.48,2,window_shopping,short,132,0,0.73,0,0,0.5,0.419,0
lead:00001387,dissatisfied,-0.52,1,ready_to_buy,detailed,441,1,1.91,7,1,-0.58,0.665,1
lead:00001388,dissatisfied,-0.48,-3,evaluating,long,326,0,0.59,0,0,-0.25,0.471,0
lead:00001389,negotiating,0.34,5,ready_to_buy,medium,169,1,2.34,5,1,0.17,0.628,1
lead:00001390,angry,-0.58,-3,information_seeking,medium,189,0,0.32,1,0,-0.46,0.544,1
lead:00001391,dissatisfied,-0.5,-2,closing,medium,227,0,2.11,0,0,-0.31,0.581,1
lead:00001392,dissatisfied,-0.52,0,window_shopping,medium,218,0,0.0,1,1,-0.4,0.451,0
lead:00001393,negotiating,0.67,3,upsell_opportunity,medium,177,0,2.13,0,0,0.37,0.532,1
lead:00001394,curious,0.06,1,window_shopping,medium,201,0,0.21,0,0,-0.04,0.491,0
lead:00001395,negotiating,0.47,5,evaluating,detailed,498,0,1.31,2,1,0.27,0.59,1
lead:00001396,angry,-0.54,-3,negotiating,long,285,0,0.98,1,0,-0.29,0.621,1
lead:00001397,satisfied,0.73,4,evaluating,detailed,496,0,1.09,1,0,0.47,0.562,1
lead:00001398,interested,0.52,5,upsell_opportunity,long,321,0,2.15,6,1,0.49,0.609,1
lead:00001399,curious,0.38,2,information_seeking,long,253,0,0.9,1,0,0.49,0.4,0
lead:00001400,satisfied,0.9,4,comparison_shopping,short,118,0,1.0,0,0,0.43,0.396,0
lead:00001401,curious,0.49,4,ready_to_buy,medium,227,1,2.82,0,0,0.46,0.56,1
lead:00001402,interested,0.61,4,comparison_shopping,short,131,0,0.94,0,0,0.49,0.472,0
lead:00001403,urgent,0.58,7,comparison_shopping,short,128,1,0.86,1,1,0.55,0.494,0
lead:00001404,urgent,0.64,7,evaluating,long,301,1,1.28,2,0,0.21,0.502,0
lead:00001405,dissatisfied,-0.22,-2,upsell_opportunity,medium,209,0,1.77,0,0,-0.2,0.552,1
lead:00001406,urgent,0.59,5,negotiating,long,252,1,1.45,0,0,0.34,0.563,1
lead:00001407,urgent,0.76,6,comparison_shopping,medium,199,0,1.09,5,1,0.36,0.482,1
lead:00001408,urgent,0.66,4,churning,short,100,0,0.45,0,0,0.46,0.352,0
lead:00001409,dissatisfied,-0.59,2,churning,short,162,1,0.0,2,1,-0.36,0.448,0
lead:00001410,curious,0.4,4,evaluating,detailed,474,1,1.41,0,0,0.13,0.555,1
lead:00001411,interested,0.41,5,information_seeking,medium,216,0,0.97,3,0,0.41,0.512,1
lead:00001412,dissatisfied,-0.24,0,window_shopping,medium,224,0,0.09,1,0,-0.13,0.357,0
lead:00001413,urgent,0.6,3,evaluating,medium,188,0,1.31,0,0,0.47,0.573,1
lead:00001414,dissatisfied,-0.3,0,window_shopping,short,130,0,0.0,4,1,-0.11,0.403,1
lead:00001415,angry,-0.92,0,closing,detailed,460,1,1.99,6,1,-0.91,0.704,1
lead:00001416,satisfied,0.97,3,evaluating,medium,195,0,1.48,0,0,0.72,0.498,0
lead:00001417,satisfied,0.9,4,evaluating,long,294,0,1.18,0,0,0.68,0.511,1
lead:00001418,curious,0.14,4,evaluating,long,256,0,1.09,2,0,-0.0,0.473,1
lead:00001419,curious,0.3,4,ready_to_buy,medium,194,1,2.21,1,0,0.38,0.613,1
lead:00001420,dissatisfied,-0.63,-3,evaluating,detailed,384,1,0.8,0,0,-0.29,0.482,1
lead:00001421,negotiating,0.31,4,information_seeking,long,316,0,0.37,1,0,-0.04,0.534,0
lead:00001422,dissatisfied,-0.72,0,upsell_opportunity,medium,206,0,1.31,7,1,-0.3,0.624,1
lead:00001423,dissatisfied,-0.77,-4,window_shopping,short,128,0,0.0,0,0,-0.69,0.41,0
lead:00001424,satisfied,0.87,4,information_seeking,medium,169,1,1.09,0,0,0.44,0.513,0
lead:00001425,urgent,0.68,2,churning,short,159,0,0.26,0,0,0.53,0.397,0
lead:00001426,satisfied,0.83,4,evaluating,medium,191,1,1.45,0,0,0.64,0.478,1
lead:00001427,negotiating,0.45,4,information_seeking,short,164,0,0.91,1,1,0.37,0.439,1
lead:00001428,angry,-0.54,-3,evaluating,short,158,0,0.6,0,0,-0.31,0.49,0
lead:00001429,negotiating,0.39,1,information_seeking,medium,178,0,0.94,0,0,0.4,0.522,0
lead:00001430,interested,0.33,5,negotiating,long,329,1,1.68,7,1,0.16,0.515,1
lead:00001431,interested,0.52,4,window_shopping,short,110,1,0.39,0,0,0.42,0.355,0
lead:00001432,satisfied,0.89,3,information_seeking,detailed,394,0,0.85,0,0,0.75,0.526,1
lead:00001433,angry,-0.95,0,negotiating,medium,201,0,0.87,4,1,-0.51,0.574,1
lead:00001434,interested,0.62,5,information_seeking,detailed,457,0,0.81,1,0,0.35,0.468,1
lead:00001435,dissatisfied,-0.29,0,comparison_shopping,long,304,0,0.31,3,1,-0.18,0.513,0
lead:00001436,negotiating,0.55,6,closing,long,266,1,2.65,4,1,0.61,0.691,1
lead:00001437,urgent,0.87,5,closing,medium,186,1,3.03,0,0,0.85,0.67,1
lead:00001438,curious,0.38,2,comparison_shopping,long,261,1,0.66,0,0,0.48,0.463,0
lead:00001439,satisfied,0.79,5,closing,detailed,397,1,3.07,0,0,0.67,0.598,1
lead:00001440,negotiating,0.33,4,churning,medium,221,1,0.37,1,0,0.16,0.311,0
lead:00001441,angry,-0.68,-1,comparison_shopping,long,242,0,0.26,1,0,-0.38,0.487,0
lead:00001442,interested,0.38,1,at_risk,medium,214,0,0.39,0,0,0.47,0.362,0
lead:00001443,urgent,0.76,4,ready_to_buy,medium,192,0,2.71,1,0,0.61,0.631,1
lead:00001444,dissatisfied,-0.55,1,comparison_shopping,medium,174,0,0.36,7,1,-0.33,0.377,0
lead:00001445,dissatisfied,-0.69,-1,comparison_shopping,medium,185,1,0.24,1,1,-0.61,0.526,1
lead:00001446,urgent,0.88,7,information_seeking,short,137,0,1.15,3,0,0.56,0.531,1
lead:00001447,satisfied,0.7,7,closing,long,298,0,2.66,4,1,0.71,0.641,1
lead:00001448,angry,-0.56,1,information_seeking,long,308,0,0.35,3,1,-0.53,0.479,1
lead:00001449,interested,0.61,3,evaluating,medium,174,0,1.15,0,0,0.5,0.565,1
lead:00001450,curious,0.29,4,ready_to_buy,detailed,346,1,2.26,0,0,0.13,0.611,1
lead:00001451,urgent,0.77,3,evaluating,medium,227,0,1.3,0,0,0.54,0.465,1
lead:00001452,angry,-0.96,-4,negotiating,medium,211,1,0.72,0,0,-0.81,0.542,0
lead:00001453,urgent,0.7,3,churning,medium,201,0,0.49,0,0,0.58,0.304,0
lead:00001454,interested,0.27,3,negotiating,detailed,421,0,1.53,0,0,0.22,0.575,1
lead:00001455,negotiating,0.58,3,window_shopping,medium,210,0,0.29,0,0,0.39,0.369,0
lead:00001456,curious,0.38,5,upsell_opportunity,medium,216,1,2.01,3,1,0.15,0.582,1
lead:00001457,negotiating,0.31,3,window_shopping,short,100,0,0.11,1,0,0.35,0.4,0
lead:00001458,dissatisfied,-0.67,-2,evaluating,long,311,1,0.55,0,0,-0.16,0.516,1
lead:00001459,urgent,0.55,7,ready_to_buy,long,261,1,2.19,5,1,0.24,0.585,1
lead:00001460,dissatisfied,-0.25,-1,information_seeking,short,140,0,0.64,0,0,-0.16,0.549,0
lead:00001461,urgent,0.7,7,closing,medium,224,1,2.89,7,1,0.51,0.698,1
lead:00001462,curious,0.05,3,comparison_shopping,short,146,0,0.32,1,0,0.07,0.474,0
lead:00001463,negotiating,0.65,5,evaluating,medium,201,1,1.13,0,0,0.52,0.471,1
lead:00001464,urgent,0.59,5,ready_to_buy,long,268,1,2.41,0,0,0.55,0.686,1
lead:00001465,satisfied,0.87,4,at_risk,medium,217,0,0.55,0,0,0.74,0.442,0
lead:00001466,urgent,0.59,3,at_risk,short,126,1,0.66,0,0,0.17,0.408,0
lead:00001467,angry,-0.69,-2,at_risk,short,125,0,0.0,1,1,-0.36,0.443,1
lead:00001468,curious,0.45,2,information_seeking,short,126,0,1.04,0,0,0.37,0.548,0
lead:00001469,interested,0.34,2,window_shopping,medium,176,0,0.34,0,0,0.4,0.408,0
lead:00001470,urgent,0.88,8,ready_to_buy,long,273,1,2.45,7,1,0.75,0.586,1
lead:00001471,interested,0.55,4,at_risk,short,119,0,0.61,0,0,0.13,0.473,0
lead:00001472,urgent,0.79,6,ready_to_buy,medium,175,1,2.73,1,0,0.46,0.685,1
lead:00001473,angry,-0.66,1,ready_to_buy,detailed,388,1,1.96,4,1,-0.58,0.668,1
lead:00001474,negotiating,0.36,6,closing,long,252,1,2.93,6,1,0.18,0.607,1
lead:00001475,negotiating,0.3,3,at_risk,short,153,0,0.81,1,1,0.32,0.369,1
lead:00001476,interested,0.44,4,information_seeking,long,275,0,0.86,1,0,0.43,0.382,0
lead:00001477,satisfied,0.9,5,window_shopping,medium,171,0,0.73,0,0,0.87,0.459,0
lead:00001478,angry,-0.67,-2,negotiating,medium,198,1,0.7,0,0,-0.48,0.514,1
lead:00001479,negotiating,0.56,6,closing,detailed,372,1,2.95,3,0,0.3,0.622,1
lead:00001480,urgent,0.7,7,negotiating,long,311,1,1.53,6,1,0.44,0.5,1
lead:00001481,urgent,0.9,5,closing,medium,201,1,2.95,0,0,0.74,0.687,1
lead:00001482,curious,0.0,4,upsell_opportunity,detailed,404,0,1.99,5,1,0.2,0.572,1
lead:00001483,dissatisfied,-0.62,-1,upsell_opportunity,long,273,1,1.7,0,0,-0.3,0.528,1
lead:00001484,satisfied,0.82,6,churning,short,105,1,0.2,1,1,0.5,0.274,0
lead:00001485,urgent,0.58,4,information_seeking,short,123,1,0.76,0,0,0.35,0.494,1
lead:00001486,satisfied,0.78,5,information_seeking,short,137,1,0.96,0,0,0.59,0.523,1
lead:00001487,negotiating,0.58,5,ready_to_buy,detailed,449,0,2.57,5,1,0.43,0.67,1
lead:00001488,urgent,0.6,6,upsell_opportunity,medium,206,1,2.37,1,0,0.38,0.614,1
lead:00001489,curious,0.25,6,churning,medium,172,0,0.28,6,1,0.26,0.352,0
lead:00001490,urgent,0.81,5,evaluating,detailed,441,1,1.09,0,0,0.72,0.473,0
lead:00001491,dissatisfied,-0.48,1,negotiating,detailed,349,1,0.99,2,0,-0.21,0.572,1
lead:00001492,urgent,0.77,7,at_risk,medium,190,0,0.59,6,1,0.53,0.464,0
lead:00001493,dissatisfied,-0.25,1,upsell_opportunity,detailed,448,1,1.46,1,0,-0.29,0.553,1
lead:00001494,interested,0.29,5,ready_to_buy,long,301,1,2.33,1,0,0.05,0.684,1
lead:00001495,interested,0.53,4,window_shopping,short,150,0,0.64,1,0,0.05,0.354,0
lead:00001496,dissatisfied,-0.8,-4,window_shopping,short,120,0,0.0,0,0,-0.46,0.389,0
lead:00001497,satisfied,0.87,5,at_risk,short,101,0,0.92,0,0,0.4,0.448,1
lead:00001498,urgent,0.71,4,comparison_shopping,medium,213,0,0.75,0,0,0.27,0.514,0
lead:00001499,curious,0.08,2,information_seeking,short,118,0,0.66,0,0,0.02,0.448,0
lead:00001500,urgent,0.61,5,window_shopping,medium,186,0,0.51,2,1,0.66,0.49,0
lead:00001501,curious,0.12,3,negotiating,long,277,1,1.06,0,0,0.27,0.645,0
lead:00001502,interested,0.41,3,window_shopping,medium,202,0,0.3,1,0,0.33,0.51,0
lead:00001503,satisfied,0.94,3,comparison_shopping,medium,197,0,1.11,0,0,0.81,0.401,0
lead:00001504,interested,0.56,6,evaluating,short,137,1,1.33,6,1,0.57,0.538,1
lead:00001505,satisfied,0.99,4,window_shopping,medium,214,0,0.59,0,0,0.61,0.432,0
lead:00001506,negotiating,0.32,4,at_risk,short,158,0,0.43,1,0,0.3,0.361,0
lead:00001507,urgent,0.58,3,comparison_shopping,medium,220,1,0.87,0,0,0.45,0.527,0
lead:00001508,curious,0.4,4,evaluating,long,242,1,1.3,1,0,0.29,0.481,1
lead:00001509,urgent,0.88,4,closing,detailed,413,0,2.89,1,0,0.71,0.669,0
lead:00001510,interested,0.51,4,upsell_opportunity,medium,204,1,2.29,1,0,0.25,0.524,1
lead:00001511,satisfied,1.0,8,negotiating,long,271,1,1.58,2,1,0.6,0.527,1
lead:00001512,interested,0.58,4,churning,medium,194,0,0.54,1,1,0.64,0.443,0
lead:00001513,negotiating,0.39,1,ready_to_buy,long,316,0,2.61,0,0,0.27,0.594,1
lead:00001514,urgent,0.78,4,evaluating,detailed,353,1,1.25,0,0,0.67,0.569,1
lead:00001515,urgent,0.87,8,information_seeking,short,143,0,0.86,4,1,0.93,0.538,0
lead:00001516,satisfied,0.83,8,comparison_shopping,long,315,1,0.72,5,1,0.58,0.361,0
lead:00001517,interested,0.56,4,at_risk,medium,177,1,0.33,1,0,0.09,0.435,0
lead:00001518,satisfied,0.72,3,negotiating,detailed,427,0,1.51,0,0,0.67,0.611,1
lead:00001519,curious,0.03,5,at_risk,short,137,0,0.22,6,1,0.2,0.347,0
lead:00001520,curious,0.23,4,negotiating,medium,171,0,1.45,2,1,0.05,0.63,1
lead:00001521,satisfied,0.72,5,comparison_shopping,detailed,379,1,0.69,0,0,0.44,0.396,1
lead:00001522,dissatisfied,-0.2,1,closing,medium,184,1,2.33,0,0,-0.05,0.7,1
lead:00001523,angry,-0.97,-3,closing,long,286,0,2.24,0,0,-0.72,0.61,1
lead:00001524,angry,-0.8,0,at_risk,short,163,0,0.12,5,1,-0.54,0.443,1
lead:00001525,negotiating,0.61,7,comparison_shopping,long,302,0,1.16,5,1,0.56,0.39,0
lead:00001526,dissatisfied,-0.65,1,ready_to_buy,long,265,1,1.83,4,1,-0.56,0.683,1
lead:00001527,satisfied,0.9,3,comparison_shopping,medium,207,0,0.78,0,0,0.8,0.38,0
lead:00001528,angry,-0.63,-3,comparison_shopping,medium,179,1,0.27,0,0,-0.67,0.522,0
lead:00001529,dissatisfied,-0.7,1,closing,long,318,1,1.98,1,1,-0.63,0.638,1
lead:00001530,negotiating,0.5,5,ready_to_buy,long,307,1,2.48,1,0,0.2,0.561,1
lead:00001531,satisfied,0.91,4,closing,long,311,1,2.75,0,0,0.55,0.63,1
lead:00001532,interested,0.37,5,comparison_shopping,medium,194,0,0.61,2,0,0.13,0.429,0
lead:00001533,dissatisfied,-0.61,-3,comparison_shopping,short,162,0,0.21,0,0,-0.54,0.475,0
lead:00001534,curious,0.32,5,churning,medium,196,1,0.22,4,1,0.32,0.401,0
lead:00001535,urgent,0.64,5,evaluating,medium,210,0,1.31,3,1,0.49,0.53,0
lead:00001536,dissatisfied,-0.7,-2,ready_to_buy,long,237,1,1.81,0,0,-0.5,0.561,1
lead:00001537,satisfied,0.78,3,at_risk,short,105,0,0.89,0,0,0.59,0.481,0
lead:00001538,urgent,0.8,4,at_risk,medium,176,1,0.54,0,0,0.72,0.408,0
lead:00001539,interested,0.44,3,window_shopping,medium,190,0,0.85,0,0,0.33,0.365,1
lead:00001540,urgent,0.57,3,churning,medium,218,0,0.33,0,0,0.25,0.446,0
lead:00001541,satisfied,0.93,8,ready_to_buy,detailed,379,1,2.78,4,1,0.65,0.605,0
lead:00001542,dissatisfied,-0.37,-1,evaluating,detailed,438,1,0.52,0,0,0.04,0.503,1
lead:00001543,dissatisfied,-0.77,-2,ready_to_buy,detailed,416,0,1.81,5,1,-0.29,0.68,1
lead:00001544,curious,0.12,2,comparison_shopping,medium,171,1,0.86,1,0,0.03,0.475,0
lead:00001545,angry,-0.85,-2,information_seeking,short,148,0,0.25,4,1,-0.57,0.473,0
lead:00001546,urgent,0.65,2,churning,medium,185,0,0.6,0,0,0.28,0.292,0
lead:00001547,urgent,0.7,8,upsell_opportunity,detailed,370,1,2.09,3,1,0.75,0.635,0
lead:00001548,interested,0.26,1,ready_to_buy,medium,205,0,2.13,0,0,0.32,0.648,0
lead:00001549,urgent,0.58,3,closing,medium,187,1,2.8,0,0,0.5,0.676,1
lead:00001550,interested,0.58,8,window_shopping,medium,172,1,0.62,4,1,0.2,0.473,1
lead:00001551,urgent,0.89,8,at_risk,medium,227,0,0.92,4,1,0.67,0.434,0
lead:00001552,dissatisfied,-0.58,-4,upsell_opportunity,long,300,0,1.41,0,0,-0.29,0.567,1
lead:00001553,interested,0.48,3,information_seeking,long,273,1,0.92,0,0,0.44,0.493,0
lead:00001554,urgent,0.9,8,evaluating,long,232,0,1.42,7,1,0.94,0.506,1
