lead_id,product_category,product_type,product_complexity,product_base_price,product_tax_rate,price_tier,capacity_tons,capacity_bin,product_x_capacity,total_price_with_tax,capacity_price_ratio,quotation_sent,is_enterprise_deal,industry_close_rate,pipeline_stage,is_repeat_customer,sale_closed,days_in_pipeline,pipeline_velocity
lead:00001402,hybrid,combo,2,107000,18,mid,5,1-5t,combo_1-5t,126260,4e-05,0,1,0.61,Quotation,1,1,11,0.3187
lead:00001403,hybrid,vrf,4,162000,18,high,29,21-50t,vrf_21-50t,191160,0.000152,1,1,0.488,Contract Sent,1,1,12,0.4263
lead:00001404,cooler,split,3,50500,12,mid,1,1-5t,split_1-5t,56560,1.8e-05,1,0,0.621,Quotation,0,0,21,0.1703
lead:00001405,hybrid,inverter,2,72000,18,mid,8,6-10t,inverter_6-10t,84960,9.4e-05,1,0,0.636,Manual Follow Up,0,1,22,0.1107
lead:00001406,chiller,centrifugal,5,445000,18,enterprise,54,51-100t,centrifugal_51-100t,525100,0.000103,1,1,0.545,Manual Follow Up,0,1,13,0.1959
lead:00001407,chiller,screw,4,484000,18,enterprise,50,21-50t,screw_21-50t,571120,8.8e-05,1,1,0.506,Quotation,1,1,19,0.1839
lead:00001408,cooler,split,3,67500,12,mid,3,1-5t,split_1-5t,75600,4e-05,1,0,0.591,Quotation,0,1,10,0.3591
lead:00001409,hybrid,solar_hybrid,4,208500,18,high,17,11-20t,solar_hybrid_11-20t,246030,6.9e-05,1,0,0.574,Quotation,1,1,19,0.1877
lead:00001410,hybrid,solar_hybrid,5,235000,18,high,6,6-10t,solar_hybrid_6-10t,277300,2.2e-05,1,0,0.48,Follow Up / Negot.,1,1,73,0.0647
lead:00001411,chiller,screw,4,310000,18,high,16,11-20t,screw_11-20t,365800,4.4e-05,0,0,0.496,On Hold,0,0,155,0.0129
lead:00001412,chiller,scroll,3,274500,18,high,37,21-50t,scroll_21-50t,323910,0.000114,1,1,0.523,Quotation,1,1,30,0.107
lead:00001413,cooler,modular,3,67500,12,mid,2,1-5t,modular_1-5t,75600,2.6e-05,1,0,0.614,Quotation,0,1,10,0.3479
lead:00001414,cooler,portable,1,26000,12,low,3,1-5t,portable_1-5t,29120,0.000103,1,0,0.616,Closed,0,1,2,2.9993
lead:00001415,chiller,air_cooled,4,283000,18,high,14,11-20t,air_cooled_11-20t,333940,4.2e-05,1,1,0.538,Follow Up / Negot.,0,1,26,0.1592
lead:00001416,chiller,air_cooled,3,173500,18,high,10,6-10t,air_cooled_6-10t,204730,4.9e-05,1,0,0.463,Closed,0,1,3,1.9968
lead:00001417,hybrid,solar_hybrid,5,173500,18,high,13,11-20t,solar_hybrid_11-20t,204730,6.3e-05,1,0,0.592,Closed,1,0,0,6.0
lead:00001418,cooler,economy,1,17500,12,low,4,1-5t,economy_1-5t,19600,0.000204,1,0,0.606,Quotation,0,1,13,0.2638
lead:00001419,cooler,portable,1,29000,12,low,1,1-5t,portable_1-5t,32480,3.1e-05,1,0,0.589,Proposal Sent,0,1,27,0.1343
lead:00001420,chiller,air_cooled,3,197500,18,high,58,51-100t,air_cooled_51-100t,233050,0.000249,0,1,0.583,Follow Up / Negot.,0,1,24,0.1655
lead:00001421,hybrid,inverter,2,120000,18,mid,2,1-5t,inverter_1-5t,141600,1.4e-05,1,0,0.624,Contract Sent,1,1,12,0.4229
lead:00001422,hybrid,solar_hybrid,5,228000,18,high,17,11-20t,solar_hybrid_11-20t,269040,6.3e-05,1,1,0.475,Contract Sent,0,1,6,0.8323
lead:00001423,hybrid,inverter,3,105500,18,mid,13,11-20t,inverter_11-20t,124490,0.000104,1,0,0.614,Closed,1,1,3,2.0086
lead:00001424,cooler,split,3,61000,12,mid,5,1-5t,split_1-5t,68320,7.3e-05,0,0,0.627,Lost,0,0,22,0.0383
lead:00001425,chiller,rooftop,4,320000,18,high,34,21-50t,rooftop_21-50t,377600,9e-05,1,0,0.598,Contract Sent,0,1,6,0.8413
lead:00001426,chiller,glycol,3,159000,18,high,64,51-100t,glycol_51-100t,187620,0.000341,1,0,0.475,Closed,0,1,1,5.9906
lead:00001427,chiller,screw,5,324000,18,high,27,21-50t,screw_21-50t,382320,7.1e-05,1,1,0.486,Sales Follow Up,0,0,10,0.2402
lead:00001428,hybrid,dual_fuel,4,207500,18,high,20,11-20t,dual_fuel_11-20t,244850,8.2e-05,0,0,0.498,Sales Follow Up,1,0,12,0.2088
lead:00001429,hybrid,combo,3,71500,18,mid,34,21-50t,combo_21-50t,84370,0.000403,1,0,0.566,Proposal Sent,0,0,133,0.0266
lead:00001430,hybrid,inverter,3,74500,18,mid,8,6-10t,inverter_6-10t,87910,9.1e-05,1,0,0.578,Proposal Sent,1,1,24,0.1443
lead:00001431,chiller,centrifugal,4,566000,18,enterprise,33,21-50t,centrifugal_21-50t,667880,4.9e-05,1,1,0.522,Closed,0,1,2,3.0017
lead:00001432,chiller,glycol,3,182000,18,high,30,21-50t,glycol_21-50t,214760,0.00014,0,1,0.498,Follow Up / Negot.,0,0,23,0.1731
lead:00001433,hybrid,solar_hybrid,4,272000,18,high,1,1-5t,solar_hybrid_1-5t,320960,3e-06,0,0,0.555,On Hold,0,0,55,0.0311
lead:00001434,cooler,evaporative,2,19500,12,low,4,1-5t,evaporative_1-5t,21840,0.000183,1,0,0.575,Closed,0,1,1,5.9916
lead:00001435,cooler,evaporative,2,18000,12,low,1,1-5t,evaporative_1-5t,20160,5e-05,1,0,0.625,Quotation,0,1,20,0.1664
lead:00001436,chiller,industrial,4,464000,18,enterprise,88,51-100t,industrial_51-100t,547520,0.000161,1,1,0.527,Contract Sent,1,1,5,1.0011
lead:00001437,chiller,glycol,4,183500,18,high,15,11-20t,glycol_11-20t,216530,6.9e-05,1,1,0.57,Follow Up / Negot.,1,0,27,0.1438
lead:00001438,chiller,absorption,4,661000,18,enterprise,32,21-50t,absorption_21-50t,779980,4.1e-05,1,1,0.473,Proposal Sent,0,0,15,0.2389
lead:00001439,cooler,split,3,51000,12,mid,8,6-10t,split_6-10t,57120,0.00014,1,0,0.572,On Hold,1,1,64,0.0278
lead:00001440,hybrid,combo,3,128000,18,mid,9,6-10t,combo_6-10t,151040,6e-05,0,0,0.634,Lost,0,0,24,0.0325
lead:00001441,chiller,screw,5,479000,18,enterprise,98,51-100t,screw_51-100t,565220,0.000173,1,1,0.519,Closed,1,1,3,2.0002
lead:00001442,chiller,glycol,4,223000,18,high,98,51-100t,glycol_51-100t,263140,0.000372,1,0,0.577,Closed,0,1,2,3.0008
lead:00001443,chiller,absorption,4,507500,18,enterprise,15,11-20t,absorption_11-20t,598850,2.5e-05,0,1,0.404,Lost,0,0,33,0.0226
lead:00001444,cooler,evaporative,2,15500,12,low,9,6-10t,evaporative_6-10t,17360,0.000518,1,0,0.633,Sales Qualified,0,0,4,0.4936
lead:00001445,chiller,industrial,5,497000,18,enterprise,73,51-100t,industrial_51-100t,586460,0.000124,1,1,0.438,Contract Sent,0,1,5,1.0067
lead:00001446,chiller,screw,5,432000,18,enterprise,12,11-20t,screw_11-20t,509760,2.4e-05,1,1,0.485,Follow Up / Negot.,1,1,32,0.1256
lead:00001447,cooler,evaporative,2,27500,12,low,5,1-5t,evaporative_1-5t,30800,0.000162,1,0,0.637,Lost,0,0,36,0.0335
lead:00001448,chiller,air_cooled,3,189000,18,high,42,21-50t,air_cooled_21-50t,223020,0.000188,0,0,0.464,On Hold,1,1,48,0.0234
lead:00001449,cooler,floor_stand,2,23500,12,low,1,1-5t,floor_stand_1-5t,26320,3.8e-05,1,0,0.66,Sales Follow Up,1,1,5,0.4932
lead:00001450,chiller,rooftop,3,267000,18,high,44,21-50t,rooftop_21-50t,315060,0.00014,0,0,0.464,Sales Follow Up,0,0,12,0.2147
lead:00001451,chiller,glycol,4,227500,18,high,48,21-50t,glycol_21-50t,268450,0.000179,1,1,0.54,Contract Sent,0,0,14,0.3621
lead:00001452,cooler,evaporative,1,24500,12,low,4,1-5t,evaporative_1-5t,27440,0.000146,1,0,0.689,Follow Up / Negot.,0,1,16,0.2513
lead:00001453,chiller,screw,5,468500,18,enterprise,18,11-20t,screw_11-20t,552830,3.3e-05,1,1,0.455,Sales Qualified,0,0,10,0.1971
lead:00001454,cooler,economy,1,23000,12,low,9,6-10t,economy_6-10t,25760,0.000349,1,0,0.683,Quotation,0,0,14,0.259
lead:00001455,cooler,portable,1,33000,12,low,8,6-10t,portable_6-10t,36960,0.000216,0,0,0.598,Lost,0,1,59,0.0136
lead:00001456,cooler,economy,1,15500,12,low,2,1-5t,economy_1-5t,17360,0.000115,1,0,0.609,Closed,1,1,3,1.9923
lead:00001457,chiller,industrial,4,396000,18,high,6,6-10t,industrial_6-10t,467280,1.3e-05,1,1,0.5,Closed,0,1,0,6.0
lead:00001458,hybrid,dual_fuel,4,210000,18,high,6,6-10t,dual_fuel_6-10t,247800,2.4e-05,1,0,0.522,Closed,1,1,1,5.9917
lead:00001459,chiller,absorption,5,441000,18,enterprise,11,11-20t,absorption_11-20t,520380,2.1e-05,0,1,0.46,Quotation,1,0,132,0.026
lead:00001460,cooler,evaporative,2,13000,12,low,5,1-5t,evaporative_1-5t,14560,0.000343,0,0,0.639,Lost,0,0,45,0.0218
lead:00001461,hybrid,dual_fuel,5,177000,18,high,8,6-10t,dual_fuel_6-10t,208860,3.8e-05,0,1,0.472,Sales Follow Up,0,0,5,0.5084
lead:00001462,hybrid,inverter,2,93500,18,mid,1,1-5t,inverter_1-5t,110330,9e-06,1,1,0.536,Demo Scheduled,0,1,19,0.1585
lead:00001463,hybrid,dual_fuel,5,177000,18,high,6,6-10t,dual_fuel_6-10t,208860,2.9e-05,0,0,0.524,Lost,0,0,60,0.01
lead:00001464,hybrid,solar_hybrid,4,233000,18,high,10,6-10t,solar_hybrid_6-10t,274940,3.6e-05,0,0,0.536,Sales Follow Up,0,0,12,0.208
lead:00001465,hybrid,heat_pump,4,98500,18,mid,30,21-50t,heat_pump_21-50t,116230,0.000258,1,0,0.627,Follow Up / Negot.,1,0,22,0.1889
lead:00001466,chiller,centrifugal,5,634000,18,enterprise,17,11-20t,centrifugal_11-20t,748120,2.3e-05,0,1,0.437,Follow Up / Negot.,0,1,13,0.3094
lead:00001467,chiller,screw,4,445500,18,enterprise,8,6-10t,screw_6-10t,525690,1.5e-05,1,1,0.522,Closed,0,1,0,6.0
lead:00001468,hybrid,inverter,2,87000,18,mid,8,6-10t,inverter_6-10t,102660,7.8e-05,1,0,0.521,Sales Follow Up,0,0,13,0.2014
lead:00001469,hybrid,solar_hybrid,5,266000,18,high,3,1-5t,solar_hybrid_1-5t,313880,1e-05,1,0,0.592,Lost,1,0,20,0.04
lead:00001470,chiller,absorption,4,699000,18,enterprise,44,21-50t,absorption_21-50t,824820,5.3e-05,1,1,0.499,Lost,0,0,53,0.0186
lead:00001471,chiller,air_cooled,4,213000,18,high,7,6-10t,air_cooled_6-10t,251340,2.8e-05,1,0,0.536,Sales Follow Up,1,1,10,0.2469
lead:00001472,cooler,split,3,38000,12,low,1,1-5t,split_1-5t,42560,2.3e-05,0,0,0.671,Sales Follow Up,0,0,16,0.1505
lead:00001473,chiller,screw,4,438000,18,enterprise,37,21-50t,screw_21-50t,516840,7.2e-05,0,1,0.422,Follow Up / Negot.,1,1,21,0.1951
lead:00001474,hybrid,premium,3,158000,18,high,6,6-10t,premium_6-10t,186440,3.2e-05,1,0,0.547,Proposal Sent,1,1,11,0.3256
lead:00001475,hybrid,vrf,3,124500,18,mid,7,6-10t,vrf_6-10t,146910,4.8e-05,1,1,0.521,Follow Up / Negot.,1,1,26,0.1448
lead:00001476,hybrid,heat_pump,4,97000,18,mid,8,6-10t,heat_pump_6-10t,114460,7e-05,0,0,0.592,Proposal Sent,0,1,19,0.1893
lead:00001477,hybrid,dual_fuel,5,209000,18,high,20,11-20t,dual_fuel_11-20t,246620,8.1e-05,1,0,0.475,Sales Qualified,0,1,3,0.6698
lead:00001478,hybrid,heat_pump,3,153500,18,high,12,11-20t,heat_pump_11-20t,181130,6.6e-05,1,0,0.503,Lost,1,0,51,0.0135
lead:00001479,chiller,scroll,4,281500,18,high,50,21-50t,scroll_21-50t,332170,0.000151,1,1,0.543,Closed,0,1,1,6.0076
lead:00001480,chiller,rooftop,4,415500,18,enterprise,23,21-50t,rooftop_21-50t,490290,4.7e-05,0,1,0.513,Manual Follow Up,0,0,11,0.2216
lead:00001481,hybrid,premium,4,101500,18,mid,11,11-20t,premium_11-20t,119770,9.2e-05,1,0,0.589,Manual Follow Up,0,0,19,0.1408
lead:00001482,hybrid,combo,2,102000,18,mid,3,1-5t,combo_1-5t,120360,2.5e-05,1,0,0.619,Closed,0,1,1,5.9939
lead:00001483,chiller,centrifugal,5,530000,18,enterprise,35,21-50t,centrifugal_21-50t,625400,5.6e-05,1,1,0.481,Follow Up / Negot.,0,1,23,0.1797
lead:00001484,chiller,centrifugal,4,410500,18,enterprise,12,11-20t,centrifugal_11-20t,484390,2.5e-05,1,1,0.542,Quotation,1,1,87,0.0416
lead:00001485,hybrid,premium,4,114500,18,mid,6,6-10t,premium_6-10t,135110,4.4e-05,0,0,0.542,Quotation,1,1,69,0.0453
lead:00001486,chiller,air_cooled,3,170000,18,high,10,6-10t,air_cooled_6-10t,200600,5e-05,1,1,0.55,Quotation,0,1,141,0.0224
lead:00001487,chiller,absorption,5,453500,18,enterprise,15,11-20t,absorption_11-20t,535130,2.8e-05,0,1,0.541,Manual Follow Up,1,0,19,0.1392
lead:00001488,hybrid,dual_fuel,5,157500,18,high,7,6-10t,dual_fuel_6-10t,185850,3.8e-05,1,1,0.588,Follow Up / Negot.,0,1,11,0.3665
lead:00001489,chiller,absorption,5,538000,18,enterprise,43,21-50t,absorption_21-50t,634840,6.8e-05,1,1,0.489,Contract Sent,1,1,6,0.8419
lead:00001490,hybrid,vrf,5,189500,18,high,5,1-5t,vrf_1-5t,223610,2.2e-05,1,0,0.498,Proposal Sent,1,1,29,0.1156
lead:00001491,cooler,portable,1,32500,12,low,9,6-10t,portable_6-10t,36400,0.000247,1,1,0.621,Lost,0,0,35,0.0217
lead:00001492,chiller,air_cooled,4,204500,18,high,43,21-50t,air_cooled_21-50t,241310,0.000178,1,1,0.558,Manual Follow Up,0,1,13,0.1884
lead:00001493,hybrid,dual_fuel,4,195000,18,high,12,11-20t,dual_fuel_11-20t,230100,5.2e-05,1,0,0.536,Quotation,1,1,17,0.2154
lead:00001494,cooler,evaporative,1,27000,12,low,10,6-10t,evaporative_6-10t,30240,0.000331,1,0,0.622,Closed,0,1,0,6.0
lead:00001495,hybrid,vrf,4,178500,18,high,47,21-50t,vrf_21-50t,210630,0.000223,0,0,0.52,Proposal Sent,0,1,27,0.1213
lead:00001496,cooler,floor_stand,2,28500,12,low,1,1-5t,floor_stand_1-5t,31920,3.1e-05,0,0,0.663,Quotation,1,1,10,0.3575
lead:00001497,hybrid,premium,3,116500,18,mid,5,1-5t,premium_1-5t,137470,3.6e-05,0,0,0.631,Demo Scheduled,0,1,15,0.19
lead:00001498,hybrid,combo,2,90000,18,mid,3,1-5t,combo_1-5t,106200,2.8e-05,1,0,0.649,Closed,1,1,2,3.0089
lead:00001499,cooler,cassette,2,44500,12,low,6,6-10t,cassette_6-10t,49840,0.00012,0,0,0.578,Quotation,0,1,11,0.3093
lead:00001500,hybrid,premium,3,154500,18,high,2,1-5t,premium_1-5t,182310,1.1e-05,0,1,0.471,Proposal Sent,1,1,16,0.225
lead:00001501,chiller,screw,4,331000,18,high,18,11-20t,screw_11-20t,390580,4.6e-05,0,0,0.478,Lost,1,0,25,0.0327
lead:00001502,cooler,portable,1,27500,12,low,2,1-5t,portable_1-5t,30800,6.5e-05,1,0,0.577,New Lead,1,0,1,0.9905
lead:00001503,chiller,glycol,3,212000,18,high,45,21-50t,glycol_21-50t,250160,0.00018,0,0,0.542,Sales Follow Up,0,0,10,0.2444
lead:00001504,cooler,split,3,68000,12,mid,8,6-10t,split_6-10t,76160,0.000105,1,0,0.601,Demo Scheduled,0,1,14,0.2051
lead:00001505,hybrid,vrf,4,221000,18,high,11,11-20t,vrf_11-20t,260780,4.2e-05,1,0,0.483,Quotation,0,0,28,0.1185
lead:00001506,hybrid,vrf,3,128500,18,mid,23,21-50t,vrf_21-50t,151630,0.000152,1,0,0.576,Quotation,1,1,13,0.26
lead:00001507,chiller,centrifugal,5,561500,18,enterprise,14,11-20t,centrifugal_11-20t,662570,2.1e-05,1,1,0.526,Quotation,0,1,28,0.1246
lead:00001508,hybrid,premium,3,175000,18,high,20,11-20t,premium_11-20t,206500,9.7e-05,1,0,0.484,Quotation,0,1,26,0.1304
lead:00001509,hybrid,heat_pump,4,146000,18,mid,11,11-20t,heat_pump_11-20t,172280,6.4e-05,1,0,0.608,Quotation,0,1,22,0.1599
lead:00001510,chiller,industrial,4,419500,18,enterprise,13,11-20t,industrial_11-20t,495010,2.6e-05,1,1,0.528,Closed,1,1,3,2.0084
lead:00001511,chiller,screw,5,395000,18,high,81,51-100t,screw_51-100t,466100,0.000174,1,1,0.527,Contract Sent,0,1,14,0.3521
lead:00001512,hybrid,premium,3,105500,18,mid,7,6-10t,premium_6-10t,124490,5.6e-05,1,0,0.556,Closed,1,1,3,2.0069
lead:00001513,cooler,portable,1,29000,12,low,3,1-5t,portable_1-5t,32480,9.2e-05,0,0,0.563,Sales Follow Up,1,1,13,0.1998
lead:00001514,chiller,air_cooled,4,237500,18,high,42,21-50t,air_cooled_21-50t,280250,0.00015,1,1,0.545,Follow Up / Negot.,1,1,23,0.1791
lead:00001515,hybrid,combo,2,96000,18,mid,14,11-20t,combo_11-20t,113280,0.000124,1,0,0.542,Contract Sent,1,1,6,0.8355
lead:00001516,chiller,absorption,4,676000,18,enterprise,46,21-50t,absorption_21-50t,797680,5.8e-05,0,1,0.534,Sales Qualified,0,0,7,0.2813
lead:00001517,cooler,modular,3,46000,12,low,6,6-10t,modular_6-10t,51520,0.000116,1,0,0.678,Follow Up / Negot.,0,1,24,0.1612
lead:00001518,hybrid,combo,2,84500,18,mid,5,1-5t,combo_1-5t,99710,5e-05,0,0,0.587,Sales Follow Up,1,0,15,0.1596
lead:00001519,cooler,cassette,2,60000,12,mid,1,1-5t,cassette_1-5t,67200,1.5e-05,1,0,0.603,Follow Up / Negot.,1,1,23,0.1738
lead:00001520,chiller,air_cooled,3,248500,18,high,17,11-20t,air_cooled_11-20t,293230,5.8e-05,1,1,0.451,Follow Up / Negot.,0,1,28,0.1526
lead:00001521,hybrid,dual_fuel,5,197000,18,high,7,6-10t,dual_fuel_6-10t,232460,3e-05,1,1,0.523,Contract Sent,1,1,7,0.7191
lead:00001522,chiller,rooftop,4,385000,18,high,20,11-20t,rooftop_11-20t,454300,4.4e-05,1,0,0.598,Quotation,0,1,13,0.2627
lead:00001523,chiller,glycol,4,156000,18,high,15,11-20t,glycol_11-20t,184080,8.1e-05,1,1,0.554,Closed,0,1,3,2.0054
lead:00001524,cooler,economy,1,19000,12,low,5,1-5t,economy_1-5t,21280,0.000235,1,0,0.664,Proposal Sent,1,1,20,0.1804
lead:00001525,chiller,rooftop,4,393000,18,high,70,51-100t,rooftop_51-100t,463740,0.000151,1,0,0.458,Contract Sent,0,1,5,1.0091
lead:00001526,hybrid,solar_hybrid,4,228500,18,high,14,11-20t,solar_hybrid_11-20t,269630,5.2e-05,1,0,0.459,On Hold,1,1,20,0.084
lead:00001527,hybrid,solar_hybrid,5,225500,18,high,6,6-10t,solar_hybrid_6-10t,266090,2.3e-05,1,1,0.479,On Hold,0,0,76,0.0209
lead:00001528,hybrid,dual_fuel,5,170500,18,high,9,6-10t,dual_fuel_6-10t,201190,4.5e-05,1,0,0.546,Quotation,1,1,19,0.1829
lead:00001529,chiller,screw,5,425000,18,enterprise,6,6-10t,screw_6-10t,501500,1.2e-05,1,1,0.438,Follow Up / Negot.,1,1,33,0.1207
lead:00001530,cooler,portable,1,18000,12,low,5,1-5t,portable_1-5t,20160,0.000248,1,0,0.673,Manual Follow Up,0,0,13,0.1904
lead:00001531,cooler,evaporative,2,24000,12,low,2,1-5t,evaporative_1-5t,26880,7.4e-05,1,0,0.674,On Hold,0,0,36,0.0329
lead:00001532,cooler,cassette,2,60000,12,mid,10,6-10t,cassette_6-10t,67200,0.000149,1,0,0.597,Closed,0,1,1,5.9982
lead:00001533,hybrid,inverter,3,84500,18,mid,7,6-10t,inverter_6-10t,99710,7e-05,1,0,0.588,Closed,0,1,2,2.9992
lead:00001534,chiller,absorption,5,588500,18,enterprise,34,21-50t,absorption_21-50t,694430,4.9e-05,1,1,0.537,Contract Sent,0,1,3,1.6645
lead:00001535,chiller,glycol,4,206000,18,high,16,11-20t,glycol_11-20t,243080,6.6e-05,1,1,0.55,Proposal Sent,0,1,11,0.3212
lead:00001536,chiller,glycol,4,221000,18,high,6,6-10t,glycol_6-10t,260780,2.3e-05,1,0,0.563,Sales Follow Up,0,0,12,0.2154
lead:00001537,chiller,glycol,3,176500,18,high,7,6-10t,glycol_6-10t,208270,3.4e-05,1,1,0.589,Quotation,0,1,8,0.4364
lead:00001538,chiller,rooftop,3,365500,18,high,19,11-20t,rooftop_11-20t,431290,4.4e-05,1,0,0.512,Proposal Sent,0,1,19,0.1923
lead:00001539,hybrid,vrf,5,226000,18,high,35,21-50t,vrf_21-50t,266680,0.000131,1,0,0.452,Quotation,1,1,28,0.1286
lead:00001540,hybrid,vrf,4,231500,18,high,21,21-50t,vrf_21-50t,273170,7.7e-05,1,1,0.558,Proposal Sent,1,1,17,0.2062
lead:00001541,hybrid,inverter,2,67000,18,mid,34,21-50t,inverter_21-50t,79060,0.00043,1,0,0.64,Sales Follow Up,0,0,16,0.1532
lead:00001542,cooler,split,2,66500,12,mid,9,6-10t,split_6-10t,74480,0.000121,1,0,0.581,Closed,1,1,2,2.9963
lead:00001543,chiller,centrifugal,5,459000,18,enterprise,42,21-50t,centrifugal_21-50t,541620,7.8e-05,1,1,0.408,Contract Sent,0,1,14,0.3528
lead:00001544,cooler,floor_stand,1,30000,12,low,7,6-10t,floor_stand_6-10t,33600,0.000208,1,0,0.65,Closed,0,1,1,5.997
lead:00001545,chiller,screw,5,380000,18,high,7,6-10t,screw_6-10t,448400,1.6e-05,1,0,0.579,New Lead,1,1,138,0.01
lead:00001546,hybrid,solar_hybrid,4,186500,18,high,10,6-10t,solar_hybrid_6-10t,220070,4.5e-05,1,0,0.474,Contract Sent,0,1,8,0.6242
lead:00001547,hybrid,combo,4,112500,18,mid,3,1-5t,combo_1-5t,132750,2.3e-05,1,1,0.586,Quotation,0,1,22,0.1558
lead:00001548,chiller,rooftop,4,277500,18,high,12,11-20t,rooftop_11-20t,327450,3.7e-05,1,1,0.509,Contract Sent,0,1,11,0.4552
lead:00001549,hybrid,dual_fuel,4,172500,18,high,22,21-50t,dual_fuel_21-50t,203550,0.000108,1,1,0.568,Quotation,1,1,29,0.1211
lead:00001550,chiller,absorption,5,537000,18,enterprise,10,6-10t,absorption_6-10t,633660,1.6e-05,1,1,0.41,Closed,0,1,3,1.9909
lead:00001551,hybrid,premium,3,154500,18,high,7,6-10t,premium_6-10t,182310,3.8e-05,0,0,0.577,Sales Follow Up,0,0,11,0.2284
lead:00001552,hybrid,heat_pump,3,154000,18,high,7,6-10t,heat_pump_6-10t,181720,3.9e-05,1,0,0.526,Proposal Sent,1,1,118,0.0286
lead:00001553,hybrid,combo,2,125000,18,mid,16,11-20t,combo_11-20t,147500,0.000108,1,0,0.608,Sales Follow Up,1,1,10,0.2581
lead:00001554,chiller,air_cooled,4,170500,18,high,14,11-20t,air_cooled_11-20t,201190,7e-05,1,1,0.451,Sales Qualified,0,1,10,0.2045
lead:00001555,hybrid,dual_fuel,5,186000,18,high,23,21-50t,dual_fuel_21-50t,219480,0.000105,1,0,0.452,Quotation,0,1,27,0.1228
lead:00001556,chiller,rooftop,4,274000,18,high,29,21-50t,rooftop_21-50t,323320,9e-05,0,0,0.481,Lost,0,0,57,0.0132
lead:00001557,chiller,screw,5,345000,18,high,8,6-10t,screw_6-10t,407100,2e-05,1,0,0.524,Contract Sent,0,1,12,0.4211
lead:00001558,cooler,floor_stand,1,30500,12,low,2,1-5t,floor_stand_1-5t,34160,5.9e-05,0,0,0.618,Sales Follow Up,0,0,9,0.2846
lead:00001559,cooler,portable,1,25500,12,low,3,1-5t,portable_1-5t,28560,0.000105,1,0,0.691,Quotation,0,0,22,0.1571
lead:00001560,hybrid,combo,3,99500,18,mid,5,1-5t,combo_1-5t,117410,4.3e-05,1,0,0.64,Proposal Sent,0,0,22,0.1643
lead:00001561,hybrid,inverter,3,86500,18,mid,5,1-5t,inverter_1-5t,102070,4.9e-05,0,0,0.604,Sales Qualified,0,0,11,0.1873
lead:00001562,cooler,cassette,3,44500,12,low,4,1-5t,cassette_1-5t,49840,8e-05,1,0,0.681,Contract Sent,0,1,7,0.7115
lead:00001563,chiller,centrifugal,4,576000,18,enterprise,37,21-50t,centrifugal_21-50t,679680,5.4e-05,1,1,0.52,Quotation,1,1,29,0.1244
lead:00001564,chiller,screw,5,382000,18,high,6,6-10t,screw_6-10t,450760,1.3e-05,1,1,0.468,Closed,0,1,1,6.0032
lead:00001565,chiller,glycol,3,155000,18,high,47,21-50t,glycol_21-50t,182900,0.000257,1,0,0.49,Lost,1,1,26,0.0367
lead:00001566,hybrid,solar_hybrid,4,242500,18,high,4,1-5t,solar_hybrid_1-5t,286150,1.4e-05,1,0,0.588,Follow Up / Negot.,0,1,105,0.0466
lead:00001567,hybrid,vrf,4,180000,18,high,19,11-20t,vrf_11-20t,212400,8.9e-05,1,0,0.511,Quotation,1,1,21,0.1625
lead:00001568,cooler,floor_stand,1,24500,12,low,10,6-10t,floor_stand_6-10t,27440,0.000364,1,0,0.638,On Hold,0,0,36,0.0484
lead:00001569,hybrid,inverter,3,94000,18,mid,6,6-10t,inverter_6-10t,110920,5.4e-05,0,0,0.536,Sales Qualified,0,1,7,0.2791
lead:00001570,hybrid,vrf,5,158500,18,high,42,21-50t,vrf_21-50t,187030,0.000225,0,0,0.455,Proposal Sent,0,0,13,0.2737
lead:00001571,chiller,rooftop,3,374500,18,high,23,21-50t,rooftop_21-50t,441910,5.2e-05,0,0,0.497,Sales Follow Up,0,1,9,0.2683
lead:00001572,chiller,scroll,3,302000,18,high,85,51-100t,scroll_51-100t,356360,0.000239,1,0,0.459,Follow Up / Negot.,0,0,19,0.2113
lead:00001573,hybrid,premium,4,164000,18,high,19,11-20t,premium_11-20t,193520,9.8e-05,1,0,0.533,Quotation,0,1,20,0.1778
lead:00001574,chiller,rooftop,3,276500,18,high,16,11-20t,rooftop_11-20t,326270,4.9e-05,0,1,0.564,Sales Qualified,0,0,3,0.6617
lead:00001575,hybrid,dual_fuel,4,160500,18,high,3,1-5t,dual_fuel_1-5t,189390,1.6e-05,1,0,0.526,New Lead,1,0,5,0.1942
lead:00001576,hybrid,solar_hybrid,4,205500,18,high,3,1-5t,solar_hybrid_1-5t,242490,1.2e-05,1,0,0.51,Sales Follow Up,0,0,17,0.1393
lead:00001577,cooler,portable,1,24500,12,low,9,6-10t,portable_6-10t,27440,0.000328,1,1,0.674,Proposal Sent,0,1,21,0.1578
lead:00001578,hybrid,inverter,2,72500,18,mid,30,21-50t,inverter_21-50t,85550,0.000351,1,0,0.627,Follow Up / Negot.,0,1,165,0.0259
lead:00001579,cooler,modular,3,61500,12,mid,18,11-20t,modular_11-20t,68880,0.000261,1,0,0.526,Quotation,1,1,18,0.1943
lead:00001580,hybrid,premium,3,169500,18,high,7,6-10t,premium_6-10t,200010,3.5e-05,0,0,0.592,On Hold,0,0,42,0.0393
lead:00001581,cooler,split,3,42500,12,low,9,6-10t,split_6-10t,47600,0.000189,1,0,0.609,Lost,0,0,15,0.0744
