has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,industry_close_rate,historical_avg_sentiment,intent,total_interactions,is_multi_channel,recency_bucket,engagement_depth,quotation_sent,is_enterprise_deal,pipeline_stage,days_in_pipeline,pipeline_velocity,total_price_with_tax,consumer_score_tier,interaction_score_tier,product_quotation_score_tier,sale_score
0,2,3,1,2,2,1,2,1,2,2,0,1,11,3,1,3,2,2,1,0.3733
0,2,3,1,2,3,1,2,1,1,2,1,0,2,2,3,2,2,2,3,0.64
0,2,3,1,2,3,1,2,1,1,2,1,0,11,2,2,2,2,3,2,0.625
1,2,2,0,2,2,1,2,1,2,2,1,0,1,1,3,2,2,1,3,0.5733
1,2,2,0,2,2,2,2,1,2,2,0,0,4,2,2,2,2,3,2,0.5633
1,3,1,0,3,2,2,2,1,1,2,0,0,6,2,2,2,3,3,1,0.565
0,1,2,1,2,1,1,3,1,2,3,1,0,10,2,2,1,1,1,3,0.3983
0,2,1,0,1,3,1,2,1,3,2,1,1,2,2,2,3,1,2,2,0.3317
0,1,2,0,1,3,1,2,1,2,2,1,1,1,1,3,3,1,3,3,0.5183
1,3,1,0,2,2,2,1,1,3,1,1,0,12,1,3,2,3,1,2,0.5767
1,2,1,0,2,3,1,1,1,3,1,0,1,8,3,1,3,3,1,1,0.4017
1,1,2,1,2,3,1,2,1,4,2,1,1,1,1,3,3,1,3,3,0.72
1,2,3,1,1,3,1,2,1,1,2,1,0,10,3,1,2,2,2,1,0.535
1,3,1,0,3,2,2,1,1,2,2,1,0,1,1,3,2,3,2,3,0.7483
0,3,1,0,3,2,2,1,1,3,2,1,0,8,3,1,2,3,2,2,0.5567
1,2,2,0,2,2,2,1,1,4,1,1,0,9,2,2,2,2,1,2,0.51
1,3,3,1,3,3,2,2,1,1,2,0,0,10,2,2,1,3,3,1,0.705
0,2,3,1,2,3,1,1,1,3,1,1,0,4,2,2,1,2,2,3,0.6417
0,2,1,0,1,2,1,1,1,4,1,1,1,6,2,1,2,1,1,1,0.15
1,2,2,1,3,2,2,1,1,3,1,1,0,2,2,2,2,3,1,2,0.6717
0,1,2,0,2,1,1,2,1,3,2,0,1,11,2,2,3,1,2,1,0.1967
0,2,1,0,2,3,1,2,1,3,3,1,1,6,2,2,3,2,3,3,0.6167
0,2,2,0,2,3,1,3,1,1,3,1,0,9,2,2,2,1,3,2,0.45
1,3,1,0,3,2,2,2,1,4,2,1,1,10,2,2,3,3,3,2,0.76
1,3,1,0,2,1,2,2,1,1,2,1,1,10,2,2,3,3,3,1,0.6
0,2,1,0,1,2,1,2,1,3,2,1,0,1,1,3,2,1,2,3,0.4017
0,3,3,1,2,1,2,3,1,1,3,1,1,4,2,2,3,3,3,2,0.705
0,1,1,0,2,2,1,2,1,3,2,0,0,5,3,1,2,1,3,1,0.2417
1,1,1,0,2,2,1,2,1,2,2,1,0,1,1,3,2,1,2,3,0.5133
1,3,3,1,3,3,2,1,1,2,1,1,1,1,1,3,1,3,2,3,0.8783
0,1,1,0,1,2,1,2,1,4,2,1,1,4,3,1,3,1,2,2,0.31
0,3,2,0,3,3,2,1,1,4,2,1,0,1,1,3,1,3,2,3,0.73
1,1,2,0,2,1,1,1,1,2,1,1,1,4,2,2,3,1,1,2,0.3533
1,2,2,1,3,3,2,2,1,2,2,1,0,9,2,2,1,3,3,2,0.8383
0,1,1,0,2,1,1,2,1,3,2,1,0,1,1,3,2,1,2,3,0.4067
0,1,1,0,1,1,1,2,1,4,2,0,0,9,2,2,2,1,2,1,0.15
0,2,3,1,1,2,1,1,1,2,1,1,0,10,2,2,1,2,1,2,0.4333
0,1,3,1,1,1,1,2,1,3,2,1,0,1,1,3,2,1,2,3,0.5017
0,1,2,1,1,1,1,3,1,1,3,1,0,1,1,3,1,1,3,3,0.525
0,1,2,0,2,2,1,3,1,2,3,1,0,9,2,2,2,1,2,3,0.4433
0,2,2,0,2,2,1,1,1,4,2,1,1,2,2,3,2,2,3,3,0.65
1,2,1,0,2,2,1,1,1,2,1,0,0,8,3,1,2,2,2,1,0.3433
1,3,2,1,3,1,2,1,0,2,1,1,0,4,2,3,2,3,1,3,0.7183
1,3,1,0,3,2,2,1,0,4,1,0,1,10,2,1,2,3,1,1,0.42
1,2,2,1,2,1,2,2,1,2,2,1,1,1,1,3,3,2,3,3,0.7633
1,2,1,0,2,3,1,3,1,4,3,1,0,6,2,2,2,2,3,2,0.655
0,2,2,0,2,2,1,1,1,1,1,1,1,12,2,2,3,1,1,2,0.26
1,2,1,0,2,2,1,1,1,4,1,1,0,2,1,3,3,2,1,2,0.48
0,2,2,0,1,3,1,2,0,3,1,1,0,1,1,3,2,1,1,3,0.3617
0,3,2,1,3,2,2,2,1,3,2,0,1,9,3,1,2,3,2,1,0.4867
0,2,1,0,2,1,1,1,1,3,1,1,0,10,3,1,2,1,1,1,0.1417
0,2,1,0,1,2,1,1,0,4,1,1,0,10,2,2,1,1,1,2,0.23
1,3,1,0,3,2,2,2,1,4,2,0,0,3,2,2,1,3,3,1,0.605
1,2,2,0,2,2,1,2,1,1,3,1,0,2,2,3,2,2,3,3,0.72
1,2,2,0,2,2,2,3,1,4,3,1,1,2,2,2,2,2,3,2,0.68
0,2,1,0,1,3,1,3,1,2,3,1,0,4,3,1,1,1,1,3,0.3133
1,3,3,1,3,1,2,2,1,2,2,1,0,12,1,2,2,3,2,2,0.7583
0,2,1,0,2,1,1,2,1,3,2,0,1,6,2,2,3,2,3,1,0.3367
1,3,3,1,3,2,2,3,1,2,3,0,1,11,2,2,2,3,1,1,0.5583
0,1,2,0,2,1,1,2,1,2,2,1,1,11,2,2,2,1,3,2,0.4133
0,3,1,0,2,1,2,2,1,1,2,1,0,1,1,3,1,2,3,3,0.565
0,1,2,1,2,1,1,2,1,2,2,0,0,7,1,3,1,1,2,1,0.2483
0,3,1,0,2,2,2,2,1,2,2,1,0,5,3,1,1,3,2,2,0.5183
0,1,1,0,2,2,1,3,1,1,3,1,1,9,2,2,2,1,1,3,0.32
0,2,2,1,2,2,1,3,1,3,3,1,1,4,2,2,3,2,3,2,0.6067
0,2,2,0,3,1,2,1,1,2,2,1,0,10,2,2,2,2,1,2,0.3983
0,2,2,0,2,2,1,1,1,4,1,1,0,9,2,2,2,2,1,2,0.4
0,3,3,1,3,3,2,2,1,2,2,0,1,8,3,1,2,3,1,1,0.4533
0,2,2,0,1,3,1,2,1,1,2,0,0,5,3,1,1,1,2,1,0.17
0,2,1,0,1,2,1,3,1,3,3,1,0,4,2,2,2,1,3,3,0.4717
1,3,1,0,2,2,2,1,1,3,2,0,0,12,2,2,2,3,2,1,0.4917
0,2,1,0,2,3,1,1,0,4,1,0,1,10,2,2,2,1,1,2,0.195
1,2,2,1,2,3,1,1,1,4,1,1,1,2,2,3,2,2,1,3,0.66
1,2,2,0,2,2,1,2,1,1,2,1,0,10,2,2,1,2,2,2,0.545
0,2,1,0,2,1,2,3,1,3,3,1,0,6,2,1,2,2,3,1,0.4217
1,2,1,0,2,2,2,3,1,3,3,1,1,6,2,2,3,2,3,2,0.6317
0,2,3,1,2,2,1,1,1,4,1,1,1,10,2,2,3,2,1,2,0.485
0,1,1,0,1,2,1,2,1,1,2,1,0,10,2,2,1,1,3,2,0.36
1,1,2,1,2,1,1,2,1,3,2,1,0,10,2,2,2,1,3,3,0.6517
1,2,1,0,2,2,1,2,1,3,2,1,0,4,3,1,2,2,3,2,0.5967
0,2,2,0,2,2,1,2,1,1,3,0,0,8,3,1,3,2,2,1,0.285
0,1,2,0,1,2,1,1,0,3,1,1,1,10,3,1,3,1,2,2,0.3117
0,2,1,0,2,2,1,2,1,3,2,1,0,10,2,2,1,2,3,2,0.5117
0,1,3,1,1,2,1,1,1,2,1,1,0,1,1,3,1,1,1,3,0.4233
1,3,3,1,3,1,2,1,0,2,2,1,1,4,2,2,3,3,1,2,0.6733
0,2,1,0,2,3,1,3,1,2,3,1,0,1,1,3,2,2,3,3,0.6183
0,2,1,0,2,3,1,1,1,2,1,1,0,1,1,3,2,2,2,3,0.5233
0,2,2,0,2,2,1,3,1,2,3,1,0,10,2,2,1,2,3,2,0.5433
1,3,2,0,3,2,2,2,1,3,2,1,0,9,3,2,1,3,2,2,0.7067
1,2,1,0,2,1,1,3,1,3,3,0,1,4,2,2,2,2,3,1,0.4467
0,1,2,0,2,2,1,2,1,4,2,1,0,2,2,3,2,1,3,3,0.55
0,2,3,1,3,1,2,2,1,2,2,1,1,2,1,3,2,2,3,3,0.7233
0,1,1,0,1,1,1,1,0,3,1,1,0,1,1,3,2,1,1,3,0.2867
1,2,1,0,2,2,1,3,1,3,3,0,0,5,2,1,1,2,3,1,0.4517
0,1,1,0,1,3,1,1,1,1,1,1,0,2,1,3,3,1,1,2,0.235
1,2,1,0,2,3,1,1,0,1,1,1,0,1,1,3,2,2,1,3,0.525
0,2,2,1,2,2,1,2,1,1,2,1,1,11,2,2,3,2,1,1,0.345
0,2,1,0,2,1,1,2,1,3,2,0,0,11,2,2,2,1,2,1,0.1617
0,2,1,0,2,2,1,3,1,1,3,1,0,9,3,1,2,2,3,1,0.405
1,2,3,1,2,2,2,2,1,1,2,1,0,9,2,2,2,3,2,3,0.815
1,1,1,0,1,2,1,2,1,3,2,1,1,1,1,3,3,1,3,3,0.5767
0,2,1,0,2,3,1,2,1,1,2,0,1,4,2,2,2,2,2,1,0.275
0,2,3,1,2,1,2,1,1,4,1,0,0,8,3,1,3,2,1,1,0.305
0,2,2,0,2,2,1,1,0,3,1,1,0,1,1,3,1,2,2,3,0.5417
0,1,2,1,2,2,1,2,1,4,2,1,0,10,2,2,1,1,1,2,0.36
1,3,3,1,3,3,2,3,1,3,3,1,1,2,1,3,3,3,2,3,0.9117
1,3,1,0,3,3,2,3,1,1,3,1,1,4,3,2,2,3,3,3,0.825
1,2,1,0,2,2,1,3,1,1,2,1,1,9,2,2,3,2,3,1,0.51
1,3,1,0,3,3,2,2,1,3,2,1,0,8,3,1,1,3,2,2,0.6767
1,1,2,0,1,2,1,2,1,3,2,0,0,5,2,1,2,1,1,1,0.2017
0,1,2,0,2,1,1,2,1,2,2,1,1,1,1,3,3,1,3,3,0.5033
0,1,1,0,1,2,1,3,1,1,3,1,0,1,1,3,2,1,3,3,0.46
0,3,2,0,3,3,2,2,1,3,2,0,1,5,3,1,3,3,2,1,0.4567
0,1,3,1,1,1,1,1,0,3,1,1,0,12,1,3,1,1,1,2,0.3317
1,1,2,1,2,1,1,3,1,1,3,1,1,2,1,3,3,1,3,2,0.575
0,2,2,0,2,3,1,2,1,1,3,1,1,4,3,1,3,2,3,2,0.535
0,3,3,1,3,3,2,3,1,1,3,1,0,5,3,1,1,3,1,2,0.605
0,1,2,1,2,1,1,1,0,2,1,0,0,8,3,1,2,1,1,1,0.1233
0,2,1,0,2,3,1,2,1,1,2,1,0,11,1,3,1,2,3,3,0.595
1,3,1,0,3,2,2,1,1,3,2,0,0,11,2,2,2,3,2,1,0.5167
0,2,1,0,2,3,1,3,1,3,3,1,1,2,2,2,2,2,3,2,0.5417
1,2,1,0,2,1,2,2,0,2,2,1,0,4,2,2,1,2,1,2,0.4283
0,2,1,0,1,3,1,1,1,3,1,1,1,12,2,2,3,1,2,1,0.2467
0,2,1,0,2,2,2,1,1,2,2,1,0,10,2,2,1,2,1,2,0.3583
0,1,1,0,1,2,1,3,1,3,3,0,0,5,3,1,1,1,3,1,0.2267
1,3,2,1,2,2,2,3,1,2,3,1,0,1,1,3,1,3,1,3,0.7433
0,1,2,0,1,2,1,1,1,4,2,1,1,1,1,3,3,1,1,3,0.375
1,2,1,0,2,2,1,1,1,1,2,1,0,1,1,3,2,2,2,3,0.6
1,3,3,1,2,2,2,2,1,1,2,0,1,10,3,1,3,3,3,1,0.645
0,2,1,0,2,2,1,2,1,4,2,0,0,5,3,1,1,1,3,1,0.255
1,3,3,1,3,3,2,1,1,3,2,0,1,11,1,3,2,3,1,1,0.5967
0,1,2,0,2,2,1,2,1,3,2,1,1,3,2,2,2,1,2,2,0.3717
1,2,1,0,2,3,1,1,1,1,1,0,0,5,3,1,2,2,1,1,0.275
1,3,1,0,3,3,2,2,1,3,3,0,0,11,2,2,2,3,2,1,0.5467
0,2,1,0,2,3,1,1,1,2,1,1,0,4,2,2,2,2,2,3,0.5083
1,2,1,0,1,2,1,2,1,1,2,0,1,4,2,2,3,1,2,1,0.23
0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,0.38
0,2,1,0,2,2,1,2,1,3,2,1,0,11,2,2,2,2,2,2,0.4367
0,1,1,0,1,2,1,3,1,3,3,1,0,5,2,1,2,1,2,2,0.3067
1,3,3,1,2,3,2,3,1,1,3,1,1,5,3,1,3,3,3,1,0.755
0,2,1,0,2,2,1,3,1,3,3,1,0,11,2,2,2,1,2,3,0.4217
1,3,2,0,3,2,2,1,0,2,1,0,0,11,2,2,1,3,1,1,0.4433
1,3,3,1,3,1,2,1,1,2,2,0,1,4,2,2,3,3,2,2,0.6783
1,3,3,1,3,2,2,2,1,3,2,1,0,9,2,2,2,3,3,3,0.9417
0,2,2,1,1,2,1,2,1,1,2,1,1,4,2,2,2,1,3,3,0.52
0,2,2,0,1,2,1,1,0,2,1,0,0,9,2,2,2,1,1,1,0.0833
0,2,1,0,2,3,1,2,1,4,2,1,0,12,1,3,2,2,3,2,0.56
1,2,1,0,2,1,2,1,1,1,1,1,0,5,3,1,2,2,1,2,0.4
1,3,2,0,3,2,2,3,1,1,3,1,1,1,1,3,3,3,3,3,0.855
1,2,3,1,2,2,2,1,1,4,1,0,1,6,2,2,3,3,1,1,0.54
1,3,1,0,3,3,2,2,1,3,2,1,0,6,2,2,2,3,1,2,0.6167
0,3,3,1,2,2,2,3,1,1,3,1,0,1,1,3,2,3,2,3,0.74
1,2,1,0,2,1,2,2,1,4,2,1,1,4,2,2,3,2,2,2,0.54
1,1,2,1,1,3,1,1,1,4,1,1,1,10,3,1,3,1,1,2,0.43
1,2,1,0,2,2,1,1,1,3,1,0,0,10,3,1,2,2,1,1,0.2817
1,2,1,0,2,3,1,2,1,2,2,1,1,10,3,1,2,2,3,1,0.5283
0,3,3,1,3,2,2,1,1,4,1,0,1,6,2,2,3,3,1,1,0.465
1,3,2,0,3,2,2,3,1,3,2,1,1,4,2,2,2,3,2,2,0.7067
0,1,3,1,1,2,1,2,1,4,2,1,1,2,1,3,3,1,3,3,0.61
1,2,1,0,2,3,1,2,1,3,2,1,0,9,3,1,2,3,2,2,0.6417
1,2,2,0,2,1,2,3,1,4,3,1,1,5,3,1,1,2,3,2,0.645
0,2,3,1,2,3,1,1,1,4,1,1,1,6,2,2,2,2,1,2,0.505
1,2,2,0,2,1,2,3,1,3,3,1,0,10,2,2,2,3,3,3,0.8217
1,3,2,0,3,2,2,2,1,3,2,1,0,1,1,3,1,3,2,3,0.7967
0,2,2,0,1,2,1,1,0,1,1,0,0,9,3,1,2,1,1,1,0.055
0,1,1,0,1,1,1,1,1,3,2,0,0,10,2,2,1,1,3,2,0.2867
0,2,1,0,2,2,1,2,0,2,2,0,0,3,2,2,2,2,1,1,0.1833
0,2,1,0,2,2,1,2,1,2,2,1,0,1,1,3,2,2,3,3,0.5883
0,2,1,0,2,2,1,1,1,2,2,0,0,10,2,2,1,2,1,1,0.1933
0,2,2,1,2,3,1,2,1,3,2,0,1,9,2,2,2,2,3,2,0.5367
1,2,1,0,3,2,2,2,1,1,2,0,0,5,2,1,3,3,2,1,0.475
0,1,2,0,2,2,1,2,1,3,2,1,0,7,1,3,1,1,2,3,0.4617
0,2,1,0,1,3,1,3,1,1,3,0,0,11,2,2,2,1,2,1,0.16
1,2,3,1,2,3,1,3,1,2,3,1,0,3,2,2,1,2,2,2,0.6733
0,2,1,0,2,3,1,3,1,1,3,1,0,10,3,1,2,2,3,1,0.425
0,1,2,0,1,2,1,2,1,1,2,1,0,10,2,2,2,1,3,3,0.47
1,2,1,0,2,2,1,3,1,1,3,1,1,10,3,1,3,2,3,1,0.505
1,2,2,0,2,2,1,2,1,3,2,1,0,10,2,2,2,2,1,2,0.4967
0,3,2,0,3,3,2,3,1,1,3,1,0,10,2,2,2,3,1,2,0.535
1,3,2,0,2,2,2,2,1,2,2,1,1,1,1,3,3,3,3,3,0.8333
1,2,2,1,2,3,2,3,1,1,3,1,1,2,2,2,3,3,3,2,0.81
0,2,2,1,2,3,1,2,1,1,2,1,0,1,1,3,2,2,1,3,0.53
0,3,1,0,2,2,2,3,1,2,3,0,0,11,2,2,1,3,3,2,0.5383
1,2,1,0,2,3,1,2,1,1,3,1,1,4,2,2,2,3,3,3,0.79
0,2,3,1,2,3,1,2,1,3,2,1,0,2,1,3,2,2,2,3,0.6667
1,2,3,1,1,3,1,1,0,3,1,0,1,12,1,2,3,2,1,1,0.4017
1,1,2,0,2,2,1,2,1,1,2,1,0,4,2,2,1,1,2,2,0.445
0,2,1,0,3,3,2,3,1,3,3,0,0,11,2,2,2,3,1,2,0.4467
0,1,3,1,1,2,1,2,1,1,2,1,0,4,2,2,1,1,2,3,0.48
0,2,2,1,3,2,2,1,1,2,2,1,1,4,3,2,2,2,1,3,0.5433
1,2,1,0,1,2,1,2,1,1,2,1,1,2,1,3,2,2,2,3,0.575
1,3,1,0,3,2,2,2,1,1,2,1,0,10,2,2,3,3,2,1,0.57
0,3,1,0,3,1,2,1,1,1,1,1,1,1,1,3,2,3,1,3,0.53
0,1,3,1,2,1,1,2,1,1,2,1,0,9,2,2,1,1,1,3,0.41
0,2,3,1,1,3,1,2,1,1,2,1,0,2,1,3,3,2,1,2,0.465
1,2,3,1,3,1,2,2,1,2,2,1,0,8,2,1,2,3,2,2,0.7433
0,2,1,0,1,3,1,2,1,2,2,1,1,8,3,1,2,1,3,1,0.3033
1,1,1,0,2,1,1,3,1,2,3,1,0,10,2,2,2,1,3,3,0.5633
1,3,2,1,3,1,2,2,1,2,3,1,1,4,3,1,3,3,3,2,0.7933
1,3,2,0,2,2,2,2,1,3,2,1,0,6,2,2,1,3,2,2,0.6817
1,3,1,0,3,3,2,2,0,2,1,1,0,8,3,1,1,3,2,2,0.6433
0,2,2,0,2,2,1,1,0,2,1,1,0,1,1,3,1,2,1,3,0.4533
0,1,1,0,2,1,1,2,1,1,2,1,0,1,1,3,2,1,3,3,0.455
1,1,3,1,1,2,1,2,1,4,2,1,1,2,1,3,3,1,2,2,0.56
0,2,2,1,2,3,1,1,1,2,1,1,1,9,2,2,2,2,1,2,0.4433
1,2,1,0,2,1,2,2,1,1,2,1,0,11,2,2,2,2,3,2,0.575
0,2,1,0,2,3,1,3,1,1,3,1,1,10,1,3,2,2,2,2,0.455
1,2,1,0,1,3,1,2,1,3,2,1,0,9,2,2,3,2,3,1,0.5317
0,2,1,0,1,2,1,2,1,3,2,1,0,10,3,1,2,1,3,2,0.3717
0,1,1,0,2,2,1,2,0,3,1,1,1,9,2,2,2,1,1,3,0.3167
1,3,3,1,3,3,2,1,1,4,1,1,0,11,2,2,2,3,1,2,0.74
1,2,1,0,2,2,1,2,1,3,3,1,0,1,1,3,1,2,3,3,0.7117
0,2,3,1,3,1,2,2,1,3,2,1,1,2,2,2,3,3,3,2,0.7467
1,2,2,0,2,2,1,2,1,3,2,1,0,1,1,3,1,2,2,3,0.6617
0,1,3,1,2,1,1,2,1,1,2,1,0,7,3,1,3,1,3,2,0.47
0,2,1,0,1,2,1,1,1,2,2,1,0,2,1,3,2,1,2,3,0.3883
1,3,2,1,3,3,2,3,1,2,3,1,1,10,2,2,2,3,1,2,0.6983
0,3,1,0,3,2,2,1,1,4,1,1,1,2,2,3,3,3,1,3,0.59
1,3,1,0,3,3,2,1,1,2,1,1,1,10,3,1,2,3,2,2,0.6533
1,2,3,1,2,2,1,1,0,4,1,1,1,1,1,3,3,3,1,3,0.765
0,2,3,1,2,3,1,2,1,4,2,0,0,11,2,2,2,2,2,1,0.435
0,2,1,0,2,1,2,1,1,3,1,1,0,9,3,1,2,2,2,2,0.4017
1,2,1,0,2,2,1,3,1,3,2,1,0,11,2,2,2,2,3,3,0.6867
0,2,3,1,2,3,1,1,1,2,1,1,1,12,2,2,2,2,2,2,0.5533
0,1,1,0,3,1,2,2,1,2,2,1,0,10,3,1,2,1,3,1,0.3233
0,3,3,1,2,2,2,2,1,3,2,0,0,5,3,1,3,3,3,1,0.5717
1,1,1,0,1,1,1,1,0,3,1,1,0,2,2,3,3,1,1,3,0.3867
1,2,3,1,3,1,2,2,1,2,2,0,0,11,2,2,1,3,1,1,0.5283
1,1,3,1,2,1,1,2,1,4,2,1,0,10,2,2,1,1,2,2,0.55
1,3,1,0,3,3,2,2,1,4,2,1,0,9,2,2,2,3,3,2,0.78
0,1,1,0,1,1,1,2,1,3,2,0,0,12,2,2,2,1,2,1,0.1367
1,2,1,0,3,3,2,2,1,1,2,1,0,2,1,3,1,3,1,3,0.68
0,1,1,0,2,1,1,2,1,1,2,1,1,10,3,1,3,1,3,2,0.35
1,1,1,0,1,1,1,1,0,2,1,1,1,1,1,3,3,1,1,3,0.3733
0,1,3,1,2,1,1,2,1,1,2,1,0,5,2,1,2,1,2,2,0.395
0,2,2,0,2,3,1,3,1,1,3,1,0,4,3,1,2,2,3,2,0.535
0,2,3,1,3,2,2,2,1,3,3,1,0,10,2,2,2,3,3,3,0.8517
0,2,2,1,2,1,2,3,1,2,3,1,0,8,3,1,1,2,3,2,0.5683
1,3,1,0,3,1,2,1,1,1,1,0,0,12,1,2,2,3,1,1,0.385
0,2,1,0,2,1,2,2,1,3,2,0,0,9,2,2,2,2,3,1,0.3467
0,1,1,0,2,2,1,2,0,1,1,0,0,11,2,2,3,1,1,1,0.06
0,2,1,0,2,3,1,1,1,2,1,1,0,4,2,2,3,2,1,2,0.3583
1,3,3,1,2,2,2,3,1,2,3,1,0,10,2,2,2,3,1,2,0.6883
0,2,1,0,3,2,2,1,1,1,1,0,1,12,1,3,3,2,1,1,0.22
1,3,2,0,3,1,2,2,1,1,2,1,0,7,1,2,2,3,3,2,0.735
0,2,2,1,2,2,1,2,1,2,2,1,0,11,2,2,2,2,3,2,0.5833
1,2,3,1,3,3,2,2,1,3,2,1,1,9,2,2,1,3,2,2,0.8117
1,1,1,0,2,1,1,2,1,1,2,1,0,4,3,1,2,1,2,2,0.375
0,1,2,0,2,2,1,2,1,3,2,1,0,10,2,2,1,1,2,3,0.4467
1,2,2,1,2,2,1,2,1,2,2,0,0,8,3,1,2,2,3,1,0.5133
0,2,1,0,2,2,1,1,1,1,1,1,0,5,2,1,1,2,2,1,0.31
0,2,3,1,3,1,2,2,1,1,2,1,0,10,3,1,2,2,2,2,0.53
1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,3,3,3,2,2,0.7333
1,2,2,0,3,2,2,2,1,2,2,1,1,11,2,2,2,3,1,2,0.6183
0,1,3,1,1,1,1,2,1,1,2,0,0,6,2,1,1,1,2,1,0.215
0,1,2,1,2,2,1,3,1,1,3,1,0,11,2,2,2,1,3,2,0.48
0,3,2,1,3,3,2,1,1,1,1,1,0,2,2,2,2,3,1,3,0.64
1,2,2,0,2,2,1,2,1,3,2,1,1,4,3,2,2,2,2,3,0.6467
0,1,1,0,1,2,1,3,1,1,3,1,0,6,1,2,2,1,2,2,0.295
0,3,2,0,3,1,2,2,1,3,2,1,0,6,2,1,2,3,3,1,0.5717
0,2,2,0,1,2,1,2,1,3,2,1,0,1,1,3,1,1,2,3,0.4367
1,3,1,0,3,1,2,2,1,2,2,1,1,1,1,3,3,3,2,3,0.7283
1,2,2,1,1,2,1,2,1,2,2,0,0,7,1,3,2,2,2,1,0.4433
0,3,2,1,3,3,2,3,1,1,3,1,1,1,3,1,2,3,2,3,0.72
0,2,3,1,2,3,1,1,0,1,1,0,0,11,1,2,2,2,1,1,0.3
1,1,2,1,1,3,1,2,1,1,2,1,0,9,2,2,2,1,2,2,0.49
0,1,1,0,2,2,1,1,0,2,1,1,0,10,2,2,1,1,1,2,0.2283
0,2,3,1,2,2,1,1,1,2,1,1,1,5,3,1,3,3,1,1,0.4683
0,2,3,1,1,2,1,2,1,3,2,0,0,11,1,3,2,2,3,1,0.4667
1,1,1,0,2,1,1,2,1,3,2,1,1,10,2,2,3,1,3,2,0.4917
1,2,1,0,2,2,1,1,0,4,1,1,0,10,2,2,3,2,1,1,0.38
1,2,2,0,2,3,1,1,1,3,2,0,0,4,2,2,2,2,3,2,0.5867
1,3,1,0,3,1,2,2,1,2,2,1,1,9,2,2,1,3,2,2,0.6383
0,2,1,0,2,2,1,3,1,1,3,1,0,1,1,3,2,2,3,3,0.585
0,1,2,0,1,1,1,3,1,2,3,1,0,2,2,2,2,1,3,2,0.3983
0,1,3,1,1,1,1,3,1,1,3,0,0,6,2,1,3,1,3,1,0.3
0,2,1,0,2,3,1,2,1,3,2,1,0,10,2,2,1,2,2,2,0.4567
0,2,1,0,2,3,1,2,1,1,2,1,0,11,3,1,1,2,2,1,0.34
1,3,3,1,3,3,2,2,1,3,2,1,1,10,2,2,3,3,3,2,0.8867
0,2,3,1,3,1,2,1,1,3,2,0,0,8,2,1,1,3,2,1,0.5017
1,2,2,0,2,2,1,1,1,4,1,0,1,7,1,3,3,2,1,1,0.36
1,1,1,0,2,1,1,2,1,3,2,1,0,4,2,2,1,1,3,2,0.4917
1,2,3,1,3,1,2,3,1,1,3,1,1,9,2,2,3,3,3,1,0.755
0,2,2,1,2,1,2,3,1,3,2,1,0,1,1,3,1,2,2,3,0.6017
0,2,1,0,1,2,1,3,1,2,3,1,0,4,2,2,1,1,3,2,0.3833
0,1,1,0,2,1,1,3,1,3,3,1,0,1,1,3,2,1,3,3,0.4917
1,3,2,1,3,2,2,2,1,3,2,1,0,10,2,2,2,3,2,3,0.8317
0,1,2,1,2,1,1,2,1,2,2,1,0,10,2,2,1,1,2,3,0.4633
0,2,2,1,2,3,1,2,1,2,2,1,0,4,2,2,3,2,3,2,0.6033
0,1,1,0,2,2,1,1,1,3,2,1,0,9,2,2,2,1,2,2,0.3367
1,2,3,1,2,3,1,1,0,4,1,1,1,6,2,2,3,2,1,2,0.595
1,3,2,1,3,3,2,2,1,2,2,1,1,10,2,2,3,3,3,2,0.8383
1,3,3,1,3,2,2,2,1,2,3,1,0,9,3,1,2,3,2,2,0.7733
0,1,1,0,1,2,1,2,1,2,2,0,0,6,2,2,1,1,3,1,0.2183
1,2,1,0,1,2,1,2,1,1,2,1,1,4,2,2,2,2,2,3,0.56
0,1,2,0,2,1,1,1,1,2,1,1,0,10,2,2,1,1,1,3,0.3283
1,3,1,0,3,2,2,3,1,2,2,0,0,7,1,2,1,3,1,1,0.4283
1,1,2,0,1,3,1,2,1,1,2,1,0,10,2,2,1,1,1,3,0.44
0,1,2,1,1,2,1,2,0,3,2,1,0,1,3,1,2,1,1,3,0.3717
0,2,1,0,3,2,2,2,1,3,2,1,0,5,2,1,1,2,2,2,0.4567
1,2,1,0,2,2,2,2,1,2,2,1,0,3,2,2,2,2,3,2,0.6083
1,2,2,0,2,2,1,2,1,3,2,1,1,2,2,3,2,2,2,3,0.6617
1,1,1,0,2,1,1,3,1,2,2,0,0,10,2,2,2,1,2,2,0.3233
1,2,2,0,3,1,2,3,1,2,3,1,0,1,1,3,2,2,2,3,0.6733
1,3,1,0,3,1,2,1,1,1,1,1,1,10,3,1,2,3,1,1,0.45
0,2,1,0,1,2,1,3,1,1,3,1,1,10,2,2,3,1,3,1,0.295
1,2,3,1,3,1,2,1,1,2,1,1,0,2,3,1,2,3,2,2,0.7333
0,1,1,0,2,1,1,2,1,3,2,1,0,7,1,3,2,1,2,2,0.3317
0,2,2,0,3,1,2,3,1,1,3,1,0,11,2,2,3,2,1,1,0.32
1,3,3,1,3,3,2,3,1,1,2,1,0,2,1,3,2,3,3,3,0.95
