lead_id,has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,industry_close_rate,historical_avg_sentiment,intent,total_interactions,is_multi_channel,recency_bucket,engagement_depth,quotation_sent,is_enterprise_deal,pipeline_stage,days_in_pipeline,pipeline_velocity,total_price_with_tax,consumer_score_tier,interaction_score_tier,product_quotation_score_tier,sale_closed
lead:00000606,1,0.11,7,1,0.483,-0.02,NON SALES,3,0,active,2.0,1,0,Proposal Sent,26,0.1324,199420,Medium,Low,High,1
lead:00000607,1,1.78,0,0,0.656,0.28,SALES,13,1,cold,5.6,1,0,Contract Sent,10,0.505,172870,Medium,High,High,1
lead:00000608,0,1.43,4,1,0.645,0.53,SALES,8,0,cold,4.1,0,0,Quotation,11,0.3257,42000,Medium,Medium,Low,1
lead:00000609,1,1.29,1,0,0.536,0.65,NON SALES,1,0,fresh,0.6,1,0,Closed,0,6.0,67760,Medium,Low,High,1
lead:00000610,0,0.13,1,0,0.395,-0.6,NON SALES,12,1,stale,5.9,0,0,Sales Qualified,159,0.01,178180,Low,High,Low,0
lead:00000611,1,2.63,1,0,0.677,0.25,SALES,6,1,active,3.6,1,0,New Lead,5,0.1962,231280,High,Medium,Low,1
lead:00000612,1,0.98,1,0,0.549,-0.43,SALES,2,1,cold,1.7,0,0,Sales Qualified,112,0.025,202370,Medium,Low,Low,1
lead:00000613,0,0.78,0,0,0.478,0.48,NON SALES,2,1,fresh,1.7,1,0,Closed,0,6.0,60480,Medium,Low,High,1
lead:00000614,1,2.74,0,0,0.631,0.64,SALES,10,1,stale,4.8,1,0,Proposal Sent,10,0.3505,205910,High,High,High,0
lead:00000615,0,1.25,1,0,0.575,-0.58,SALES,14,1,cold,6.2,0,0,Lost,42,0.0281,20720,Medium,High,Low,1
lead:00000616,1,1.61,2,1,0.593,0.52,SALES,10,1,cold,4.7,1,0,Contract Sent,15,0.3357,303850,Medium,High,Medium,1
lead:00000617,1,1.86,0,0,0.578,0.56,SALES,8,1,cold,4.5,1,1,Contract Sent,15,0.3351,469050,Medium,Medium,Medium,1
lead:00000618,1,0.2,0,0,0.386,-0.62,NON SALES,5,0,stale,2.9,0,1,Sales Follow Up,11,0.2246,548700,Low,Low,Low,0
lead:00000619,0,0.51,0,0,0.442,-0.5,NON SALES,7,1,cold,3.7,1,1,Contract Sent,14,0.3587,675550,Low,Medium,High,0
lead:00000620,1,2.4,1,0,0.692,0.55,SALES,12,1,cold,6.2,1,1,Sales Qualified,4,0.5055,316830,High,Medium,Medium,1
lead:00000621,1,0.37,0,0,0.512,0.07,NON SALES,6,0,cold,2.6,1,0,Quotation,10,0.3452,74480,Low,Low,Medium,0
lead:00000622,1,1.94,1,0,0.675,-0.37,SALES,7,1,active,3.5,0,0,Manual Follow Up,25,0.0949,443090,High,Medium,Low,1
lead:00000623,1,0.94,0,0,0.573,-0.3,SALES,1,0,stale,1.0,0,0,New Lead,5,0.2037,158710,Medium,Low,Low,0
lead:00000624,0,0.0,0,0,0.267,-0.67,NON SALES,5,1,active,3.7,1,1,Follow Up / Negot.,18,0.228,40320,Low,Medium,Medium,0
lead:00000625,0,0.81,4,1,0.447,0.27,NON SALES,1,0,cold,1.2,1,0,Closed,0,6.0,169330,Medium,Low,High,0
lead:00000626,1,2.78,7,1,0.686,0.55,SALES,10,1,active,5.1,1,0,Follow Up / Negot.,14,0.2928,172870,High,Medium,Medium,1
lead:00000627,0,0.58,0,0,0.302,0.37,NON SALES,8,1,cold,4.1,1,0,Closed,0,6.0,136880,Low,Medium,High,0
lead:00000628,1,1.56,0,0,0.515,0.84,SALES,5,1,stale,3.0,1,1,Manual Follow Up,9,0.2756,204730,Medium,Medium,High,1
lead:00000629,0,1.04,2,1,0.392,0.69,NON SALES,2,1,fresh,1.5,1,1,Sales Qualified,8,0.2445,145730,Medium,Low,Low,0
lead:00000630,0,0.4,0,0,0.275,0.63,NON SALES,14,1,cold,6.6,1,1,Manual Follow Up,13,0.1929,518020,Low,Medium,Medium,0
lead:00000631,1,1.03,1,0,0.552,0.67,NON SALES,1,0,fresh,1.2,1,0,Follow Up / Negot.,11,0.3599,33040,High,Low,Medium,1
lead:00000632,0,2.67,1,1,0.62,-0.02,SALES,6,1,cold,4.0,1,0,Lost,33,0.034,36400,High,High,Medium,1
lead:00000633,1,1.3,6,1,0.532,0.64,NON SALES,11,1,stale,5.4,1,0,Closed,1,6.0054,112100,High,Medium,High,1
lead:00000634,1,0.92,5,1,0.548,0.21,NON SALES,6,1,active,3.3,1,1,Closed,3,1.9996,631300,High,High,Medium,0
lead:00000635,0,0.52,0,0,0.442,0.28,NON SALES,7,1,cold,3.5,1,0,Lost,53,0.0222,13440,Medium,Low,Medium,0
lead:00000636,1,2.33,0,0,0.679,0.41,SALES,12,1,stale,5.7,0,1,Manual Follow Up,16,0.1635,437190,High,High,Low,1
lead:00000637,1,2.08,0,0,0.602,0.1,SALES,14,1,cold,6.5,1,1,Contract Sent,6,0.84,581740,High,High,High,1
lead:00000638,1,2.21,0,0,0.64,-0.08,SALES,15,1,active,6.5,0,0,Manual Follow Up,17,0.1513,86800,High,High,Low,1
lead:00000639,0,1.89,1,1,0.652,-0.42,SALES,10,1,active,4.4,0,0,Sales Follow Up,5,0.5095,100890,High,High,Low,1
lead:00000640,1,1.27,0,0,0.599,0.68,NON SALES,10,1,cold,5.1,1,0,Quotation,11,0.3155,138060,High,Medium,Medium,0
lead:00000641,0,0.16,4,1,0.29,0.45,NON SALES,10,1,fresh,4.8,1,1,Contract Sent,4,1.2581,375240,Low,High,High,1
lead:00000642,1,0.14,2,0,0.492,-0.07,NON SALES,18,1,stale,7.2,1,1,Proposal Sent,14,0.2441,688530,Low,Medium,Medium,0
lead:00000643,1,2.28,0,0,0.643,0.44,SALES,14,1,cold,6.2,0,0,Quotation,21,0.1628,29120,High,Medium,Low,1
lead:00000644,0,1.39,3,1,0.441,0.64,NON SALES,9,1,active,4.4,1,0,Proposal Sent,10,0.3499,109740,Medium,High,High,1
lead:00000645,1,1.21,0,0,0.551,0.18,NON SALES,11,1,cold,5.5,1,1,Proposal Sent,16,0.2193,525690,Medium,High,Medium,1
lead:00000646,1,0.65,7,1,0.423,0.32,NON SALES,14,1,stale,5.9,1,1,Sales Qualified,5,0.4025,425390,Medium,Medium,Medium,0
lead:00000647,1,2.41,0,0,0.571,0.4,SALES,5,1,stale,2.9,1,0,Follow Up / Negot.,25,0.1524,58800,High,Medium,Medium,1
lead:00000648,1,2.41,0,0,0.631,0.0,SALES,2,0,cold,2.2,1,0,Closed,1,6.0027,25200,High,Low,High,1
lead:00000649,0,0.68,0,0,0.532,0.06,NON SALES,4,1,stale,2.8,1,1,Contract Sent,8,0.6256,485570,Medium,Low,High,1
lead:00000650,1,0.72,0,0,0.582,-0.5,SALES,8,1,fresh,3.9,1,0,Lost,16,0.0715,421850,Medium,High,Medium,1
lead:00000651,0,2.59,0,0,0.584,0.57,SALES,6,1,stale,3.8,0,1,Follow Up / Negot.,18,0.2284,214760,High,Medium,Low,0
lead:00000652,0,0.57,0,0,0.479,0.54,NON SALES,10,1,active,4.6,1,0,Closed,0,6.0,471410,Medium,High,High,0
lead:00000653,0,0.64,1,0,0.483,0.3,NON SALES,16,1,fresh,6.1,1,0,Proposal Sent,21,0.176,125080,Medium,Medium,Medium,0
lead:00000654,0,0.91,0,0,0.645,-0.61,SALES,18,1,cold,7.2,1,0,Quotation,10,0.3406,186440,Medium,High,Medium,0
lead:00000655,0,0.34,6,1,0.457,0.02,NON SALES,8,1,cold,4.2,1,1,Sales Qualified,4,0.4977,232460,Low,Medium,High,0
lead:00000656,0,0.65,4,1,0.369,0.63,NON SALES,8,1,stale,3.8,1,1,Contract Sent,15,0.3396,223020,Medium,Medium,Medium,0
lead:00000657,1,2.86,4,1,0.709,0.56,SALES,4,1,fresh,1.9,1,0,Demo Scheduled,5,0.6061,22400,High,Low,High,1
lead:00000658,1,0.67,0,0,0.365,0.41,NON SALES,9,1,active,4.4,1,0,On Hold,43,0.0351,260190,Medium,High,Low,1
lead:00000659,0,1.38,6,1,0.591,0.53,NON SALES,11,1,cold,5.4,1,0,Follow Up / Negot.,30,0.1321,109150,Medium,High,High,0
lead:00000660,1,2.46,0,0,0.561,0.19,SALES,3,1,stale,2.5,1,0,Closed,2,2.9917,60480,High,Low,High,1
lead:00000661,1,2.52,0,0,0.65,0.25,SALES,11,1,stale,5.3,1,1,Quotation,10,0.3503,341020,High,High,Medium,1
lead:00000662,1,2.13,3,1,0.539,0.45,SALES,3,0,fresh,2.4,1,1,Closed,0,6.0,146320,High,Medium,High,1
lead:00000663,0,0.66,7,1,0.541,0.66,NON SALES,1,0,fresh,1.1,1,0,On Hold,50,0.0211,436600,Medium,Low,Low,1
lead:00000664,0,2.24,2,1,0.653,-0.1,SALES,1,0,fresh,1.2,1,0,Quotation,27,0.1287,26880,High,Low,Medium,1
lead:00000665,1,0.43,1,0,0.423,-0.22,NON SALES,2,1,active,1.4,1,1,On Hold,80,0.0124,287920,Low,Low,Medium,0
lead:00000666,0,0.13,0,0,0.439,-0.31,NON SALES,9,1,active,4.3,0,1,On Hold,22,0.0704,482620,Low,Medium,Low,0
lead:00000667,1,0.91,0,0,0.463,0.67,NON SALES,1,0,cold,0.9,0,1,Sales Qualified,11,0.185,374060,Medium,Low,Low,1
lead:00000668,1,1.06,0,0,0.389,0.49,NON SALES,2,1,fresh,1.7,1,1,Contract Sent,11,0.4595,482030,Medium,Low,High,0
lead:00000669,0,0.57,7,1,0.323,-0.03,NON SALES,1,0,stale,2.4,1,0,Closed,3,1.994,218890,Low,Low,High,0
lead:00000670,0,0.91,0,0,0.523,0.41,NON SALES,17,1,active,6.9,0,0,Lost,29,0.0358,25760,Medium,High,Low,0
lead:00000671,0,0.65,1,1,0.352,0.48,NON SALES,1,0,cold,1.3,1,1,Closed,0,6.0,223610,Medium,Low,High,0
lead:00000672,0,0.52,0,0,0.517,0.42,NON SALES,5,1,stale,3.4,0,0,Follow Up / Negot.,17,0.226,95580,Medium,Low,Low,0
lead:00000673,1,2.1,0,0,0.672,-0.61,SALES,13,1,cold,6.0,1,0,Closed,3,1.9992,189390,High,High,High,1
lead:00000674,0,0.46,0,0,0.405,0.34,NON SALES,10,1,active,4.1,1,1,Sales Follow Up,14,0.1708,263140,Low,High,Medium,1
lead:00000675,0,0.65,3,1,0.365,0.46,NON SALES,9,1,stale,5.0,0,1,Lost,60,0.0125,231870,Low,Low,Low,1
lead:00000676,0,0.19,6,1,0.408,0.19,NON SALES,15,1,active,6.7,0,1,Sales Qualified,4,0.4931,257240,Low,High,Low,0
lead:00000677,0,0.49,0,0,0.339,0.23,NON SALES,3,0,active,2.3,1,1,Closed,0,6.0,712720,Low,Medium,Medium,0
lead:00000678,0,0.19,0,0,0.323,0.32,NON SALES,10,1,cold,5.1,1,1,Quotation,28,0.135,20160,Low,High,High,0
lead:00000679,0,0.73,0,0,0.334,0.49,NON SALES,7,1,cold,3.8,1,0,Follow Up / Negot.,18,0.2263,105020,Low,Medium,Medium,0
lead:00000680,0,1.25,1,0,0.536,-0.37,SALES,8,1,cold,3.8,1,1,Demo Scheduled,20,0.1514,312700,Medium,Medium,Medium,1
lead:00000681,1,0.13,2,1,0.476,-0.39,NON SALES,6,1,active,3.5,0,0,Quotation,20,0.1793,261370,Low,Medium,Low,1
lead:00000682,1,1.32,6,1,0.589,0.43,SALES,1,0,fresh,0.7,1,1,Follow Up / Negot.,14,0.2931,47040,High,Low,Medium,0
lead:00000683,1,2.8,0,0,0.664,0.68,SALES,1,0,stale,0.5,1,1,Follow Up / Negot.,14,0.2829,483800,High,Low,Medium,1
lead:00000684,0,0.68,7,1,0.305,0.37,NON SALES,10,1,fresh,4.5,1,0,Closed,1,5.9925,58240,Low,Medium,High,0
lead:00000685,0,0.64,2,0,0.429,0.23,NON SALES,7,1,cold,3.6,1,0,Closed,3,1.9972,116230,Medium,Medium,High,0
lead:00000686,0,2.3,2,0,0.533,0.64,SALES,8,1,stale,4.4,1,0,Lost,51,0.0164,52080,High,Medium,High,1
lead:00000687,1,0.93,0,0,0.481,0.46,NON SALES,12,1,active,5.1,1,1,Sales Follow Up,18,0.1467,57680,Medium,High,Medium,0
lead:00000688,1,2.84,5,1,0.714,0.52,SALES,6,0,stale,2.7,1,0,Quotation,14,0.2443,371700,High,Low,Medium,1
lead:00000689,1,1.87,4,1,0.637,-0.43,SALES,3,1,fresh,1.8,1,0,Closed,1,6.0036,22400,High,Low,High,1
lead:00000690,0,2.85,0,0,0.563,0.58,SALES,3,1,stale,2.6,1,0,Closed,3,1.9901,430700,High,Low,Medium,1
lead:00000691,1,1.73,1,0,0.536,0.07,SALES,14,1,active,6.4,0,0,Lost,35,0.0201,221250,Medium,High,Low,1
lead:00000692,0,0.29,3,1,0.339,0.51,NON SALES,3,1,active,1.7,0,0,Sales Follow Up,95,0.021,62720,Low,Low,Low,0
lead:00000693,1,0.69,5,1,0.507,0.15,NON SALES,10,1,stale,4.6,0,0,Quotation,29,0.1189,61600,High,High,Low,1
lead:00000694,0,1.04,0,0,0.518,0.68,NON SALES,7,1,cold,3.6,1,0,Closed,2,3.0021,22400,Medium,High,High,1
lead:00000695,1,2.05,1,1,0.527,0.27,SALES,13,1,fresh,5.4,0,0,Proposal Sent,16,0.2266,208270,High,Medium,Low,1
lead:00000696,1,1.85,0,0,0.647,-0.57,SALES,14,1,active,6.3,1,1,Quotation,17,0.2073,622450,High,Medium,Medium,1
lead:00000697,0,0.75,0,0,0.491,0.48,NON SALES,10,1,active,4.9,1,1,Quotation,13,0.2662,219480,Medium,Medium,High,0
lead:00000698,1,1.62,0,0,0.665,-0.76,SALES,10,1,cold,4.4,1,0,Sales Follow Up,8,0.3194,70000,High,High,Low,0
lead:00000699,0,0.57,6,1,0.495,0.55,NON SALES,10,1,cold,4.9,1,1,Proposal Sent,10,0.3509,263730,Medium,High,Medium,0
lead:00000700,1,0.9,0,0,0.496,0.44,NON SALES,9,1,cold,4.8,1,0,Sales Follow Up,19,0.1324,61040,Medium,Medium,Medium,1
lead:00000701,0,0.66,1,0,0.445,0.18,NON SALES,4,1,cold,2.6,1,0,Closed,1,6.0013,74480,Medium,Medium,High,0
lead:00000702,1,1.18,0,0,0.584,-0.16,SALES,5,0,active,2.6,1,0,Follow Up / Negot.,34,0.1263,70000,Medium,Low,Medium,1
lead:00000703,1,1.95,3,1,0.635,-0.9,SALES,7,1,stale,3.9,1,0,Proposal Sent,10,0.3556,89680,High,Low,Medium,1
lead:00000704,0,0.4,3,0,0.431,0.08,NON SALES,11,1,cold,5.1,1,0,Follow Up / Negot.,22,0.1752,168740,Low,Medium,High,1
lead:00000705,1,1.82,5,1,0.538,0.42,SALES,12,1,stale,6.1,1,0,Quotation,26,0.1445,211220,High,High,Medium,1
lead:00000706,1,1.1,5,1,0.623,0.11,SALES,1,0,active,1.6,1,1,Closed,3,1.9995,545160,High,Low,Medium,1
lead:00000707,1,1.0,6,1,0.433,0.85,NON SALES,11,1,fresh,4.7,0,0,Follow Up / Negot.,14,0.293,299130,High,High,Low,1
lead:00000708,1,0.87,1,0,0.516,-0.1,NON SALES,14,1,stale,6.6,1,0,Manual Follow Up,21,0.1285,342200,Medium,High,Low,0
lead:00000709,0,2.09,2,0,0.556,0.83,SALES,1,0,cold,1.2,1,0,Quotation,9,0.3963,118000,High,Low,Medium,1
lead:00000710,1,1.29,0,0,0.463,0.33,NON SALES,1,0,stale,1.0,1,1,Proposal Sent,13,0.2702,565220,Medium,Low,Medium,0
lead:00000711,1,2.64,5,1,0.609,0.16,SALES,11,1,stale,5.2,0,0,Sales Qualified,9,0.2209,133930,High,High,Low,0
lead:00000712,1,1.42,2,1,0.519,0.26,NON SALES,6,1,cold,3.9,1,1,Follow Up / Negot.,11,0.3721,259010,Medium,Medium,High,1
lead:00000713,1,0.79,0,0,0.449,0.71,NON SALES,8,1,cold,4.6,1,0,Lost,19,0.061,77280,Medium,High,Low,1
lead:00000714,0,1.27,3,0,0.57,-0.21,SALES,1,0,active,1.0,1,0,Sales Follow Up,19,0.133,105610,Medium,Low,Medium,1
lead:00000715,1,2.43,6,1,0.643,-0.06,SALES,7,1,stale,3.5,1,1,Sales Qualified,10,0.2037,625400,High,Medium,Low,1
lead:00000716,0,0.0,2,0,0.399,-0.55,NON SALES,3,1,fresh,2.6,1,1,Proposal Sent,11,0.3228,554600,Low,Medium,Low,0
lead:00000717,1,2.61,1,1,0.689,-0.02,SALES,6,1,fresh,3.2,1,0,Closed,0,6.0,28000,High,Low,High,1
lead:00000718,1,2.8,7,1,0.621,0.2,SALES,17,1,active,7.0,1,0,Contract Sent,12,0.4188,213580,High,High,High,1
lead:00000719,0,0.57,0,0,0.456,0.5,NON SALES,9,1,cold,4.4,1,0,Follow Up / Negot.,32,0.1277,219480,Medium,High,Medium,1
lead:00000720,1,2.55,0,0,0.626,0.42,SALES,3,1,cold,2.3,1,0,Sales Follow Up,7,0.3567,50960,High,Low,Low,1
lead:00000721,0,1.46,0,0,0.639,0.63,SALES,8,1,cold,4.3,1,1,Lost,19,0.0578,282610,High,High,Medium,0
lead:00000722,1,2.47,0,0,0.658,0.41,SALES,6,1,cold,3.2,0,0,Sales Follow Up,12,0.2079,50400,High,Low,Low,1
lead:00000723,1,1.37,3,1,0.57,0.59,SALES,3,1,stale,2.4,0,0,On Hold,27,0.0589,91450,High,Medium,Low,1
lead:00000724,0,0.43,4,1,0.494,-0.47,NON SALES,2,1,stale,1.1,1,0,Quotation,27,0.12,319190,Low,Low,Low,1
lead:00000725,1,2.12,0,0,0.667,-0.54,SALES,3,1,fresh,1.8,1,0,Quotation,30,0.1264,181130,High,Low,Low,1
lead:00000726,1,0.19,0,0,0.396,-0.34,NON SALES,5,0,cold,2.6,1,0,Quotation,10,0.3485,299720,Low,Low,High,0
lead:00000727,1,2.21,0,0,0.658,0.61,SALES,14,1,cold,5.9,1,0,Lost,59,0.0234,217120,High,High,Medium,1
lead:00000728,0,0.47,1,0,0.481,0.36,NON SALES,8,1,cold,4.0,1,1,Proposal Sent,22,0.1586,172870,Low,Medium,High,1
lead:00000729,1,0.66,0,0,0.464,0.21,NON SALES,5,1,active,3.6,1,0,Manual Follow Up,25,0.1005,142190,Medium,Low,Low,1
lead:00000730,0,0.72,3,1,0.434,0.41,NON SALES,8,1,active,4.3,0,0,Manual Follow Up,23,0.1046,194110,Medium,Medium,Low,0
lead:00000731,0,0.87,0,0,0.552,0.37,NON SALES,6,1,stale,3.2,0,0,New Lead,0,1.0,21840,Medium,Low,Low,1
lead:00000732,0,2.27,0,0,0.585,-0.32,SALES,10,1,active,4.7,1,0,Follow Up / Negot.,25,0.1569,230100,Medium,High,Medium,1
lead:00000733,1,2.94,1,0,0.668,0.79,SALES,7,1,cold,3.8,1,0,Follow Up / Negot.,28,0.1419,28000,High,Medium,High,1
lead:00000734,0,0.0,1,0,0.455,-0.53,NON SALES,9,1,active,4.1,1,1,Follow Up / Negot.,27,0.1435,94400,Low,High,High,0
lead:00000735,0,0.38,0,0,0.425,0.38,NON SALES,10,1,stale,5.1,1,1,Follow Up / Negot.,31,0.1211,253110,Low,Medium,Medium,0
lead:00000736,1,0.68,0,0,0.375,0.43,NON SALES,5,1,fresh,3.2,1,0,Proposal Sent,11,0.3274,55440,Medium,Medium,High,0
lead:00000737,1,2.24,0,0,0.61,0.62,SALES,6,1,stale,3.0,1,0,Quotation,26,0.1388,43120,High,Low,Medium,1
lead:00000738,0,0.25,0,0,0.474,-0.56,NON SALES,10,1,stale,4.7,1,0,Closed,1,5.9936,299130,Low,Low,High,0
lead:00000739,0,0.71,0,0,0.405,0.7,NON SALES,9,1,cold,5.0,1,0,Demo Scheduled,19,0.1611,235410,Low,High,Medium,1
lead:00000740,1,2.01,5,1,0.532,0.3,SALES,8,1,stale,3.7,0,0,Demo Scheduled,13,0.2402,28560,High,Medium,Low,1
lead:00000741,0,0.3,2,0,0.347,0.62,NON SALES,6,1,stale,3.8,0,0,Sales Follow Up,18,0.1399,59360,Low,High,Low,1
lead:00000742,0,0.02,0,0,0.506,-0.35,NON SALES,7,1,active,3.6,0,0,Sales Qualified,10,0.1944,24080,Low,Medium,Low,0
lead:00000743,1,2.63,0,0,0.648,0.51,SALES,10,1,cold,4.7,1,0,Follow Up / Negot.,12,0.3415,22960,High,Medium,High,1
lead:00000744,0,0.52,1,1,0.405,0.07,NON SALES,11,1,stale,5.5,1,0,Quotation,25,0.1495,40320,Low,Low,Medium,1
lead:00000745,0,0.73,1,0,0.327,0.41,NON SALES,3,1,stale,2.6,0,0,Sales Qualified,7,0.2856,33040,Low,Low,Low,1
lead:00000746,1,0.83,4,1,0.529,-0.56,SALES,10,1,stale,5.2,1,0,Sales Qualified,12,0.1624,149860,Medium,High,Medium,1
lead:00000747,1,2.45,0,0,0.567,0.71,SALES,9,1,cold,4.6,1,0,Closed,0,6.0,273760,High,Medium,High,1
lead:00000748,0,0.15,2,0,0.411,0.49,NON SALES,9,1,active,4.4,0,0,Sales Follow Up,8,0.3199,139830,Low,Medium,Low,0
lead:00000749,1,2.25,0,0,0.681,-0.43,SALES,3,1,fresh,1.9,1,0,Closed,3,2.0018,298540,High,Low,High,1
lead:00000750,1,2.27,0,0,0.654,0.24,SALES,6,1,stale,3.8,1,1,Lost,48,0.0242,87360,High,Low,Medium,1
lead:00000751,1,0.65,1,0,0.534,0.26,NON SALES,11,1,stale,5.7,1,1,Contract Sent,4,1.2473,92040,Medium,High,High,0
lead:00000752,0,0.69,0,0,0.419,0.51,NON SALES,10,1,active,5.3,1,0,Quotation,29,0.1143,105020,Low,High,Low,1
lead:00000753,1,0.13,1,0,0.475,0.09,NON SALES,13,1,stale,5.6,1,1,Follow Up / Negot.,20,0.191,430110,Low,High,Medium,0
lead:00000754,0,0.68,3,1,0.372,0.42,NON SALES,8,1,cold,4.3,1,1,Quotation,28,0.1294,554600,Medium,Medium,Medium,0
lead:00000755,0,0.1,1,0,0.419,0.13,NON SALES,10,1,active,4.7,1,0,Sales Qualified,11,0.1803,22400,Low,High,High,0
lead:00000756,1,1.02,0,0,0.557,-0.48,SALES,8,1,cold,4.5,0,0,On Hold,60,0.0173,30800,Medium,Medium,Low,1
lead:00000757,0,0.0,0,0,0.487,-0.6,NON SALES,3,1,active,1.6,1,1,Follow Up / Negot.,13,0.3009,123310,Low,Low,High,0
lead:00000758,0,0.4,0,0,0.374,-0.12,NON SALES,1,0,active,0.9,1,0,Closed,1,5.9974,64400,Low,Low,High,0
lead:00000759,1,0.78,0,0,0.612,-0.32,SALES,1,0,fresh,0.7,1,0,On Hold,70,0.0233,224200,Medium,Low,Low,1
lead:00000760,0,0.42,1,0,0.523,-1.0,NON SALES,8,1,fresh,4.2,1,1,Closed,2,2.9993,343380,Low,High,High,1
lead:00000761,1,0.65,5,1,0.363,-0.28,NON SALES,3,1,cold,1.9,1,0,Contract Sent,3,1.6594,149270,Medium,Low,High,1
lead:00000762,1,2.6,0,0,0.687,0.54,SALES,8,1,cold,4.2,1,0,Closed,1,5.9961,29680,High,Medium,High,1
lead:00000763,1,2.09,6,1,0.655,-0.63,SALES,6,1,cold,3.8,1,0,On Hold,88,0.0168,467870,High,Low,Low,1
lead:00000764,0,0.85,1,0,0.302,0.77,NON SALES,1,0,fresh,0.5,1,1,Proposal Sent,81,0.0413,653130,Low,Low,Low,0
lead:00000765,1,0.81,5,1,0.446,0.14,NON SALES,12,1,cold,5.3,1,1,Contract Sent,9,0.5524,482030,High,High,High,1
lead:00000766,1,2.31,4,1,0.541,0.36,SALES,3,1,cold,2.5,1,1,Closed,2,3.0023,564630,High,Low,Medium,1
lead:00000767,1,0.45,0,0,0.392,0.59,NON SALES,9,1,stale,3.8,0,1,Follow Up / Negot.,20,0.1932,130390,Low,Medium,Low,0
lead:00000768,1,1.46,6,1,0.63,0.32,SALES,4,1,active,2.2,1,0,Proposal Sent,29,0.1269,247800,High,Low,Medium,1
lead:00000769,1,2.09,5,1,0.617,0.4,SALES,19,1,cold,7.2,1,1,Follow Up / Negot.,33,0.1179,198240,High,Medium,Medium,1
lead:00000770,0,1.02,0,0,0.474,0.79,NON SALES,11,1,active,4.9,0,1,Proposal Sent,19,0.1938,353410,Medium,High,Low,1
lead:00000771,0,0.51,7,1,0.357,0.47,NON SALES,14,1,stale,5.5,1,1,Sales Qualified,9,0.2312,556960,Medium,Low,Low,0
lead:00000772,0,1.11,6,1,0.486,0.26,NON SALES,8,1,active,4.1,1,0,Manual Follow Up,24,0.1119,149270,Medium,High,Medium,0
lead:00000773,0,0.24,0,0,0.459,-0.56,NON SALES,14,1,active,6.9,0,1,Follow Up / Negot.,32,0.116,126850,Low,Medium,Medium,0
lead:00000774,0,0.65,0,0,0.404,0.21,NON SALES,7,1,stale,3.8,1,0,Lost,53,0.0268,28560,Low,Low,Medium,1
lead:00000775,1,1.51,1,0,0.517,0.24,SALES,6,0,stale,2.8,0,0,Sales Follow Up,61,0.0321,103250,Medium,Low,Low,0
lead:00000776,1,1.4,0,0,0.551,0.41,SALES,9,1,cold,4.0,1,0,Closed,1,5.9947,39760,Medium,Medium,High,1
lead:00000777,1,0.16,0,0,0.488,-0.23,NON SALES,8,1,cold,4.4,1,0,Quotation,16,0.221,53200,Low,High,Medium,1
lead:00000778,0,1.1,4,1,0.466,0.27,NON SALES,4,1,stale,2.9,1,0,Manual Follow Up,12,0.2029,320960,Medium,Low,Medium,1
lead:00000779,0,0.0,7,1,0.435,-0.44,NON SALES,3,0,stale,2.8,1,0,Quotation,26,0.1392,77880,Low,Low,Medium,0
lead:00000780,1,2.0,2,1,0.633,-0.57,SALES,12,1,stale,5.5,0,1,Sales Follow Up,18,0.1344,309750,High,High,Low,1
lead:00000781,1,1.5,0,0,0.503,0.29,SALES,5,1,stale,3.2,1,0,Follow Up / Negot.,21,0.1843,189980,Medium,Medium,Medium,1
lead:00000782,1,0.41,3,0,0.477,-0.24,NON SALES,3,1,fresh,1.7,0,0,New Lead,4,0.2533,32480,Low,Low,Low,1
lead:00000783,0,0.18,0,0,0.41,-0.14,NON SALES,17,1,stale,6.2,1,1,Contract Sent,6,0.8367,222430,Low,Medium,High,0
lead:00000784,0,0.22,1,0,0.383,-0.0,NON SALES,4,1,cold,2.8,0,0,New Lead,2,0.4918,236000,Low,Low,Low,0
lead:00000785,1,0.95,0,0,0.505,0.36,NON SALES,7,1,stale,3.6,1,1,On Hold,55,0.0308,462560,Medium,High,Low,1
lead:00000786,1,1.57,0,0,0.641,0.37,SALES,1,0,fresh,0.9,1,0,Closed,0,6.0,56560,High,Low,High,1
lead:00000787,1,1.39,3,1,0.574,-0.3,SALES,4,1,active,2.4,1,1,Closed,1,6.0005,479670,Medium,Medium,High,1
lead:00000788,1,2.62,0,0,0.625,0.66,SALES,15,1,active,6.4,1,0,Closed,0,6.0,192930,High,High,High,1
lead:00000789,0,0.61,0,0,0.408,0.96,NON SALES,15,1,stale,6.5,0,0,Sales Qualified,5,0.3981,251340,Low,High,Low,0
lead:00000790,1,2.07,0,0,0.645,0.31,SALES,10,1,fresh,5.0,1,1,Follow Up / Negot.,25,0.1669,363440,High,High,Medium,1
lead:00000791,1,1.66,0,0,0.605,-0.57,SALES,2,1,stale,1.2,1,0,Lost,31,0.0345,330400,Medium,Low,Low,1
lead:00000792,1,0.93,5,1,0.515,-0.59,NON SALES,4,0,active,2.2,0,0,Quotation,10,0.3409,31360,Medium,Medium,Medium,0
lead:00000793,0,1.59,1,0,0.592,-0.39,SALES,1,0,fresh,0.8,0,1,On Hold,27,0.0598,506220,Medium,Low,Low,1
lead:00000794,1,0.54,1,0,0.552,-0.36,NON SALES,11,1,fresh,4.5,1,1,New Lead,4,0.2513,275530,Medium,High,Medium,0
