,product_type,product_complexity,product_base_price,product_tax_rate,price_tier,capacity_tons,capacity_bin,product_x_capacity,total_price_with_tax,capacity_price_ratio,quotation_sent,is_enterprise_deal,industry_close_rate,pipeline_stage,is_repeat_customer,days_in_pipeline,pipeline_velocity,sale_score
1,2,4,2,18,3,3,5,7,2,3,0,1,1,10,0,2,1,0.0617
1,4,5,3,18,4,2,2,15,3,1,1,1,1,1,0,1,3,0.8292
1,12,5,2,18,3,2,2,44,2,2,1,0,1,6,0,2,2,0.645
1,12,4,3,18,4,2,3,41,3,1,1,1,1,12,1,2,2,0.7423
1,17,4,3,18,3,2,3,59,3,2,1,0,2,2,0,1,3,0.7893
3,6,5,2,18,3,2,2,23,2,1,1,0,2,1,0,1,3,0.878
1,19,4,2,18,3,2,3,67,2,2,0,1,2,9,0,3,1,0.1243
3,5,3,2,18,2,1,1,16,2,2,1,0,2,10,0,3,1,0.4615
2,9,2,1,12,1,1,1,30,1,2,1,0,3,10,0,2,2,0.6657
2,9,1,1,12,1,2,2,32,1,3,0,0,3,3,0,2,2,0.4394
1,2,4,2,18,3,3,4,6,2,3,1,0,2,2,0,2,3,0.9186
1,19,3,2,18,3,3,4,68,2,2,1,1,2,2,0,2,2,0.7917
2,7,2,1,12,1,2,2,26,1,3,1,0,2,4,1,3,1,0.8804
3,6,5,2,18,3,2,3,21,2,2,1,0,2,12,1,1,2,0.6953
1,1,4,3,18,4,2,3,1,3,1,0,1,1,6,0,2,2,0.1892
1,19,3,2,18,3,3,4,68,2,2,0,1,2,11,0,2,2,0.2031
3,6,5,2,18,3,3,4,22,2,3,1,1,2,11,0,2,2,0.5934
2,8,1,1,12,1,1,1,27,1,3,1,0,2,1,0,1,3,0.9084
2,14,2,1,12,2,2,3,50,1,3,0,0,3,7,0,1,3,0.4464
2,21,3,1,12,1,1,1,75,1,2,1,0,2,5,0,3,1,0.5758
3,16,3,2,18,2,2,3,56,2,2,1,1,3,9,1,2,2,0.9007
1,18,4,3,18,3,2,2,66,3,1,1,1,2,4,0,2,2,0.6868
3,16,3,2,18,3,2,3,56,2,2,1,0,2,10,0,2,2,0.5839
3,13,2,2,18,2,2,2,48,2,2,1,0,2,9,0,2,2,0.6795
3,13,3,2,18,2,2,3,46,2,3,0,1,2,8,0,3,1,0.1657
2,15,1,1,12,1,1,1,52,1,2,0,0,3,5,0,3,1,0.2302
3,5,3,2,18,2,2,2,19,2,2,1,0,3,4,1,2,2,0.9379
3,16,3,2,18,2,2,2,58,2,2,0,0,3,12,0,2,2,0.2055
3,5,2,2,18,2,1,1,16,2,2,0,1,3,10,1,2,2,0.6294
3,22,4,2,18,3,3,4,80,2,3,1,1,1,2,1,2,3,0.9798
2,21,3,1,12,2,1,1,75,1,1,1,0,3,10,0,2,2,0.6265
3,13,2,2,18,2,2,2,48,2,2,1,0,3,6,0,2,1,0.4671
1,4,5,3,18,4,3,5,14,3,2,1,1,2,6,0,2,2,0.5801
1,18,4,3,18,4,3,4,64,3,2,1,1,1,10,1,2,2,0.7802
2,21,3,1,12,2,1,1,75,1,2,1,0,2,10,0,2,2,0.6023
3,20,4,2,18,3,2,3,72,2,2,1,0,2,10,1,2,2,0.841
3,20,5,2,18,3,2,2,74,2,1,1,0,1,4,1,3,1,0.8208
1,18,4,3,18,3,2,3,63,3,2,0,0,1,8,0,3,1,0.0727
1,19,3,3,18,3,3,4,68,3,2,1,1,2,10,1,3,1,0.6993
2,14,3,1,12,2,1,1,49,1,1,1,0,3,10,0,2,2,0.6305
2,15,1,1,12,1,1,1,52,1,2,1,0,3,1,0,1,3,0.9132
1,2,4,3,18,3,2,3,5,3,2,1,1,2,4,0,2,2,0.6717
1,2,3,2,18,3,2,2,8,2,2,1,0,1,1,0,1,3,0.8822
3,20,5,2,18,3,2,3,72,2,2,1,0,2,1,1,1,3,0.9602
2,7,1,1,12,1,1,1,24,1,3,1,0,3,10,0,2,2,0.6944
2,15,1,1,12,1,1,1,52,1,1,1,0,2,9,0,3,2,0.7945
1,2,3,2,18,3,3,5,7,2,3,0,1,2,4,0,2,2,0.3495
3,13,2,2,18,2,1,1,45,2,1,1,0,3,2,1,2,3,0.985
3,20,5,2,18,3,2,3,72,2,2,1,1,1,2,0,1,3,0.8563
3,13,3,2,18,2,2,3,46,2,2,1,0,3,1,1,1,3,0.9718
2,21,3,1,12,2,1,1,75,1,2,0,0,3,5,0,2,1,0.1142
1,17,4,3,18,3,3,4,60,3,2,1,0,3,2,0,1,3,0.8099
1,10,3,2,18,3,3,5,35,2,3,1,0,1,1,0,1,3,0.8555
1,18,5,3,18,3,3,4,64,3,2,1,1,1,11,0,2,2,0.439
3,6,4,2,18,3,2,3,21,2,2,0,0,1,11,1,2,2,0.4335
3,5,3,2,18,2,3,4,18,2,3,1,0,2,9,0,3,1,0.481
3,13,3,2,18,2,2,2,48,2,2,1,0,2,9,1,2,2,0.8868
1,4,4,3,18,4,3,4,13,3,2,1,1,2,1,0,1,3,0.8384
1,10,3,2,18,3,3,4,34,2,3,0,1,1,4,0,2,2,0.3212
3,20,4,3,18,3,1,1,71,3,1,0,0,2,8,0,3,1,0.0891
2,8,2,1,12,1,1,1,27,1,3,1,0,2,1,0,1,3,0.9011
2,8,2,1,12,1,1,1,27,1,2,1,0,3,10,0,2,2,0.6704
1,12,4,3,18,4,3,5,43,3,3,1,1,2,2,1,1,3,0.9457
1,10,4,2,18,3,2,3,33,2,2,1,1,2,4,1,3,2,0.9542
1,1,4,3,18,4,3,4,2,3,2,1,1,1,9,0,2,2,0.5124
2,21,3,1,12,2,2,2,77,1,3,1,0,2,8,1,3,1,0.7989
3,5,3,2,18,2,2,2,19,2,2,0,0,3,5,0,2,1,0.1348
1,18,5,3,18,4,3,5,65,3,3,1,1,2,1,1,1,3,0.9455
1,10,4,2,18,3,3,5,35,2,3,1,0,2,1,0,1,3,0.8584
1,1,4,3,18,4,2,3,1,3,1,0,1,1,5,0,3,1,0.1154
2,8,2,1,12,1,2,2,29,1,3,1,0,3,12,0,1,3,0.7762
1,12,5,3,18,4,3,5,43,3,2,1,1,1,2,0,1,3,0.7806
1,18,5,3,18,4,2,3,63,3,1,1,1,1,4,1,3,1,0.7473
2,8,2,1,12,1,1,1,27,1,3,1,0,3,5,0,3,1,0.6322
1,2,3,2,18,3,3,4,6,2,3,0,0,1,8,1,3,1,0.3574
2,9,2,1,12,1,1,1,30,1,2,1,0,3,11,1,1,3,0.9347
1,17,3,2,18,3,3,4,60,2,3,0,0,1,11,0,2,2,0.157
1,10,4,2,18,3,3,4,34,2,3,1,1,2,2,0,2,2,0.7796
2,8,1,1,12,1,1,1,27,1,3,1,0,3,4,0,2,2,0.804
1,18,5,3,18,4,2,3,63,3,1,1,1,1,12,0,2,2,0.3921
2,7,1,1,12,1,2,2,26,1,3,1,0,3,10,0,2,2,0.7045
2,15,1,1,12,1,2,2,54,1,3,0,0,3,5,0,3,1,0.2398
2,7,1,1,12,1,1,1,24,1,2,1,0,3,1,1,1,3,0.9783
1,12,4,3,18,3,2,2,44,3,1,1,1,1,1,0,1,3,0.8442
3,6,4,2,18,3,2,2,23,2,1,1,0,2,1,1,1,3,0.9692
1,1,5,3,18,4,2,3,1,3,1,0,1,1,10,1,3,1,0.2244
2,8,2,1,12,1,1,1,27,1,3,0,0,3,5,0,3,1,0.2241
3,6,5,2,18,3,2,2,23,2,2,0,1,1,11,0,1,3,0.3249
3,13,2,2,18,2,1,1,45,2,1,1,1,2,3,0,2,2,0.8154
3,6,5,2,18,3,2,2,23,2,1,0,0,2,5,0,3,1,0.1699
3,20,4,2,18,3,2,2,74,2,2,0,0,2,11,0,2,2,0.1846
3,11,4,2,18,2,3,4,39,2,3,1,0,3,4,1,2,2,0.923
1,4,5,3,18,4,2,3,12,3,1,0,1,1,4,0,2,2,0.2065
1,18,4,3,18,4,2,2,66,3,1,1,1,2,1,0,1,3,0.847
3,13,2,2,18,2,2,2,48,2,2,1,0,2,11,0,2,2,0.6336
3,20,5,2,18,3,1,1,71,2,1,1,0,2,5,1,2,1,0.6985
1,1,4,3,18,4,3,4,2,3,2,1,1,1,5,0,3,1,0.4437
1,2,4,2,18,3,2,2,8,2,1,1,0,2,11,1,2,2,0.8479
2,21,3,1,12,1,1,1,75,1,1,0,0,3,11,0,2,2,0.2134
1,18,4,3,18,4,3,4,64,3,2,0,1,1,4,1,2,2,0.5238
3,16,3,2,18,3,2,2,58,2,1,1,0,2,9,1,2,2,0.8755
3,22,3,2,18,2,2,2,81,2,2,1,1,2,4,1,2,2,0.9392
3,11,4,2,18,2,2,2,40,2,2,0,0,2,9,0,2,2,0.2296
3,6,5,2,18,3,2,3,21,2,2,1,0,1,12,0,1,3,0.6511
3,11,3,2,18,3,2,3,38,2,2,1,0,1,5,1,3,1,0.8138
1,19,4,3,18,3,3,4,68,3,3,1,1,2,1,0,1,3,0.8404
1,17,4,3,18,4,3,4,60,3,2,0,1,2,6,0,2,2,0.1983
3,16,4,2,18,2,2,3,56,2,2,1,0,2,6,0,2,2,0.6742
3,5,2,2,18,2,1,1,16,2,1,1,0,3,1,0,1,3,0.9103
1,4,5,3,18,4,3,4,13,3,2,1,1,1,4,0,2,2,0.6142
1,4,4,3,18,4,2,3,12,3,1,1,1,2,10,1,3,1,0.6735
3,16,4,2,18,2,2,2,58,2,2,0,0,2,10,1,3,1,0.3468
1,2,3,2,18,3,2,2,8,2,2,1,1,2,10,0,3,1,0.5092
1,1,5,3,18,4,2,3,1,3,1,0,1,2,6,1,2,2,0.4898
3,6,5,2,18,3,2,2,23,2,2,1,1,2,4,0,2,2,0.7669
1,1,5,3,18,4,3,4,2,3,2,1,1,1,2,1,1,3,0.9402
3,22,5,2,18,3,1,1,78,2,1,1,0,1,9,1,3,1,0.7153
2,15,1,1,12,1,2,2,54,1,3,1,1,3,5,0,3,1,0.6967
1,2,4,2,18,3,3,4,6,2,3,1,1,2,6,0,2,2,0.7151
3,6,4,2,18,3,2,3,21,2,2,1,0,2,10,1,2,2,0.8489
2,8,1,1,12,1,2,2,29,1,3,1,0,3,1,0,1,3,0.9205
3,22,4,2,18,3,3,4,80,2,3,0,0,2,9,0,3,1,0.1111
2,9,2,1,12,1,1,1,30,1,1,0,0,3,10,1,2,2,0.572
3,16,3,2,18,2,1,1,55,2,2,0,0,3,3,0,2,2,0.3756
3,5,2,2,18,2,1,1,16,2,1,1,0,3,1,1,1,3,0.9761
2,3,2,1,12,1,2,2,11,1,2,0,0,2,10,0,2,2,0.2485
3,16,3,2,18,3,1,1,55,2,1,0,1,1,9,1,2,2,0.5464
1,18,4,3,18,3,2,3,63,3,2,0,0,1,5,1,2,1,0.1881
2,15,1,1,12,1,1,1,52,1,2,1,0,2,7,1,1,3,0.9536
1,10,3,2,18,3,3,4,34,2,3,0,0,2,11,0,2,2,0.1742
2,21,3,1,12,2,2,2,77,1,2,1,0,3,3,0,2,2,0.7833
3,22,4,2,18,3,2,3,79,2,2,1,0,1,10,0,3,1,0.3699
3,22,3,2,18,2,3,4,80,2,3,1,0,2,10,1,2,2,0.8612
1,4,5,3,18,4,2,3,12,3,1,1,1,2,10,0,3,1,0.3207
3,16,3,2,18,3,2,3,56,2,2,1,0,1,10,0,2,2,0.5574
3,11,4,2,18,2,2,3,38,2,2,1,0,3,10,0,2,2,0.6116
1,12,4,3,18,4,2,3,41,3,1,1,1,2,1,1,1,3,0.9513
1,18,5,3,18,3,3,5,65,3,3,1,1,2,2,0,2,2,0.6771
3,16,3,2,18,2,2,2,58,2,2,1,0,2,1,1,1,3,0.9713
2,15,1,1,12,1,1,1,52,1,2,0,0,2,11,1,2,2,0.5368
1,2,4,2,18,3,3,4,6,2,3,1,1,2,4,1,2,2,0.9252
3,5,2,2,18,2,2,3,17,2,2,1,0,2,2,1,1,3,0.9693
1,1,4,3,18,4,3,4,2,3,2,0,1,2,12,0,1,2,0.0727
2,14,3,1,12,1,2,2,51,1,2,1,0,3,4,0,2,2,0.7797
3,5,2,2,18,2,1,1,16,2,2,0,0,2,11,1,2,2,0.5295
2,3,2,1,12,2,1,1,9,1,1,1,0,3,4,1,2,2,0.9352
1,2,3,2,18,3,2,3,5,2,2,1,1,1,4,0,3,2,0.8438
3,6,5,2,18,3,2,2,23,2,1,1,1,2,2,1,1,3,0.9696
1,17,4,3,18,3,2,3,59,3,2,1,0,3,10,0,2,2,0.482
1,10,4,2,18,3,2,3,33,2,2,1,1,2,1,0,1,3,0.8831
2,7,1,1,12,1,1,1,24,1,3,1,0,3,9,1,2,2,0.91
1,17,4,3,18,3,3,5,61,3,3,1,0,1,2,0,1,3,0.7675
3,20,4,2,18,3,2,3,72,2,2,1,0,1,8,1,2,1,0.6142
3,20,5,2,18,3,2,2,74,2,1,1,1,1,8,0,3,1,0.4812
3,6,5,2,18,3,2,2,23,2,2,1,0,2,10,1,2,2,0.8541
1,18,5,3,18,4,2,2,66,3,1,1,1,1,4,1,3,1,0.7748
2,15,1,1,12,1,1,1,52,1,3,1,0,3,6,0,2,2,0.7621
2,8,2,1,12,1,1,1,27,1,2,1,0,3,8,0,3,1,0.5573
2,3,2,1,12,2,2,2,11,1,3,1,0,2,1,0,1,3,0.9021
3,13,3,2,18,2,2,2,48,2,2,1,0,2,1,0,1,3,0.8973
1,1,5,3,18,4,3,4,2,3,2,1,1,2,2,0,1,3,0.8133
1,10,4,2,18,3,2,3,33,2,2,1,1,2,9,0,2,2,0.6277
1,10,4,2,18,3,2,2,36,2,1,1,0,2,11,0,2,2,0.5653
1,10,3,2,18,3,2,2,36,2,1,1,1,2,10,0,1,3,0.7915
1,17,3,3,18,3,2,3,59,3,2,1,0,2,9,0,2,2,0.5016
3,22,5,2,18,3,3,4,80,2,2,1,0,1,10,1,3,1,0.689
3,22,4,2,18,3,3,4,80,2,2,1,1,2,9,1,2,2,0.8781
3,13,2,1,18,2,3,4,47,2,3,1,0,3,11,0,2,2,0.6583
2,21,2,1,12,2,2,2,77,1,2,1,0,2,1,1,1,3,0.9718
1,4,5,3,18,4,3,4,13,3,2,1,1,1,2,0,2,2,0.6613
2,9,1,1,12,1,2,2,32,1,3,1,0,3,1,0,1,3,0.919
1,18,5,3,18,3,2,2,66,3,1,1,0,2,7,1,3,1,0.711
3,20,4,2,18,3,2,2,74,2,2,1,0,1,2,0,1,3,0.8573
3,5,4,2,18,2,1,1,16,2,1,1,1,2,10,0,2,2,0.6551
1,17,4,3,18,3,2,3,59,3,2,1,1,2,2,0,2,3,0.8943
3,6,4,2,18,3,3,4,22,2,2,1,1,2,10,1,3,1,0.7799
1,1,5,3,18,4,2,2,4,3,1,1,1,1,1,0,1,3,0.8307
3,16,3,2,18,3,2,2,58,2,2,0,0,2,11,0,2,2,0.1943
3,11,3,2,18,3,2,2,40,2,2,1,0,2,9,1,3,1,0.7858
3,5,2,2,18,2,2,3,17,2,2,1,0,3,11,1,2,2,0.8764
1,2,4,2,18,3,2,3,5,2,2,1,1,1,12,0,2,2,0.5432
3,6,5,2,18,3,3,4,22,2,2,1,0,1,10,0,3,1,0.3732
1,17,4,3,18,3,3,4,60,3,2,0,0,1,5,0,3,1,0.0976
1,18,5,3,18,3,2,2,66,3,1,1,0,2,2,0,2,3,0.8809
2,9,1,1,12,1,1,1,30,1,2,0,0,3,11,0,2,2,0.2473
2,15,1,1,12,1,1,1,52,1,2,1,0,3,10,0,2,2,0.6793
3,5,3,2,18,2,1,1,16,2,2,1,0,3,9,0,2,2,0.6768
3,13,3,2,18,2,1,1,45,2,2,0,0,3,12,0,2,2,0.1996
2,3,3,1,12,1,1,1,9,1,2,1,0,3,2,0,1,3,0.896
1,4,4,3,18,4,3,4,13,3,2,1,1,2,10,1,3,1,0.6794
1,18,5,3,18,3,2,2,66,3,1,1,1,1,1,0,1,3,0.8297
1,10,3,2,18,3,3,4,34,2,3,1,0,1,5,1,2,1,0.6953
3,20,4,2,18,3,1,1,71,2,1,1,0,2,4,0,3,1,0.5619
3,22,4,2,18,3,2,3,79,2,2,1,0,2,10,1,2,2,0.8388
2,9,1,1,12,1,2,2,32,1,3,1,0,3,8,0,3,1,0.5857
3,13,3,2,18,2,2,2,48,2,2,0,0,2,12,0,1,2,0.1155
3,22,5,2,18,3,3,4,80,2,3,0,0,1,9,0,2,2,0.1697
1,17,3,3,18,3,3,4,60,3,2,0,0,1,11,0,2,2,0.1122
1,19,3,3,18,3,3,5,69,3,3,1,0,1,4,0,2,2,0.5988
3,16,4,2,18,3,2,3,56,2,2,1,0,2,10,0,2,2,0.5633
1,17,3,3,18,3,2,3,59,3,2,0,1,2,12,0,1,3,0.2318
3,6,4,2,18,3,1,1,20,2,1,1,0,2,7,1,1,2,0.8122
3,20,4,2,18,3,1,1,71,2,1,1,0,2,11,0,2,2,0.5544
2,15,1,1,12,1,2,2,54,1,3,1,1,3,9,0,2,2,0.7517
3,13,2,2,18,2,3,4,47,2,3,1,0,3,4,0,3,1,0.6428
2,14,3,1,12,2,2,3,50,1,3,1,0,2,10,1,2,2,0.8554
3,16,3,2,18,3,2,2,58,2,2,0,0,2,8,0,3,1,0.1419
2,21,3,1,12,1,2,2,77,1,3,1,0,3,5,0,2,1,0.4634
3,5,4,2,18,2,2,2,19,2,2,1,0,2,10,1,3,1,0.7732
1,4,5,3,18,4,3,4,13,3,1,1,1,1,1,0,1,3,0.8099
1,2,3,2,18,3,2,3,5,2,2,1,1,1,11,0,2,2,0.5888
2,3,2,1,12,1,1,1,9,1,1,0,0,2,6,0,2,1,0.1142
3,20,5,2,18,3,3,4,73,2,2,1,0,2,11,1,2,2,0.8178
3,6,4,2,18,2,3,4,22,2,3,1,0,3,2,1,2,2,0.9394
1,10,4,2,18,3,2,3,33,2,2,1,1,1,4,0,3,2,0.8232
1,12,4,2,18,3,3,4,42,2,3,1,0,1,6,1,1,2,0.7914
3,22,4,2,18,3,2,2,81,2,1,1,0,2,6,0,2,1,0.3751
2,9,2,1,12,1,2,3,31,1,3,1,0,3,1,0,1,3,0.9043
1,1,4,3,18,4,3,5,3,3,3,1,1,2,1,1,1,3,0.9529
3,5,3,2,18,2,3,4,18,2,3,0,0,2,7,0,1,3,0.4285
3,22,3,2,18,2,2,2,81,2,2,1,1,3,1,1,3,1,0.9218
3,11,4,2,18,2,3,4,39,2,3,0,0,2,11,0,1,2,0.1066
1,19,3,2,18,3,3,4,68,2,3,1,0,1,9,0,2,2,0.5786
2,9,1,1,12,1,1,1,30,1,1,1,0,2,10,0,2,2,0.6591
1,17,4,3,18,3,2,3,59,3,2,1,1,2,5,0,3,1,0.4621
3,16,4,2,18,2,3,4,57,2,3,0,0,3,11,0,1,3,0.3212
1,18,5,3,18,3,3,4,64,3,2,1,1,1,10,1,2,2,0.7768
1,2,4,3,18,3,3,4,6,3,2,1,0,2,10,0,2,2,0.4809
3,13,3,2,18,2,1,1,45,2,1,0,0,3,4,1,2,2,0.6926
2,15,1,1,12,1,1,1,52,1,3,1,1,2,9,0,2,2,0.7215
3,22,3,2,18,3,2,2,81,2,2,1,0,1,1,1,1,3,0.9662
3,16,4,2,18,2,2,2,58,2,2,1,0,3,2,0,2,2,0.7971
1,17,4,3,18,3,2,3,59,3,2,0,0,2,6,0,2,1,0.0545
2,21,2,1,12,2,1,1,75,1,2,1,0,3,10,0,2,2,0.6472
2,21,3,1,12,2,1,1,75,1,2,1,0,2,11,0,3,1,0.4083
1,12,5,3,18,3,2,2,44,3,1,1,1,2,10,1,2,2,0.8178
2,9,1,1,12,1,1,1,30,1,2,0,0,2,8,0,2,1,0.0987
1,12,4,3,18,3,3,4,42,3,2,0,1,1,7,0,1,3,0.3034
2,3,3,1,12,2,1,1,9,1,1,1,0,3,4,0,2,2,0.7678
1,4,4,3,18,4,2,3,12,3,1,1,1,1,9,0,2,2,0.5029
2,3,3,1,12,2,1,1,9,1,1,1,0,2,1,1,1,3,0.9698
2,7,1,1,12,1,2,3,25,1,3,1,0,3,4,0,2,2,0.7994
2,3,2,2,12,2,2,2,11,2,2,1,0,2,1,0,1,3,0.8622
3,11,3,2,18,2,3,4,39,2,3,1,0,3,10,1,2,2,0.876
2,9,1,1,12,1,1,1,30,1,2,1,0,2,10,1,2,2,0.8865
1,17,4,3,18,3,2,3,59,3,2,1,0,2,4,0,2,2,0.6065
3,11,3,2,18,3,2,2,40,2,2,1,0,1,9,0,2,2,0.619
1,4,5,3,18,4,3,4,13,3,2,1,1,1,6,0,2,2,0.5648
1,4,4,3,18,4,2,3,12,3,1,1,1,2,10,1,2,2,0.8035
3,11,3,2,18,2,2,3,38,2,3,1,0,2,9,1,3,1,0.7763
2,9,1,1,12,1,1,1,30,1,2,0,0,3,6,0,2,2,0.3536
3,13,2,2,18,2,1,1,45,2,1,1,1,3,4,1,2,2,0.9469
2,21,2,1,12,1,1,1,75,1,2,1,0,3,10,1,2,2,0.8871
2,15,1,1,12,1,1,1,52,1,2,0,0,3,7,0,1,2,0.2074
2,3,3,1,12,2,1,1,9,1,1,1,0,3,10,1,2,2,0.878
3,13,2,2,18,2,2,2,48,2,2,1,0,2,1,1,3,1,0.9067
2,7,2,1,12,1,1,1,24,1,2,1,0,3,5,1,2,1,0.7917
3,20,4,2,18,3,1,1,71,2,1,1,0,2,3,0,2,2,0.7378
1,2,4,2,18,3,2,3,5,2,2,1,1,1,2,0,2,3,0.9235
3,11,3,2,18,2,2,2,40,2,2,0,0,2,10,1,2,2,0.5404
3,11,4,2,18,2,2,3,38,2,2,1,0,2,1,0,1,3,0.8753
1,10,3,2,18,3,2,3,33,2,2,1,1,1,10,0,3,1,0.4286
1,1,5,3,18,4,3,4,2,3,2,1,1,1,10,0,2,2,0.466
3,13,3,2,18,2,2,3,46,2,3,1,0,3,2,0,3,1,0.6651
3,13,2,2,18,2,2,3,46,2,3,1,0,2,7,0,1,3,0.8205
1,19,4,3,18,3,2,3,67,3,2,1,0,1,11,0,2,2,0.4063
3,13,3,2,18,2,2,2,48,2,2,1,0,2,2,1,1,3,0.9694
3,5,2,2,18,2,2,3,17,2,2,1,0,2,8,0,3,1,0.5207
3,20,4,2,18,3,2,3,72,2,2,1,0,1,5,0,2,1,0.3499
3,11,4,2,18,3,2,2,40,2,2,0,0,1,5,0,3,1,0.16
3,5,4,2,18,2,2,3,17,2,3,1,0,2,9,1,2,2,0.8691
2,9,2,1,12,1,2,3,31,1,3,0,0,2,10,1,2,2,0.5356
1,18,4,3,18,3,3,5,65,3,3,0,1,1,5,0,3,1,0.1133
1,1,4,3,18,3,2,3,1,3,1,1,1,1,5,0,3,1,0.453
3,20,4,2,18,3,2,2,74,2,2,1,1,1,11,1,2,2,0.856
1,18,5,3,18,4,2,2,66,3,1,1,1,1,1,0,1,3,0.8204
1,1,5,3,18,4,3,5,3,3,2,1,1,1,6,0,2,2,0.5563
1,2,4,2,18,3,2,2,8,2,1,1,1,1,4,1,3,1,0.8632
1,2,3,2,18,3,2,3,5,2,2,0,0,1,4,0,3,2,0.4259
1,18,5,3,18,4,3,4,64,3,2,1,1,1,9,1,2,2,0.7833
1,17,4,3,18,3,2,3,59,3,2,0,0,1,8,0,3,1,0.0723
2,21,2,1,12,2,2,2,77,1,2,0,1,2,6,0,2,2,0.3481
2,15,1,1,12,1,1,1,52,1,3,1,0,3,1,1,1,3,0.977
1,18,5,3,18,3,3,5,65,3,3,0,1,2,10,0,2,2,0.1348
2,21,2,1,12,2,2,2,77,1,2,0,0,2,11,0,1,3,0.3418
1,17,3,3,18,3,3,5,61,3,3,0,1,2,11,1,1,2,0.2647
3,11,3,2,18,2,2,3,38,2,2,0,1,3,8,0,3,1,0.1788
2,15,1,1,12,1,1,1,52,1,1,1,0,3,2,1,1,3,0.9743
1,18,5,3,18,4,3,5,65,3,3,0,1,1,6,0,1,2,0.0965
3,5,2,2,18,2,2,2,19,2,2,1,0,3,1,1,1,3,0.9779
3,11,3,2,18,2,1,1,37,2,1,1,0,2,9,1,3,1,0.7831
3,20,4,2,18,3,2,2,74,2,2,1,0,2,9,0,2,2,0.6231
3,13,3,2,18,2,2,3,46,2,2,0,0,2,8,0,3,1,0.139
2,7,2,1,12,1,1,1,24,1,2,1,0,3,2,1,2,3,0.9857
3,22,5,2,18,3,2,3,79,2,2,1,1,1,4,0,3,2,0.8167
2,8,2,1,12,1,2,3,28,1,3,1,0,2,4,1,2,2,0.9282
2,3,2,1,12,1,2,2,11,1,3,0,0,3,11,0,2,1,0.0838
3,22,4,2,18,3,1,1,78,2,1,1,0,1,6,0,2,2,0.6467
2,7,2,1,12,1,1,1,24,1,3,1,0,3,1,0,1,3,0.9121
2,8,1,1,12,1,1,1,27,1,2,1,0,2,10,1,3,1,0.801
1,1,4,3,18,4,2,2,4,3,1,1,1,1,1,1,1,3,0.9554
3,11,3,2,18,2,2,3,38,2,2,1,0,3,10,1,2,2,0.8731
3,5,2,2,18,2,1,1,16,2,2,1,0,2,1,1,1,3,0.9736
1,18,5,3,18,3,2,3,63,3,2,1,0,3,10,1,2,2,0.7755
1,12,4,3,18,3,2,3,41,3,2,1,0,1,2,0,1,3,0.7755
3,11,4,2,18,2,2,2,40,2,2,1,0,2,7,0,1,2,0.541
1,4,4,3,18,4,2,3,12,3,1,1,1,1,1,0,1,3,0.8193
3,11,3,2,18,2,2,3,38,2,2,1,0,2,12,0,1,2,0.4044
1,18,4,3,18,4,3,4,64,3,2,0,1,2,3,1,2,2,0.5756
1,19,3,2,18,3,2,2,70,2,1,1,0,1,4,1,2,2,0.9119
1,2,4,2,18,3,3,4,6,2,3,1,0,1,5,0,2,1,0.3579
2,8,2,1,12,1,1,1,27,1,2,1,0,3,10,0,1,3,0.8012
2,3,3,1,12,1,1,1,9,1,2,1,0,3,7,1,1,2,0.8503
3,5,4,2,18,2,2,2,19,2,2,1,0,3,1,0,1,3,0.9029
2,21,3,1,12,2,2,2,77,1,3,0,0,3,11,0,2,2,0.2126
1,12,5,3,18,4,3,4,42,3,2,1,1,1,2,1,1,3,0.9373
2,14,2,1,12,2,1,1,49,1,2,1,0,3,10,0,2,2,0.6511
1,12,4,3,18,4,3,5,43,3,3,0,1,2,4,0,2,2,0.2305
3,13,2,2,18,2,2,3,46,2,3,1,0,2,1,1,1,3,0.9713
2,3,3,1,12,2,1,1,9,1,2,1,0,2,11,1,1,3,0.9208
1,18,4,3,18,3,3,4,64,3,2,0,1,1,5,1,3,1,0.3483
2,3,2,1,12,2,1,1,9,1,2,1,0,3,2,1,2,2,0.9468
1,12,5,3,18,3,2,2,44,3,1,0,0,2,5,0,3,1,0.1143
3,16,3,2,18,3,2,2,58,2,2,1,1,1,4,0,2,2,0.7631
3,16,4,2,18,3,3,4,57,2,3,1,1,2,2,1,2,2,0.9364
2,7,1,1,12,1,2,2,26,1,3,1,0,3,6,0,2,1,0.4949
3,20,4,2,18,3,2,2,74,2,1,1,0,2,9,1,2,2,0.8685
3,20,5,2,18,3,2,3,72,2,2,1,0,2,3,1,2,2,0.9086
2,15,1,1,12,1,1,1,52,1,2,0,0,3,11,0,1,3,0.389
3,13,3,2,18,2,2,2,48,2,2,1,0,3,3,1,2,2,0.9415
3,20,5,2,18,3,3,4,73,2,2,1,0,2,3,0,2,2,0.7165
1,18,4,3,18,3,2,3,63,3,2,1,0,2,9,0,3,2,0.632
1,19,4,2,18,3,3,4,68,2,3,1,0,2,8,0,3,1,0.4401
2,8,1,1,12,1,1,1,27,1,2,0,0,3,11,0,1,3,0.3994
1,1,5,3,18,4,2,3,1,3,1,1,1,2,6,0,2,1,0.28
2,15,1,1,12,1,1,1,52,1,1,1,0,3,4,1,2,3,0.9828
2,21,2,1,12,2,2,2,77,1,2,1,0,3,4,0,2,2,0.7802
2,3,3,1,12,1,1,1,9,1,2,1,1,3,2,1,1,3,0.9769
