whatsapp_count,phone_count,email_count,total_interactions,dominant_channel,first_channel,last_channel,is_multi_channel,channel_switch_count,conversation_time_hours,conv_time_bucket,recency_bucket,engagement_depth,channel_x_stage,historical_deals_won,any_followup_responded,followup_response_rate,last_followup_task_type,agent_response_ratio,sale_closed
1,0.714285714,1,1,0,0,2,1,0.2,0.027196653,1,1,0.259259259,6,0,1,0.161322645,3,0.515,0.4646
0.714285714,0,0,0.277777778,2,2,2,0,0,0.206485356,0.5,0.67,0.444444444,16,0,0,0.017034068,2,0,0.8968
0.428571429,0.285714286,0.571428571,0.5,1,2,1,1,0.8,0.019037657,1,0.33,0.518518519,8,0,0,0.198396794,0,0.3025,0.9081
0,0,0.714285714,0.277777778,0,0,0,0,0,0.164225941,0.5,0.33,0.407407407,5,0,1,0.215430862,1,0.19,0.3984
0,1,0,0.388888889,1,1,1,0,0,0.109832636,0.5,0.33,0.407407407,8,0.75,0,0,1,0.07,0.8402
0.714285714,0.857142857,0.428571429,0.777777778,0,0,1,1,0.2,0.174476987,0.5,0.33,0.37037037,2,0,0,0.191382766,2,0,0.5048
0.857142857,0.428571429,0.571428571,0.722222222,1,2,0,1,0.8,0.669246862,0,0,0.407407407,15,0,1,0.620240481,1,0.475,0.5233
0.857142857,0,0,0.333333333,2,2,2,0,0,0.14623431,0.5,0.33,0.481481481,17,0,0,0.198396794,3,1,0.2898
0.428571429,0,0,0.166666667,2,2,2,0,0,0.432426778,0,0,0.407407407,17,0,1,0.590180361,3,0.685,0.5276
0.285714286,1,0.142857143,0.555555556,1,2,1,1,0.2,0.017154812,1,0.33,0.37037037,14,0,0,0.181362725,0,0.4525,0.2755
1,0,0,0.388888889,2,2,2,0,0,0.241213389,0.5,0,0.407407407,17,0,0,0.002004008,3,0.0325,0.179
0,0,1,0.388888889,0,0,0,0,0,0.098953975,0.5,0.33,0.444444444,0,0.25,1,0.860721443,2,0.455,0.7999
0.714285714,1,0.857142857,1,1,0,2,1,0.8,0.25125523,0,0.33,0.481481481,11,0,0,0.012024048,3,0.8025,0.465
0.714285714,0.428571429,0.714285714,0.722222222,2,2,2,1,0.6,0.021548117,1,0.33,0.481481481,21,0,1,0.565130261,3,0.3825,0.539
0.571428571,0.571428571,0.714285714,0.722222222,1,1,0,1,1,0.010460251,1,0.33,0.444444444,14,0.75,0,0.034068136,1,0.83,0.4007
0.285714286,0,0,0.111111111,2,2,2,0,0,0.030543933,1,0.67,0.37037037,16,0,1,0.713426854,0,0.9525,0.9412
0.571428571,0,0,0.222222222,2,2,2,0,0,0.04958159,0.5,0.67,0.333333333,16,0.625,1,0.650300601,1,0.655,0.8068
0.428571429,1,0.857142857,0.888888889,0,2,1,1,0.8,0.006276151,1,0.33,0.185185185,4,0,1,0.790581162,3,0.1275,0.1964
0.857142857,1,0.714285714,1,1,2,0,1,0.6,0.025941423,1,0,0.296296296,10,0,0,0.196392786,2,0.5425,0.6223
0,0,0,0,0,0,0,0,0,0.023640167,1,0,0.407407407,1,0,1,0.133266533,0,0.4175,0.4039
0.571428571,0,0,0.222222222,2,2,2,0,0,0.034100418,1,0.33,0.333333333,16,0.375,1,0.398797595,3,1,0.843
0.714285714,0.714285714,0.571428571,0.777777778,2,2,2,1,0.2,0.129288703,0.5,0,0.518518519,18,0,0,0.167334669,3,0.35,0.5054
0.142857143,0.571428571,1,0.666666667,1,2,1,1,0.4,0.024267782,1,0.67,0.259259259,10,0,0,0.057114228,0,0.6125,0.4985
1,0,0,0.388888889,2,2,2,0,0,0.077615063,0.5,0.67,0.555555556,20,0,1,0.221442886,2,0.9425,0.2576
0.571428571,1,0.428571429,0.777777778,0,1,2,1,0.4,0.012133891,1,0.67,0.333333333,3,0.75,0,0.04008016,2,0.545,0.609
0,0.714285714,0,0.277777778,1,1,1,0,0,0.235355649,0.5,0,0.259259259,10,0,1,0.431863727,2,1,0.646
1,0,0,0.388888889,2,2,2,0,0,0.119456067,0.5,0.67,0.555555556,22,0,0,0.129258517,3,0,0.5767
0,0,1,0.388888889,0,0,0,0,0,0.035774059,1,0.67,0.148148148,3,0,1,0.846693387,0,0.9625,0.2395
0,0.428571429,0,0.166666667,1,1,1,0,0,0.155439331,0.5,0.33,0.481481481,11,0,1,0.879759519,2,0.555,0.4888
0.428571429,0.857142857,0.285714286,0.611111111,1,0,2,1,0.4,0.190167364,0.5,0,0.481481481,11,0,1,0.461923848,3,0.25,0.58
0.714285714,0,0,0.277777778,2,2,2,0,0,0.075313808,0.5,0.67,0.333333333,16,0,0,0.078156313,3,0,0.9438
0.857142857,0.714285714,0.285714286,0.722222222,1,0,2,1,1,0.25167364,0,0.67,0.444444444,14,0,0,0.024048096,3,0.5375,0.3354
0,1,0,0.388888889,1,1,1,0,0,0.245188285,0.5,0.33,0.296296296,8,0,1,0.893787575,2,0.8225,0.8251
0.142857143,0.142857143,0.571428571,0.333333333,0,2,1,1,0.8,0.067782427,0.5,0.67,0.518518519,0,0.25,0,0.089178357,2,0.5025,0.8709
0.714285714,0.428571429,0.571428571,0.666666667,0,1,1,1,1,0.105648536,0.5,0.67,0.444444444,0,0,1,0.841683367,3,1,0.9875
1,0,0,0.388888889,2,2,2,0,0,0.439539749,0,0.33,0.259259259,17,0.75,0,0.164328657,2,0.9475,0.7164
0.714285714,0.571428571,0.428571429,0.666666667,1,0,1,1,1,0.00251046,1,0.33,0.555555556,11,0.625,1,0.415831663,2,0.535,0.214
1,0.428571429,0.285714286,0.666666667,2,2,1,1,1,0.509414226,0,1,0.62962963,16,0,0,0.171342685,0,0.3075,0.7734
0,1,0,0.388888889,1,1,1,0,0,0.392677824,0,0.67,0.592592593,8,0,1,0.693386774,3,0.7525,0.7207
1,0.857142857,0.714285714,1,1,1,1,1,0.6,0.029707113,1,0.67,0.518518519,8,0,1,0.657314629,3,0.84,0.772
0,0,0.571428571,0.222222222,0,0,0,0,0,0.115062762,0.5,0.33,0.222222222,5,0,0,0.079158317,1,0.6375,0.3673
0.714285714,0.714285714,1,0.944444444,2,2,0,1,1,0.312343096,0,0.33,0.407407407,18,0,0,0.176352705,4,0.6775,0.4541
0.428571429,0,0,0.166666667,2,2,2,0,0,0.042677824,1,0.67,0.444444444,17,0,1,0.543086172,3,0.835,0.4195
0.285714286,0.571428571,0.857142857,0.666666667,0,1,0,1,0.2,0.14790795,0.5,0.67,0.296296296,4,0,0,0.070140281,2,0.66,0.2065
0.428571429,0.571428571,0.142857143,0.444444444,2,2,2,1,0.6,0.036401674,1,0,0.592592593,17,0.25,0,0.05511022,2,0.5375,0.688
0.285714286,1,0.571428571,0.722222222,0,2,1,1,0.6,0.00167364,1,0.33,0.37037037,1,0,0,0.052104208,0,0.265,0.3101
0.571428571,0,0,0.222222222,2,2,2,0,0,0.19748954,0.5,0.33,0.666666667,16,0,1,0.943887776,0,0,0.8077
0.428571429,0.142857143,0.714285714,0.5,2,0,1,1,0.8,0.008368201,1,0,0.333333333,18,0,0,0.142284569,0,1,0.7491
0,0,0.857142857,0.333333333,0,0,0,0,0,0.018200837,1,0.33,0.592592593,0,0,1,0.565130261,2,0.36,0.9106
1,0,0,0.388888889,2,2,2,0,0,0.287029289,0,0.33,0.444444444,22,0,1,0.72745491,3,0.2375,0.5433
0.857142857,0.428571429,0.142857143,0.555555556,2,0,0,1,0.8,0.440167364,0,1,0.37037037,22,0,0,0.168336673,3,0.1025,0.2974
1,0,0,0.388888889,2,2,2,0,0,0.047698745,0.5,0,0.555555556,19,0,1,0.427855711,3,0.3925,0.4559
1,0,0,0.388888889,2,2,2,0,0,0.009205021,1,0.33,0.259259259,17,0,1,0.619238477,3,0.1975,0.2033
0,0,0.571428571,0.222222222,0,0,0,0,0,0.215899582,0.5,0,0.333333333,2,0,1,0.765531062,0,0.9475,0.784
0.571428571,0.571428571,0.285714286,0.555555556,1,0,2,1,0.8,0.09539749,0.5,0.33,0.518518519,12,0,1,0.664328657,0,0.4725,0.2283
1,0,0,0.388888889,2,2,2,0,0,0.082635983,0.5,0.67,0.333333333,22,0,1,0.645290581,3,0.725,0.3764
0,0,0.714285714,0.277777778,0,0,0,0,0,0.108158996,0.5,0,0.481481481,2,0,0,0.03006012,0,0.395,0.5754
0.428571429,0.714285714,1,0.833333333,0,2,1,1,1,0.126987448,0.5,0,0.444444444,1,0.5,0,0.102204409,3,0.73,0.5452
0,0,0.714285714,0.277777778,0,0,0,0,0,0.039748954,1,0.33,0.407407407,6,0,0,0.021042084,1,0.495,0.1673
0.857142857,1,0.857142857,1,0,2,0,1,0.6,0.191422594,0.5,0,0.259259259,5,0,1,0.868737475,2,0.7275,0.5254
0.285714286,1,0.714285714,0.777777778,1,2,0,1,1,0.108158996,0.5,1,0.592592593,8,0.25,1,0.75751503,3,0.6075,0.7746
0,0,0.571428571,0.222222222,0,0,0,0,0,0.286820084,0,0,0.444444444,2,0,0,0.100200401,1,0.3125,0.5407
1,0.857142857,1,1,2,2,1,1,1,0.233682008,0.5,1,0.222222222,16,0,1,0.293587174,3,0.7075,0.8458
1,1,0.142857143,0.833333333,2,2,2,1,0.2,0.15125523,0.5,0.67,0.555555556,16,0,1,0.566132265,0,0,0.7018
0.571428571,0.428571429,0.142857143,0.444444444,2,1,0,1,0.8,0.00334728,1,0,0.592592593,21,0,1,0.621242485,3,0.6025,0.3989
0,0,0.714285714,0.277777778,0,0,0,0,0,0.169037657,0.5,0.67,0.444444444,4,0,0,0.044088176,1,1,0.1539
0.714285714,1,1,1,0,1,1,1,0.2,0.327824268,0,0,0.333333333,7,0,1,0.240480962,0,0.6025,0.4071
1,0,0,0.388888889,2,2,2,0,0,0.069246862,0.5,0.67,0.407407407,20,0,1,0.151302605,3,0.815,0.1726
0.714285714,0.142857143,0.285714286,0.444444444,2,1,0,1,0.2,0.107112971,0.5,0.67,0.592592593,16,0,1,0.72745491,2,0.6825,0.7521
0.714285714,0.857142857,1,1,0,0,1,1,0.4,0.029079498,1,0.67,0.555555556,0,0.875,1,0.597194389,1,0.8575,0.8203
0.714285714,0,0,0.277777778,2,2,2,0,0,0.1041841,0.5,0.67,0.518518519,21,0,0,0.19238477,3,0.6875,0.4636
0,0.571428571,0,0.222222222,1,1,1,0,0,0.193933054,0.5,0,0.518518519,15,0,0,0.125250501,1,0.6275,0.5471
1,1,0.714285714,1,1,2,1,1,0.6,0.162133891,0.5,0.67,0.481481481,14,0,0,0.067134269,1,0.7575,0.1763
0.428571429,0,0,0.166666667,2,2,2,0,0,0.124058577,0.5,0,0.481481481,19,0.25,0,0.033066132,1,0.44,0.1823
1,1,0.571428571,1,0,2,1,1,0.2,0.061924686,0.5,0.33,0.37037037,0,0,1,0.605210421,3,0.6,0.7601
0,0.714285714,0,0.277777778,1,1,1,0,0,0.056485356,0.5,0.33,0.481481481,8,0,1,0.699398798,3,0.9275,0.8429
1,0.857142857,0.285714286,0.833333333,1,1,1,1,0.2,0.00125523,1,1,0.518518519,8,0,0,0.087174349,1,0.63,0.9276
0.428571429,0.857142857,1,0.888888889,0,2,1,1,0.8,0.10167364,0.5,1,0.296296296,0,0.125,1,0.118236473,3,0.3675,0.7998
0.714285714,0,0,0.277777778,2,2,2,0,0,0.305439331,0,1,0.592592593,16,0,0,0.085170341,4,0.435,0.9267
0.857142857,1,0.714285714,1,1,0,1,1,0.4,0.15041841,0.5,0,0.703703704,13,0,1,0.657314629,4,0.31,0.371
0,1,0,0.388888889,1,1,1,0,0,0.10083682,0.5,0.33,0.407407407,11,0.5,0,0.165330661,4,0.77,0.56
1,0.285714286,1,0.888888889,2,2,2,1,0.4,0.072803347,0.5,0.67,0.518518519,16,0,1,0.866733467,4,0.465,0.7759
0,0,1,0.388888889,0,0,0,0,0,0.025732218,1,1,0.296296296,0,0.125,1,0.632264529,0,0.015,0.8623
0.714285714,0.571428571,0.428571429,0.666666667,0,0,0,1,0.6,0.119456067,0.5,0.33,0.62962963,6,0.875,1,0.71242485,2,0.2325,0.5501
0.571428571,0,0,0.222222222,2,2,2,0,0,0.218200837,0.5,0.67,0.407407407,22,0.875,0,0.072144289,3,0.27,0.4968
0.571428571,0,0,0.222222222,2,2,2,0,0,0.016736402,1,0,0.407407407,19,0,0,0.086172345,2,0.0025,0.1411
0,0.285714286,0,0.111111111,1,1,1,0,0,0.080125523,0.5,0.33,0.444444444,11,0,1,0.598196393,0,0,0.1881
0.285714286,0.428571429,1,0.666666667,0,2,1,1,1,0.180125523,0.5,0.33,0.481481481,6,0.75,0,0.090180361,2,0.625,0.2807
0,0,0.285714286,0.111111111,0,0,0,0,0,0.008995816,1,0.67,0.407407407,0,0,0,0.176352705,0,0,0.7644
0.571428571,0.714285714,0.142857143,0.555555556,1,0,2,1,0.2,0.269037657,0,0.33,0.666666667,8,0,1,0.70741483,0,0,0.7221
0.428571429,0,0,0.166666667,2,2,2,0,0,0.082008368,0.5,1,0.259259259,16,0,1,0.575150301,1,0.8925,0.8639
0,0,1,0.388888889,0,0,0,0,0,0.025732218,1,0.33,0.62962963,4,0,1,0.673346693,2,0,0.1883
1,0.285714286,0.857142857,0.833333333,2,1,1,1,1,0.054393305,0.5,0.33,0.37037037,16,0,1,0.4498998,0,0,0.794
0,0,1,0.388888889,0,0,0,0,0,0.156485356,0.5,0.67,0.407407407,0,0.5,1,0.166332665,1,0,0.6288
1,0,0,0.388888889,2,2,2,0,0,0.120920502,0.5,0,0.444444444,23,0.875,0,0.118236473,2,0.2075,0.2365
1,0,0,0.388888889,2,2,2,0,0,0.322175732,0,0.33,0.481481481,16,0,1,0.271543086,0,0.9925,0.7332
0,0,0.428571429,0.166666667,0,0,0,0,0,0.127615063,0.5,0.67,0.555555556,0,0.875,1,0.362725451,0,0.2925,0.911
0,0,1,0.388888889,0,0,0,0,0,0.248953975,0,0.67,0.37037037,3,0,0,0.059118236,3,0.045,0.561
0,0,0.285714286,0.111111111,0,0,0,0,0,0.055230126,0.5,0,0.407407407,1,0,1,0.821643287,1,0.35,0.4829
0,0,0.857142857,0.333333333,0,0,0,0,0,0.05,0.5,0.67,0.444444444,5,0.5,1,0.721442886,1,0.7575,0.3205
1,0,0,0.388888889,2,2,2,0,0,0.064644351,0.5,0.67,0.481481481,16,0,0,0.037074148,3,0.66,0.7733
0,1,0,0.388888889,1,1,1,0,0,0.077824268,0.5,1,0.555555556,14,0,0,0.136272545,1,0.415,0.5233
1,0.571428571,0.857142857,0.944444444,0,2,2,1,0.2,0.029288703,1,0.33,0.37037037,0,0.125,1,0.477955912,0,0.0925,0.8616
0.428571429,0.571428571,0.285714286,0.5,2,0,2,1,0.8,0.055230126,0.5,0.33,0.37037037,17,0.625,1,0.73747495,0,0.4225,0.2565
0,0,1,0.388888889,0,0,0,0,0,0.010878661,1,0.33,0.259259259,0,0,1,0.52004008,2,1,0.7568
1,0,0,0.388888889,2,2,2,0,0,0.273221757,0,0.67,0.444444444,16,0,1,0.823647295,3,0,0.8774
1,0,0,0.388888889,2,2,2,0,0,0.088912134,0.5,0.67,0.481481481,17,0,1,0.401803607,3,0.2075,0.3051
0.714285714,0.714285714,0.571428571,0.777777778,2,0,0,1,1,0.184100418,0.5,0,0.407407407,21,0,0,0.064128257,2,0.6325,0.3137
1,0,0,0.388888889,2,2,2,0,0,0.168828452,0.5,0.33,0.259259259,21,0,0,0.097194389,4,1,0.1616
0,0,1,0.388888889,0,0,0,0,0,0.038493724,1,0.33,0.481481481,0,1,0,0.176352705,4,0.785,0.7356
1,0.571428571,0.428571429,0.777777778,1,0,2,1,0.8,0.198535565,0.5,0.67,0.518518519,8,0.625,1,0.624248497,3,0.2125,0.7599
0.428571429,0.142857143,0.714285714,0.5,2,2,0,1,1,0.177196653,0.5,0.33,0.555555556,16,0,1,0.345691383,2,0.435,0.9314
0,0.857142857,0,0.333333333,1,1,1,0,0,0.241004184,0.5,0.67,0.518518519,10,0,0,0.032064128,3,0.555,0.6502
1,0.571428571,0.571428571,0.833333333,2,2,1,1,0.6,0.741841004,0,0.67,0.259259259,22,0,0,0.170340681,0,0.41,0.3401
1,0,0,0.388888889,2,2,2,0,0,0.041841004,1,1,0.148148148,16,0.125,0,0.094188377,3,0.135,0.8495
0,0,0.857142857,0.333333333,0,0,0,0,0,0.111087866,0.5,0.33,0.407407407,2,0.125,0,0.009018036,1,0.2375,0.5856
0,1,0,0.388888889,1,1,1,0,0,0.324267782,0,0.33,0.407407407,8,1,0,0.143286573,2,0.5075,0.8136
0.428571429,0,0,0.166666667,2,2,2,0,0,0.225104603,0.5,1,0.592592593,16,0.75,1,0.364729459,2,0.675,0.9164
1,0,0,0.388888889,2,2,2,0,0,0.011924686,1,1,0.333333333,16,0,0,0.115230461,1,0.8775,0.8463
0,1,0,0.388888889,1,1,1,0,0,0.100209205,0.5,0.67,0.481481481,8,0,0,0.169338677,1,0.8175,0.9571
0.142857143,0.142857143,1,0.5,0,2,2,1,0.8,0.022803347,1,0,0.444444444,2,0,1,0.778557114,0,1,0.4275
0.428571429,1,0.285714286,0.666666667,1,2,2,1,0.4,0.161087866,0.5,0.67,0.481481481,8,0,0,0.022044088,1,0.25,0.7918
1,0,0,0.388888889,2,2,2,0,0,0.113598326,0.5,1,0.518518519,16,0.25,1,0.607214429,4,0.525,0.7492
0.857142857,0,0,0.333333333,2,2,2,0,0,0.139958159,0.5,0.33,0.555555556,22,0,0,0.072144289,0,0,0.1131
0.857142857,0.428571429,0.857142857,0.833333333,0,2,2,1,0.2,0.015062762,1,0.67,0.518518519,5,0,0,0.118236473,3,0.5825,0.4754
0.285714286,0.428571429,0.714285714,0.555555556,2,2,0,1,0.4,0.180125523,0.5,0.67,0.111111111,16,0.375,1,0.587174349,1,0.385,0.9069
0,0,0.428571429,0.166666667,0,0,0,0,0,0.017573222,1,1,0.444444444,0,0.25,0,0.097194389,2,0.5425,0.7147
0.428571429,0.571428571,1,0.777777778,0,2,1,1,0.6,0.046861925,0.5,0.33,0.592592593,1,0,1,0.748496994,1,0.8225,0.3454
0.428571429,1,1,0.944444444,0,2,2,1,0.4,0.057740586,0.5,0.67,0.518518519,6,0,0,0.054108216,3,1,0.2931
1,0.142857143,0.857142857,0.777777778,2,1,2,1,0.2,0.061087866,0.5,0.67,0.444444444,23,0,1,0.576152305,3,0.855,0.6174
0.142857143,1,1,0.833333333,1,2,0,1,1,0.015899582,1,0.33,0.444444444,11,0,0,0.124248497,3,0.885,0.4228
1,0.142857143,0.285714286,0.555555556,2,2,1,1,0.8,0.040794979,1,0,0.407407407,18,0,1,0.682364729,1,0.8625,0.627
0,0.571428571,0,0.222222222,1,1,1,0,0,0.153556485,0.5,0.67,0.444444444,11,0,1,0.815631263,1,0.9275,0.2885
1,0,0,0.388888889,2,2,2,0,0,0.294560669,0,0,0.37037037,21,0,0,0.034068136,3,0,0.3027
0,0,1,0.388888889,0,0,0,0,0,0.010460251,1,0.67,0.444444444,0,0,0,0.135270541,0,1,0.895
0.428571429,0.142857143,1,0.611111111,2,0,2,1,0.4,0.134728033,0.5,1,0.740740741,23,0.25,1,0.493987976,4,0.015,0.4396
0.285714286,0.428571429,0.571428571,0.5,0,2,1,1,0.2,0.081171548,0.5,0.33,0.592592593,0,0.625,1,0.925851703,2,0.12,0.8791
0.571428571,0,0,0.222222222,2,2,2,0,0,0.054393305,0.5,0.33,0.259259259,16,0,1,0.5,0,0,0.8212
0.571428571,0.571428571,0.285714286,0.555555556,2,2,1,1,1,0.004393305,1,0.67,0.481481481,22,0,0,0.067134269,3,0.4425,0.1606
1,0.571428571,1,1,0,2,0,1,0.4,0.477615063,0,0.33,0.333333333,0,0,1,0.690380762,1,0.8125,0.6948
0.142857143,0.714285714,0.857142857,0.666666667,0,0,1,1,0.8,0.329288703,0,0.33,0.407407407,0,0.5,1,0.910821643,0,0.5325,0.875
0.571428571,0.714285714,0.285714286,0.611111111,2,2,2,1,0.8,0.082635983,0.5,0.67,0.185185185,20,0,0,0.099198397,3,0.2025,0.2046
0,1,0,0.388888889,1,1,1,0,0,0.066736402,0.5,0.67,0.444444444,8,1,0,0.058116232,3,0.67,0.9063
0.285714286,0.571428571,0.571428571,0.666666667,0,1,2,1,0.4,0.022803347,1,0.33,0.592592593,3,0,1,0.339679359,1,0,0.4949
0.857142857,0.428571429,0.428571429,0.666666667,2,2,1,1,0.2,0.290794979,0,0.33,0.592592593,20,0,0,0.067134269,3,1,0.2537
0.857142857,0,0,0.333333333,2,2,2,0,0,0.129079498,0.5,0.33,0.666666667,16,0,0,0.116232465,2,0.62,0.8917
1,0,0,0.388888889,2,2,2,0,0,0.006276151,1,0.33,0.703703704,22,0,0,0.155310621,2,0.0625,0.3752
0.142857143,1,0.571428571,0.666666667,1,1,0,1,0.2,0.00167364,1,0.33,0.703703704,8,0.875,1,0.665330661,1,0.745,0.8703
0.857142857,0.714285714,0.142857143,0.666666667,2,2,2,1,0.6,0.444560669,0,0.67,0.444444444,16,0.375,1,0.578156313,0,0.95,0.8129
1,0.428571429,0.714285714,0.833333333,2,2,0,1,0.6,0.15251046,0.5,1,0.481481481,21,0,0,0.057114228,1,0.505,0.4491
1,0.714285714,0.714285714,0.944444444,2,1,1,1,0.2,0.386192469,0,0.33,0.148148148,16,0,1,0.676352705,4,1,0.9137
0.857142857,0.857142857,0.428571429,0.833333333,1,2,1,1,0.8,0.150209205,0.5,0.67,0.259259259,8,0.875,1,0.476953908,0,0.11,0.7756
0,0,1,0.388888889,0,0,0,0,0,0.003974895,1,0.33,0.666666667,0,0,0,0.182364729,1,0,0.8037
0.285714286,0.142857143,0.714285714,0.444444444,0,0,0,1,0.8,0.166736402,0.5,0.33,0.518518519,0,0.25,1,0.339679359,4,0.9,0.7742
0.857142857,1,0.857142857,1,1,0,0,1,0.8,0.228242678,0.5,0.67,0.259259259,8,0,1,0.597194389,4,0.2075,0.8031
0.857142857,0,0,0.333333333,2,2,2,0,0,0.094142259,0.5,0.33,0.37037037,17,0,0,0.066132265,1,0.4425,0.4853
1,0.142857143,1,0.833333333,0,2,1,1,0.8,0.024895397,1,0.33,0.185185185,2,0,0,0.138276553,1,0.9125,0.5122
0.428571429,0,0,0.166666667,2,2,2,0,0,0.128661088,0.5,0,0.37037037,17,0,0,0.152304609,1,0.425,0.4377
0,0,0.571428571,0.222222222,0,0,0,0,0,0.173430962,0.5,0.67,0.444444444,2,0,0,0.166332665,0,0.43,0.6301
0.857142857,0.285714286,0.285714286,0.555555556,2,2,2,1,1,0.089539749,0.5,0.33,0.37037037,22,0,0,0.096192385,3,0.4825,0.2984
0.571428571,0,0,0.222222222,2,2,2,0,0,0.200209205,0.5,0.33,0.296296296,20,0,1,0.5501002,0,0.59,0.2115
0.428571429,0.285714286,1,0.666666667,0,2,1,1,0.8,0.010041841,1,0.67,0.296296296,2,0,0,0.156312625,0,0.565,0.6118
1,0,0,0.388888889,2,2,2,0,0,0.020083682,1,1,0.481481481,16,1,1,0.663326653,3,0.41,0.7939
0.571428571,0.571428571,0.142857143,0.5,1,1,0,1,0.4,0.050627615,0.5,1,0.481481481,8,0.5,0,0.002004008,1,0.245,0.9294
0.857142857,0.142857143,0.428571429,0.555555556,2,1,2,1,0.8,0.24539749,0.5,0.33,0.481481481,16,0,1,0.635270541,1,0.5725,0.7195
0.857142857,0,0,0.333333333,2,2,2,0,0,0.329497908,0,0.67,0.555555556,22,0.375,0,0.04008016,2,0.39,0.3969
1,0.714285714,1,1,1,2,0,1,0.8,0.188912134,0.5,0.67,0.37037037,8,0,1,0.766533066,4,0.07,0.6997
0.285714286,1,0.285714286,0.611111111,1,2,0,1,0.6,0.051464435,0.5,0,0.481481481,15,0,0,0.064128257,1,0.22,0.6033
1,1,1,1,0,2,2,1,0.4,0.013389121,1,1,0.296296296,4,0,0,0.052104208,1,0.7,0.2686
0,0,1,0.388888889,0,0,0,0,0,0.046861925,0.5,0.33,0.37037037,5,0,0,0.082164329,3,0.66,0.2264
0.857142857,0.285714286,0.142857143,0.5,2,0,0,1,0.6,0.026359833,1,0,0.37037037,19,0.75,1,0.842685371,1,0.3975,0.3447
0,0.714285714,0,0.277777778,1,1,1,0,0,0.081799163,0.5,0.67,0.444444444,12,0,0,0.105210421,0,0.3675,0.2307
1,0.285714286,1,0.888888889,0,1,1,1,0.2,0.371966527,0,0.67,0.222222222,0,0.5,0,0.069138277,1,0.65,0.8824
0,0,1,0.388888889,0,0,0,0,0,0.115271967,0.5,0.33,0.37037037,0,0,1,0.420841683,0,0.8025,0.82
0.428571429,0.428571429,0.857142857,0.666666667,0,1,1,1,0.2,0.109414226,0.5,0.33,0.222222222,0,0,0,0.002004008,3,0.5575,0.7915
1,0.714285714,0.857142857,1,0,2,1,1,0.8,0.006485356,1,0.67,0.555555556,2,0,0,0.0501002,2,0.175,0.7178
0.285714286,1,1,0.888888889,1,1,2,1,0.8,0.285564854,0,1,0.444444444,8,0,1,0.23246493,0,0.5725,0.7156
0.857142857,1,0.857142857,1,1,2,0,1,0.6,0.252301255,0,0.33,0.37037037,10,0,1,0.653306613,3,1,0.4954
0,0,0.714285714,0.277777778,0,0,0,0,0,0.081589958,0.5,0.67,0.444444444,1,0,1,0.24248497,3,0.7925,0.3018
0.714285714,0,0,0.277777778,2,2,2,0,0,0.085355649,0.5,0.67,0.518518519,16,0.5,1,0.947895792,0,0.775,0.8386
0.571428571,0,0,0.222222222,2,2,2,0,0,0.264435146,0,0,0.407407407,17,0.75,0,0.172344689,0,0.7225,0.3556
0.285714286,0,0,0.111111111,2,2,2,0,0,0.031171548,1,0.33,0.37037037,23,0,1,0.240480962,1,0.83,0.6251
0.857142857,0,0,0.333333333,2,2,2,0,0,0.365899582,0,0.67,0.407407407,22,0,0,0.097194389,1,0.93,0.6014
1,0.285714286,0.142857143,0.555555556,2,2,0,1,0.2,0.029916318,1,0.33,0.333333333,16,0,1,0.5,0,0.1975,0.6966
0.428571429,0.571428571,0.571428571,0.611111111,2,1,1,1,0.2,0.308786611,0,0.67,0.296296296,16,0.875,1,0.568136273,1,0.6275,0.8827
0.857142857,0.428571429,0.857142857,0.833333333,0,1,1,1,0.2,0.021966527,1,0.33,0.259259259,0,0.25,0,0.067134269,3,1,0.796
0,0,0.714285714,0.277777778,0,0,0,0,0,0.204393305,0.5,0.33,0.444444444,4,0.5,0,0.001002004,2,0.1825,0.1724
0,1,0,0.388888889,1,1,1,0,0,0.013179916,1,0.67,0.481481481,14,0,1,0.926853707,1,1,0.6468
0.285714286,0.857142857,1,0.833333333,0,1,2,1,0.4,0.157949791,0.5,1,0.518518519,0,0,0,0.125250501,2,0,0.8453
1,0.285714286,0.571428571,0.722222222,2,0,2,1,0.8,0.178242678,0.5,0.67,0.444444444,16,0.625,1,0.733466934,3,0.4575,0.9215
0.857142857,0.857142857,0.285714286,0.777777778,2,0,1,1,0.6,0.081171548,0.5,0.67,0.259259259,21,0,1,0.382765531,1,0.275,0.5604
0,1,0,0.388888889,1,1,1,0,0,0.046443515,0.5,0.33,0.555555556,12,0,0,0.158316633,3,0.2025,0.1847
0.857142857,0,0,0.333333333,2,2,2,0,0,0.023640167,1,0,0.444444444,17,0,0,0.157314629,1,0.46,0.4138
0.285714286,1,0.857142857,0.833333333,1,2,0,1,0.6,0.055439331,0.5,0.67,0.518518519,15,0,0,0.117234469,1,0.36,0.3173
0.714285714,0,0,0.277777778,2,2,2,0,0,0.04958159,0.5,0.33,0.333333333,22,0,1,0.664328657,2,0.755,0.3377
0,1,0,0.388888889,1,1,1,0,0,0.065271967,0.5,0.33,0.185185185,11,0.25,0,0.115230461,1,0.325,0.4572
1,0,0,0.388888889,2,2,2,0,0,0.193305439,0.5,0.33,0.444444444,16,0.875,1,0.650300601,1,0.6025,0.8861
0,0,0.857142857,0.333333333,0,0,0,0,0,0.133682008,0.5,0,0.333333333,1,0,0,0.073146293,3,0.155,0.404
